,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.2709552810853503,1,-0.30891315545789233,-0.13600186132123124,beneficial,4.8204601032500465,0.9243697478991597,0.3187746705509313,0.38720129206087983,0.30767722568300365,1.243394431182105
x2,trap,0.12923554701323023,2,0.1849174941611495,0.08106634894705758,harmful,3.243079296819678,0.9411764705882353,0.23769477000440167,0.31839414448338405,0.22783481032163516,0.9909936769058356
x3,noise,0.010000371985473398,4,0.008994705433649585,0.003956929609538524,near-zero,0.1768312254287839,0.0,0.009538233393849039,0.011676562368529791,0.0011544277495481301,0.04022424823482937
x4,noise,0.03430219264775001,3,0.012767726491898725,0.005671691064332359,near-zero,0.6562562930075019,0.0,0.03641755712915177,0.04681366895667828,0.004326148406170642,0.1389912554651001
