,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.4700375412600068,1,-0.6210987300420748,-0.23626623480316533,beneficial,7.447092949866882,0.9495798319327731,0.43617756766379306,0.5444940522818797,0.84068710976671,1.910180553764803
x2,trap,0.2869831927511014,2,0.49872405051293855,0.18901321133734128,harmful,4.898209179289518,1.0,0.31108735612538185,0.3693847392035364,0.8441872431289765,1.7038767632181613
x3,noise,0.03603556714685593,4,-0.018900184381763288,-0.007099901630374965,near-zero,0.6376303787890629,0.0,0.02877456416159222,0.044257283641753624,0.005744885693098193,0.1495127644611222
x4,noise,0.11259304381792844,3,0.013227788241918862,0.00531958500065425,near-zero,2.137950135027911,0.7815126050420168,0.09873756623920069,0.16425219456315635,0.04736254157607302,0.4845131842124464
