,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,rf_oob_vi,rf_ape,perm_import_train,pdp_range
x1,signal,0.571671844762706,1,-0.9174338014628891,-0.3422907526416793,beneficial,0.8650502504960607,0.4889203942082679,1.0468832086927145,1.599045035461328
x2,trap,0.2234767315951569,2,0.09443106566600906,0.026632407703324076,harmful,0.47105586098871505,0.5499412828626499,0.6307194159791493,1.4323379635630897
x3,noise,0.05160474115059936,3,-0.0012365906498239604,-9.839120201806716e-05,near-zero,-0.001190623471119653,0.21064401440937885,0.09487167267377836,0.3512140914687506
x4,noise,0.04576352709640968,4,0.003296973417599275,0.0013862999270642749,near-zero,-0.012915991513217448,0.1331074833502113,0.06259439760257511,0.13311682540069913
