scenario,seed,model,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range,feature,enet_std_coef,enet_ape_abs_coef,rf_oob_vi,rf_ape
proxy_break_reverse_noisyx1_expanding,111,ols,trap,0.12923554701323026,2,0.1849174941611495,0.08106634894705758,harmful,3.243079296819678,0.9411764705882352,0.2376947700044017,0.31839414448338405,0.2278348103216352,0.9909936769058356,x2,,,,
proxy_break_reverse_noisyx1_expanding,111,ols,noise,0.010000371985473398,4,0.008994705433649584,0.003956929609538524,near-zero,0.1768312254287839,0.0,0.00953823339384904,0.011676562368529791,0.0011544277495481301,0.04022424823482937,x3,,,,
proxy_break_reverse_noisyx1_expanding,111,ols,noise,0.034302192647750016,3,0.012767726491898723,0.005671691064332359,near-zero,0.6562562930075019,0.0,0.03641755712915177,0.04681366895667828,0.004326148406170642,0.1389912554651001,x4,,,,
proxy_break_reverse_noisyx1_expanding,112,ols,signal,0.44078154703308414,1,-0.7518274257720333,-0.2845859750178373,beneficial,7.1265461657435365,0.9327731092436976,0.4282571087946264,0.5185269065239427,0.7702374001608675,1.9059084681981415,x1,,,,
proxy_break_reverse_noisyx1_expanding,112,ols,trap,0.159486348675703,2,0.3595810637059684,0.1348002046481077,harmful,3.6460459974269552,0.7815126050420168,0.2640686273953486,0.307335248169455,0.4627523305222789,1.2076549978057052,x2,,,,
proxy_break_reverse_noisyx1_expanding,112,ols,noise,0.05205701951129178,4,0.0023151763524214635,0.0007259156000395523,near-zero,1.0493401924403618,0.0,0.048918182954663283,0.07359989277374385,0.011462891253819316,0.2251329595476374,x3,,,,
proxy_break_reverse_noisyx1_expanding,112,ols,noise,0.10914344683636122,3,-0.04606884105496967,-0.017439048366458553,beneficial,2.0185145912635067,0.5126050420168067,0.09341606943642136,0.14562604638078014,0.03614414480894616,0.4240163934024457,x4,,,,
proxy_break_reverse_noisyx1_expanding,113,ols,signal,0.5337071280313371,1,-0.9497755038913503,-0.3453089032825256,beneficial,8.850126902366188,0.9831932773109244,0.4822724140788381,0.5257334706243814,0.7613748097021956,1.8637248997809572,x1,,,,
proxy_break_reverse_noisyx1_expanding,113,ols,trap,0.17717644174148986,2,0.3941305001242874,0.14218261740069826,harmful,2.321793169427102,0.4201680672268908,0.1547687350253516,0.18472961293322507,0.2532160002908105,0.7701325059233974,x2,,,,
proxy_break_reverse_noisyx1_expanding,113,ols,noise,0.025320033364729072,4,0.007101261734712372,0.0024823209330346184,near-zero,0.4565301175825975,0.0,0.022836394036926774,0.032395215530640245,0.0031425988033978182,0.1182134704741753,x3,,,,
proxy_break_reverse_noisyx1_expanding,113,ols,noise,0.039874725080407736,3,0.02319764459015058,0.008654021596647875,harmful,0.6468388807014774,0.0,0.03331516853209289,0.04454588479614036,0.00707177987432374,0.14856658933217798,x4,,,,
proxy_break_reverse_noisyx1_expanding,114,ols,signal,0.5349935948480687,1,-0.950468874460354,-0.32707810662021103,beneficial,8.26649368512754,0.9243697478991596,0.44463998385101344,0.5891936074057297,0.847329221414731,1.8749843794856047,x1,,,,
proxy_break_reverse_noisyx1_expanding,114,ols,trap,0.2292271543103853,2,0.5586505515312147,0.190511657459273,harmful,4.103048832099378,0.9663865546218487,0.25976531435187605,0.3881166376923152,0.4664687718290877,1.2661152408898273,x2,,,,
proxy_break_reverse_noisyx1_expanding,114,ols,noise,0.01278509973306022,4,0.01019260367503038,0.0035503330217650595,near-zero,0.2196661772555981,0.0,0.0109435453287825,0.016409948854436484,0.00030859378393548615,0.03231908639666644,x3,,,,
proxy_break_reverse_noisyx1_expanding,114,ols,noise,0.03043359097302076,3,0.0039061695457585227,0.0013823002932708626,near-zero,0.6809810093684725,0.0,0.033362595027943996,0.04330862120522323,0.005230378295360034,0.14043109159203707,x4,,,,
proxy_break_reverse_noisyx1_expanding,115,ols,signal,0.4980207096207618,1,-0.6569461975883429,-0.2675152585823645,beneficial,6.446463137435246,0.9327731092436976,0.3922517502285899,0.4845384022026842,0.5262063794709357,1.6022016150352263,x1,,,,
proxy_break_reverse_noisyx1_expanding,115,ols,trap,0.1935480450312397,2,0.2824272670273465,0.11297082471316112,harmful,3.80090124285005,1.0,0.26733261969408884,0.35409074704861,0.3252679763142566,1.1906116127755113,x2,,,,
