dgp_label,source_dir,scenario,model,n_seeds,mse_full_mean,mse_drop_mean,improve_pct_mean,rmse_full_mean,mas_mean,mas_std,mas_median,mas_sig_10,mas_sig_05,mas_sig_01
dgp3_proxy_break,revision\simulations\outputs\sim1_master_out\proxy_break_reverse_noisyx1_expanding,proxy_break_reverse_noisyx1_expanding,enet,25,1.6280378010280034,1.2752974835662103,21.256139130993628,1.2725984008116342,0.35941878589930565,0.25634640170383444,0.3899392221871383,0.0,0.0,0.0
dgp3_proxy_break,revision\simulations\outputs\sim1_master_out\proxy_break_reverse_noisyx1_expanding,proxy_break_reverse_noisyx1_expanding,ols,25,1.6359056913772816,1.2675446433057846,21.978876233253715,1.275551721147983,0.3049909142772164,0.274868067361693,0.34531082306633265,0.0,0.0,0.0
dgp3_proxy_break,revision\simulations\outputs\sim1_master_out\proxy_break_reverse_noisyx1_expanding,proxy_break_reverse_noisyx1_expanding,rf,25,1.5477711193269952,1.3793539565858608,10.555667639023667,1.241855140272922,0.3887281973539764,0.28569971444318554,0.4505538937609304,0.0,0.0,0.0
