scenario,seed,model,feature,role,is_gpbsv_mse,is_gpbsv_mse_pooled,oos_gpbsv_mse,is_gpbsv_rmse,is_gpbsv_rmse_pooled,oos_gpbsv_rmse,is_base_mse,oos_base_mse,n_windows_sampled,n_instances_per_window,n_iterations,sec_oos,sec_is
break_b08_expanding,122,enet,x3,noise,-0.0021964394769567372,-0.002196439476956744,0.002270247257502261,-0.000992362421498501,-0.0008688588189373648,0.0008435550745368332,2.2047061933830765,2.329726411925679,5,24,48,10.4,13.7
break_b08_expanding,122,enet,x4,noise,-6.198239830848551e-05,-6.198239830840686e-05,0.0020393886554279325,-6.191593025839034e-05,-5.695556632856249e-05,0.0007563938127017935,2.2047061933830765,2.329726411925679,5,24,48,10.4,13.7
break_b08_expanding,122,rf,x1,signal,-1.1971045629616857,-1.1971045629616859,-1.1755067052062143,-0.5041070113729227,-0.5105946409238854,-0.4359706425154995,2.2047419587264416,2.3305083600233516,5,24,48,10.4,13.7
break_b08_expanding,122,rf,x2,trap,-0.3027304266300541,-0.30273042663005406,0.2098903331362214,-0.14342153491711668,-0.1410275676992662,0.07841387273621213,2.2047419587264416,2.3305083600233516,5,24,48,10.4,13.7
break_b08_expanding,122,rf,x3,noise,-0.022802658004610427,-0.022802658004610583,-0.004786577966767898,-0.014036380672754931,-0.013846925078441789,-0.0015806474836024566,2.2047419587264416,2.3305083600233516,5,24,48,10.4,13.7
break_b08_expanding,122,rf,x4,noise,-0.07563092831081752,-0.07563092831081773,0.03211236700385092,-0.03872931957688084,-0.04060420752185424,0.012459939569064075,2.2047419587264416,2.3305083600233516,5,24,48,10.4,13.7
break_b08_expanding,123,ols,x1,signal,-0.7977586346371199,-0.7977586346371198,-1.1662668805176712,-0.3171125500406927,-0.3274996118641998,-0.4521963327746867,2.145771538744498,2.191377276623425,5,24,48,10.3,13.7
break_b08_expanding,123,ols,x2,trap,-0.40998930918686793,-0.409989309186868,0.2828151508740602,-0.16222513360879737,-0.16939527756501513,0.11606281622940795,2.145771538744498,2.191377276623425,5,24,48,10.3,13.7
break_b08_expanding,123,ols,x3,noise,0.0009928423299859171,0.000992842329985957,0.006252506781306548,0.00047152807868108034,0.0004763025028628072,0.0023673825995859147,2.145771538744498,2.191377276623425,5,24,48,10.3,13.7
break_b08_expanding,123,ols,x4,noise,-0.006711452642099882,-0.006711452642099751,0.0021851903527202988,-0.00296997237824158,-0.0028672245950109774,0.0007647525681353679,2.145771538744498,2.191377276623425,5,24,48,10.3,13.7
