,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.7668354802147297,1,-1.0737602631020524,-0.4108141535501328,beneficial,3.6902897982470155,0.8922305764411027,0.661663787451862,0.9726098139206769,1.683207417402913,2.9407039183992483
x2,trap,0.29126773617540863,2,0.04439496626095853,0.018874159881888328,harmful,1.087802067647677,0.16791979949874686,0.19573036288402942,1.1142900085507697,0.6051213425232509,1.3410194647127844
x3,noise,0.1419735053849236,4,0.10279314587453556,0.03982858364285989,harmful,0.7152774415163721,0.017543859649122806,0.1260563558323486,0.18165817885720367,0.05209033327089414,0.4200626170000836
x4,noise,0.19489373059724371,3,0.04924506599780977,0.018861934276329012,harmful,0.9342220741290641,0.045112781954887216,0.16884142676466557,0.255665361162603,0.2005380401843011,0.8609653086683972
