,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,rf_oob_vi,rf_ape,perm_import_train,pdp_range
x1,signal,0.6934279797375176,1,-0.830341079321504,-0.3134712752237544,beneficial,1.0018050312177662,1.2313603750217275,1.5616358541981974,1.9650010235158326
x2,trap,0.052555076507533834,4,0.012110275357406932,0.004692720701236541,near-zero,-0.025765802750982458,0.16061237323548258,0.031614849224941156,0.10343437023154094
x3,noise,0.05853766273275255,3,0.011006174042431588,0.0043317254511466815,near-zero,-0.022144269543882104,0.07278073888517099,0.056812927263457644,0.16684023558993158
x4,noise,0.08599010349842645,2,0.0173935241481588,0.006517140525534244,near-zero,-0.004656532415069854,0.08981546493589039,0.06039299469762001,0.14988466164755906
