scenario,seed,model,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range,feature,enet_std_coef,enet_ape_abs_coef,rf_oob_vi,rf_ape
persistent_rho099_rolling20,100,ols,signal,0.8163793080886341,1,-0.9446233946258568,-0.3500419728762985,beneficial,3.7039912972089613,0.9022556390977444,0.6720284832763775,0.9938799046726656,1.4204359918280027,2.591904125408857,x1,,,,
persistent_rho099_rolling20,100,ols,trap,0.2598380496478169,2,0.15229492636892458,0.057697602431628935,harmful,0.8209760188784879,0.08270676691729323,0.1496611986806498,1.050395753227865,0.04763289909226333,0.3925764227044122,x2,,,,
persistent_rho099_rolling20,100,ols,noise,0.1891885319619694,4,0.0967843272652188,0.03665438932402685,harmful,0.7989266891929583,0.02506265664160401,0.15195280342715548,0.22916713777232106,0.07798106787917687,0.4957503462482815,x3,,,,
persistent_rho099_rolling20,100,ols,noise,0.1978310863324565,3,0.026793392203038342,0.010888253282211751,harmful,0.9528029794686448,0.09774436090225563,0.16700777787473828,0.23234366018348046,0.10399149633756502,0.7327060212907714,x4,,,,
persistent_rho099_rolling20,101,ols,signal,0.7597814037144452,1,-0.7454900763344106,-0.2858789489965601,beneficial,3.467427691463768,0.93734335839599,0.6542313804281894,0.9288835102195351,2.078062796513306,3.255954532136525,x1,,,,
persistent_rho099_rolling20,101,ols,trap,0.22607191185417644,2,0.12479407483766247,0.050028827488577766,harmful,0.7128202217296997,0.045112781954887216,0.13981087943815093,0.9021872990415128,0.1534164055299105,0.6421078092708888,x2,,,,
persistent_rho099_rolling20,101,ols,noise,0.1876928156467039,4,0.09636946606828964,0.03673734861584918,harmful,0.8243263628974911,0.05012531328320802,0.15683843118937707,0.21373914471436492,0.24624338554355335,1.0298666857397685,x3,,,,
persistent_rho099_rolling20,101,ols,noise,0.2161337593961194,3,0.04448686447118126,0.01757861401470029,harmful,0.9811496827984368,0.12030075187969926,0.1840669645555163,0.25934381679166824,0.3271672243419839,0.993112069411635,x4,,,,
persistent_rho099_rolling20,102,ols,signal,0.8252098687676641,1,-1.096318273571831,-0.4030212463759988,beneficial,3.4316731519655246,0.8320802005012531,0.6541331955010444,0.974960118160424,2.578361005581227,3.3360111193369297,x1,,,,
persistent_rho099_rolling20,102,ols,trap,0.2846124827675759,2,0.2304373630669345,0.08534567187836772,harmful,0.8612186544752741,0.06516290726817042,0.16316944421203436,1.0085841052909683,0.18441497470757198,0.6474278013216257,x2,,,,
persistent_rho099_rolling20,102,ols,noise,0.18213514475562845,4,0.09233922649300604,0.03403250589678531,harmful,0.8337656188865545,0.07268170426065163,0.15150192519403993,0.2170915340692671,0.08222376724122936,0.5469977910735851,x3,,,,
persistent_rho099_rolling20,102,ols,noise,0.19410494223624894,3,0.06868537676401287,0.026887264929250927,harmful,0.8121652861224765,0.06265664160401002,0.15649803984487132,0.24388007039549275,0.12656368178315133,0.6592920154593906,x4,,,,
persistent_rho099_rolling20,103,ols,signal,0.8543211156527829,1,-0.9974524345634308,-0.3630487181289552,beneficial,3.766897868607341,0.9348370927318296,0.6772975874972075,1.006837104531698,1.822449509005916,2.7145207951287427,x1,,,,
persistent_rho099_rolling20,103,ols,trap,0.24751743099865434,2,0.2207601072751971,0.07977024558162189,harmful,0.7341295331405713,0.06015037593984963,0.13716387452136494,0.9913487807003776,0.20898564793672053,0.7556112320582539,x2,,,,
persistent_rho099_rolling20,103,ols,noise,0.18111166562697567,4,0.06217574838734177,0.02235522138213645,harmful,0.8645047819421094,0.11278195488721805,0.1468526402218484,0.2316180985345083,0.07104162946718705,0.3769346368142283,x3,,,,
persistent_rho099_rolling20,103,ols,noise,0.23837130543304,3,0.049665047292627613,0.018496935474416963,harmful,1.1590597862620924,0.19548872180451127,0.21435217709902246,0.2984228209059084,0.09018802663441104,0.29913514292451004,x4,,,,
persistent_rho099_rolling20,104,ols,signal,0.8500759620059513,1,-1.1817838945781758,-0.4224077272360349,beneficial,3.7803865628275672,0.8847117794486216,0.6600420258200946,0.9792338965007444,1.86959445066972,2.7963389423871345,x1,,,,
persistent_rho099_rolling20,104,ols,trap,0.2723753872084033,2,0.23107707927011814,0.0807785961892944,harmful,0.8608880027430196,0.08270676691729323,0.16205040614538946,1.1826529132578218,0.215533342455018,0.8189383428165481,x2,,,,
persistent_rho099_rolling20,104,ols,noise,0.19992388215574292,3,0.06381858005986145,0.02328734323392389,harmful,0.9558773199281304,0.09523809523809523,0.16787266715534616,0.2587006295517192,0.3976828092642161,1.2827367019842757,x3,,,,
persistent_rho099_rolling20,104,ols,noise,0.17264385370876814,4,0.0731087195622429,0.027311932152187458,harmful,0.7370884338938373,0.047619047619047616,0.13588564557363814,0.19720750136047305,0.04276892037155796,0.3692812225990487,x4,,,,
persistent_rho099_rolling20,105,ols,signal,0.8089460884390115,1,-0.9424666768367104,-0.35784779421540913,beneficial,3.545602871159522,0.8847117794486216,0.6547799986396116,1.042371958392203,1.4637660239476191,2.5418193763520924,x1,,,,
persistent_rho099_rolling20,105,ols,trap,0.24494983133958365,2,0.14197227485239158,0.05334108345516445,harmful,0.7842079499186682,0.04260651629072682,0.15526373193346904,1.0923162276557696,0.061200195420247,0.3717479471611497,x2,,,,
persistent_rho099_rolling20,105,ols,noise,0.16291852165671675,4,0.06968011993299844,0.027106025974046898,harmful,0.6841895182491446,0.030075187969924814,0.1357419296420913,0.1837965814688854,0.07104638633325984,0.5096923233833349,x3,,,,
persistent_rho099_rolling20,105,ols,noise,0.19781666949227067,3,0.042115408680223315,0.017819642263611945,harmful,0.8789589875623204,0.09774436090225563,0.1702716131635354,0.2465868372458961,0.06866670684920757,0.55656548213329,x4,,,,
persistent_rho099_rolling20,106,ols,signal,0.7734665572786515,1,-0.8200086082765552,-0.31574766946016003,beneficial,3.436809595336134,0.8521303258145363,0.6505493864244732,0.9851451736976724,1.5979460186116914,2.4164147184560067,x1,,,,
persistent_rho099_rolling20,106,ols,trap,0.2509647462411543,2,0.1723697758409436,0.06687962308330872,harmful,0.7688336108576167,0.02756892230576441,0.153556460124236,0.8692066440184062,0.15747754222858015,0.6544112004072262,x2,,,,
persistent_rho099_rolling20,106,ols,noise,0.19179759504441754,3,0.08329220208582233,0.03205169923129611,harmful,0.8627035112711674,0.06265664160401002,0.17110597175721254,0.238164981463444,0.09185158832575242,0.7134610730484212,x3,,,,
persistent_rho099_rolling20,106,ols,noise,0.16730745107504336,4,0.08421784874103476,0.032863736226506686,harmful,0.7550732438541162,0.07769423558897243,0.1378055040336188,0.198248955750296,0.06296656394367584,0.5621839946170806,x4,,,,
persistent_rho099_rolling20,107,ols,signal,0.8195179364864169,1,-0.9561161478138084,-0.3563870979792118,beneficial,3.577609861966133,0.8671679197994987,0.6650303759121621,0.9288067985039004,2.099029983949517,2.610448048457351,x1,,,,
persistent_rho099_rolling20,107,ols,trap,0.2741861910085787,2,0.19974502146519632,0.07369568533535115,harmful,0.8098500524711537,0.06015037593984963,0.15860982693050132,1.0531060030024566,0.09505451169032872,0.5675540801053247,x2,,,,
persistent_rho099_rolling20,107,ols,noise,0.17587772701551152,4,0.09699389164242746,0.03666657947427618,harmful,0.74638202754788,0.02756892230576441,0.13926162952009544,0.1966202051030372,0.1110390873124342,0.4915635434897184,x3,,,,
persistent_rho099_rolling20,107,ols,noise,0.20423348354184387,3,0.06624358090660629,0.025930616550562387,harmful,0.9933729607513196,0.08521303258145363,0.17953342341919482,0.26447888069797504,0.14014300971329866,0.616329987989175,x4,,,,
