scenario,seed,model,feature,role,is_gpbsv_mse,is_gpbsv_mse_pooled,oos_gpbsv_mse,is_gpbsv_rmse,is_gpbsv_rmse_pooled,oos_gpbsv_rmse,is_base_mse,oos_base_mse,n_windows_sampled,n_instances_per_window,n_iterations,sec_oos,sec_is
persistent_rho099_rolling20,116,enet,x3,noise,-0.08927323655936462,-0.08927323655936469,0.02644963782743806,-0.0384969636786385,-0.040313106620854,0.01176577623362264,1.7634889732148944,2.0226144405347224,10,24,48,28.1,12.0
persistent_rho099_rolling20,116,enet,x4,noise,-0.08023737517958891,-0.08023737517958883,0.05459728624265875,-0.03713985347181736,-0.03611141389863234,0.021763913218025153,1.7634889732148944,2.0226144405347224,10,24,48,28.1,12.0
persistent_rho099_rolling20,116,rf,x1,signal,-0.9430430713286558,-0.9430430713286558,-0.7850164838770413,-0.4358114315584728,-0.45071966611720776,-0.30907794586740167,1.7661912656534025,2.0223302402738383,10,24,48,28.1,12.0
persistent_rho099_rolling20,116,rf,x2,trap,-0.05716128848621147,-0.057161288486211576,0.014473502070632515,-0.031137763229403887,-0.02774720849692741,0.0059792730437009415,1.7661912656534025,2.0223302402738383,10,24,48,28.1,12.0
persistent_rho099_rolling20,116,rf,x3,noise,-0.06948952627997076,-0.06948952627997075,-0.008615808162941692,-0.02985242865996677,-0.03329178483779923,-0.003199567393116889,1.7661912656534025,2.0223302402738383,10,24,48,28.1,12.0
persistent_rho099_rolling20,116,rf,x4,noise,-0.11828235148187569,-0.11828235148187577,0.014381606399428292,-0.06312675015841106,-0.05681811314379607,0.005618391643570951,1.7661912656534025,2.0223302402738383,10,24,48,28.1,12.0
persistent_rho099_rolling20,117,ols,x1,signal,-1.0522908536369535,-1.0522908536369533,-0.9246162532930088,-0.47335682963832815,-0.48032260597283516,-0.361342786439022,1.8612178853221355,1.997173568403962,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,ols,x2,trap,-0.019335746037638303,-0.019335746037638175,0.12433289166612012,-0.008231692276500143,-0.00915581340712066,0.05074133982035204,1.8612178853221355,1.997173568403962,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,ols,x3,noise,-0.07812138739467404,-0.07812138739467402,0.08045189041596686,-0.03524993298140221,-0.03773117611463572,0.03054859985313833,1.8612178853221355,1.997173568403962,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,ols,x4,noise,-0.0507322907643276,-0.05073229076432759,0.06359985500704643,-0.023579893021216915,-0.024197319835588964,0.02482941235630377,1.8612178853221355,1.997173568403962,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,enet,x1,signal,-1.0275100001009716,-1.0275100001009718,-0.9399533739434837,-0.460973180216463,-0.468252801806255,-0.37477113386726163,1.8612178853221355,1.997173568403962,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,enet,x2,trap,-0.025374103272937515,-0.025374103272937504,0.07628668312312323,-0.010375770260276368,-0.011077829957165213,0.03219292675861934,1.8612178853221355,1.997173568403962,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,enet,x3,noise,-0.08080176675241584,-0.08080176675241592,0.04850191186814364,-0.03489691659270849,-0.037748362812362365,0.018863875692746945,1.8612178853221355,1.997173568403962,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,enet,x4,noise,-0.04551851357067554,-0.04551851357067557,0.03719115634253104,-0.020657909153128196,-0.021344513087584355,0.014674291622789026,1.8612178853221355,1.997173568403962,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,rf,x1,signal,-1.0893155068680958,-1.0893155068680958,-0.7391915806181858,-0.5003426691352503,-0.5069672867589171,-0.2874203013753762,1.8625180083953914,2.0009767923395665,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,rf,x2,trap,-0.03877285077702682,-0.03877285077702681,0.005994554222564556,-0.01737446794316596,-0.018445712336691154,0.00261959408148379,1.8625180083953914,2.0009767923395665,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,rf,x3,noise,-0.08820047431680973,-0.08820047431680982,0.03485562441068553,-0.038824406899044935,-0.04157976047313044,0.013403487195135733,1.8625180083953914,2.0009767923395665,10,24,48,18.6,11.3
persistent_rho099_rolling20,117,rf,x4,noise,-0.04028923460860065,-0.04028923460860055,0.03968382923454006,-0.01750854997529596,-0.01932680228136576,0.015423359132195766,1.8625180083953914,2.0009767923395665,10,24,48,18.6,11.3
persistent_rho099_rolling20,118,ols,x1,signal,-1.0622755242549877,-1.0622755242549875,-0.8604950812847486,-0.47350721580408894,-0.4808578777692046,-0.3296783575564304,1.8545965009531127,1.9938945382554993,10,24,48,26.2,16.6
persistent_rho099_rolling20,118,ols,x2,trap,-0.009072281708141172,-0.009072281708141174,0.19043060551462507,-0.008218449858636115,-0.006747196375929128,0.07367150952312404,1.8545965009531127,1.9938945382554993,10,24,48,26.2,16.6
