period,y_base
1996-06-01,0.0047146686004073323
1996-07-01,0.0045432280648397202
1996-08-01,0.0046648031517434116
1996-09-01,0.0049867491866934736
1996-10-01,0.0042469178777060261
1996-11-01,0.0043085001091710956
1996-12-01,0.0048142405307530162
1997-01-01,0.0048376366179061691
1997-02-01,0.0047035584959496373
1997-03-01,0.0044281834669934218
1997-04-01,0.0044739073026239182
1997-05-01,0.0044532410446395439
1997-06-01,0.0048484664373725315
1997-07-01,0.0044524899073314483
1997-08-01,0.0044867308638362122
1997-09-01,0.004658577215332093
1997-10-01,0.0045702547559355738
1997-11-01,0.0045361117828834965
1997-12-01,0.0046655122519617797
1998-01-01,0.0044373923082687084
1998-02-01,0.0043421809653712215
1998-03-01,0.0045544482380738827
1998-04-01,0.0044254382460347987
1998-05-01,0.0039050875751225379
1998-06-01,0.0042964192867172612
1998-07-01,0.0041496658866040882
1998-08-01,0.0043398227672294502
1998-09-01,0.0044686386876683828
1998-10-01,0.0044715068888311919
1998-11-01,0.0045908014649346379
1998-12-01,0.0045617001479609388
1999-01-01,0.0045273991452909577
1999-02-01,0.0044674917834633225
1999-03-01,0.0043164402988171043
1999-04-01,0.0042184621036813605
1999-05-01,0.0042431885578444037
1999-06-01,0.0043059165781118534
1999-07-01,0.0045885953846557179
1999-08-01,0.004410614778904959
1999-09-01,0.0046094307236799314
1999-10-01,0.0046093671883299277
1999-11-01,0.0041574913336578957
1999-12-01,0.0046604030874469642
2000-01-01,0.0043703414793134455
2000-02-01,0.0046369865820631321
2000-03-01,0.0036869480114284444
2000-04-01,0.0044436109834743096
2000-05-01,0.0041818710218638807
2000-06-01,0.0037151188396364367
2000-07-01,0.0044467300714929377
2000-08-01,0.00392277489416612
2000-09-01,0.004214658546271224
2000-10-01,0.0043792706708839085
2000-11-01,0.0040460987314478499
2000-12-01,0.0039199402054147861
2001-01-01,0.0045728947070659814
2001-02-01,0.0042335302445357251
2001-03-01,0.0041055200047873559
2001-04-01,0.0035611831223699431
2001-05-01,0.0043009779439828061
2001-06-01,0.004360063193621741
2001-07-01,0.0036920460233067099
2001-08-01,0.0044670034710900999
2001-09-01,0.0041877282575680736
2001-10-01,0.0042403286343961743
2001-11-01,0.0041306484307246649
2001-12-01,0.0045003541115130954
2002-01-01,0.0041316367613754594
2002-02-01,0.0046488864527922027
2002-03-01,0.0042538505743402637
2002-04-01,0.0034508595361100775
2002-05-01,0.003936076102964781
2002-06-01,0.0043170244783628034
2002-07-01,0.0042685632439880385
2002-08-01,0.00427115886026826
2002-09-01,0.0039022212135525324
2002-10-01,0.0034435170621848945
2002-11-01,0.0043559374139898795
2002-12-01,0.0039558586283712088
2003-01-01,0.0039904533948838467
2003-02-01,0.0040734365516732207
2003-03-01,0.0041621597217192073
2003-04-01,0.0042699591597356295
2003-05-01,0.0041731370827251908
2003-06-01,0.0041136209002679835
2003-07-01,0.003903166348148821
2003-08-01,0.0037953065215182097
2003-09-01,0.0044028958160580835
2003-10-01,0.004021419439305775
2003-11-01,0.0032540887874440223
2003-12-01,0.0039564229411916552
2004-01-01,0.0040303194701453099
2004-02-01,0.0037233175005940856
2004-03-01,0.0038388228257779187
2004-04-01,0.0034186978920021571
2004-05-01,0.003439323034401877
2004-06-01,0.0035006713540394769
2004-07-01,0.0035902826819770297
2004-08-01,0.0041421665692051943
2004-09-01,0.0037072139070828559
2004-10-01,0.0035156958905397787
2004-11-01,0.0037662500704955717
2004-12-01,0.0037276937486573547
2005-01-01,0.0035602137354866325
2005-02-01,0.0037575048166054907
2005-03-01,0.0036468124955940078
2005-04-01,0.0038925176299196606
2005-05-01,0.0039525671748881263
2005-06-01,0.0039998126246179287
2005-07-01,0.0036079335563691615
2005-08-01,0.0038923762877759839
2005-09-01,0.0034089439511002005
2005-10-01,0.0034875738440787113
2005-11-01,0.0035552988936988434
2005-12-01,0.0038047885800055288
2006-01-01,0.0035453051232186591
2006-02-01,0.0034392559870459194
2006-03-01,0.0036124882648407904
2006-04-01,0.0034909415592817997
2006-05-01,0.0034372917721901385
2006-06-01,0.0040008701611163097
2006-07-01,0.0034717693296394438
2006-08-01,0.0030019316451504641
2006-09-01,0.0039591623340030132
2006-10-01,0.0039337769554101745
2006-11-01,0.0034650507335583615
2006-12-01,0.0035548326084174952
2007-01-01,0.0036067937821741272
2007-02-01,0.0036411992291451095
2007-03-01,0.0031778283338527607
2007-04-01,0.0033815070977707786
2007-05-01,0.0032421505332539341
2007-06-01,0.0036601576367194764
2007-07-01,0.0035919272258459092
2007-08-01,0.0033836163630247759
2007-09-01,0.0035150850654552357
2007-10-01,0.0030960747975123781
2007-11-01,0.0033255465826596432
2007-12-01,0.003323245590743225
2008-01-01,0.0037186045671838983
2008-02-01,0.0031742194562490314
2008-03-01,0.0032848753502756484
2008-04-01,0.0030807298853258057
2008-05-01,0.0034576400482527574
2008-06-01,0.0032810304380571729
2008-07-01,0.0030704366171956324
2008-08-01,0.0030191890139777879
2008-09-01,0.0034561628520389334
2008-10-01,0.0033633422932578079
2008-11-01,0.0032530958282663358
2008-12-01,0.0032227829070307157
2009-01-01,0.003134884229498351
2009-02-01,0.0030567522055887485
2009-03-01,0.0033210063576785114
2009-04-01,0.0032338182228408598
2009-05-01,0.0026811144802058144
2009-06-01,0.0029023855985678059
2009-07-01,0.0033346454178269499
2009-08-01,0.0027663070418315113
2009-09-01,0.0024069150159507485
2009-10-01,0.0029340075694830924
2009-11-01,0.0024114064247497497
2009-12-01,0.0030450067634052785
2010-01-01,0.002642899898222128
2010-02-01,0.0024758086974762238
2010-03-01,0.0026447240623593991
2010-04-01,0.0028447934216854912
2010-05-01,0.0028161263094973518
2010-06-01,0.002908447508448978
2010-07-01,0.0030131424189347193
2010-08-01,0.0027679940208523348
2010-09-01,0.002343801657429409
2010-10-01,0.0025951387493140955
2010-11-01,0.0027466965666477312
2010-12-01,0.0025575102932523506
2011-01-01,0.002199143536558576
2011-02-01,0.0024241272968864597
2011-03-01,0.0025030591601904722
2011-04-01,0.0023193098921891874
2011-05-01,0.0024433879856357098
2011-06-01,0.0024543198978838453
2011-07-01,0.0024387578126387017
2011-08-01,0.0024354278369044906
2011-09-01,0.0029421216994830234
2011-10-01,0.0028172485195743059
2011-11-01,0.0025376779329863504
2011-12-01,0.0028905373616781452
2012-01-01,0.0022304686785374838
2012-02-01,0.0021489674759793569
2012-03-01,0.0021128016256143183
2012-04-01,0.0030891230747889138
2012-05-01,0.0026918212901608637
2012-06-01,0.0021050577004586343
2012-07-01,0.002138888548744619
2012-08-01,0.0023252283653207527
2012-09-01,0.0021417023424011705
2012-10-01,0.0024182006805324834
2012-11-01,0.0024549237785292406
2012-12-01,0.002628480910950953
2013-01-01,0.0024630976260518736
2013-02-01,0.0021764862464710008
2013-03-01,0.0021849448866622309
2013-04-01,0.0025658036274758293
2013-05-01,0.0025197591715498424
2013-06-01,0.0021555051323040647
2013-07-01,0.0025700852310710483
2013-08-01,0.0022923010451607051
2013-09-01,0.0024733903547221932
2013-10-01,0.0025434589331218777
2013-11-01,0.0022077985402747706
2013-12-01,0.0022261480814376208
2014-01-01,0.0024850754503531955
2014-02-01,0.0024736992044745863
2014-03-01,0.0019074449084242363
2014-04-01,0.0022279017779430915
2014-05-01,0.0024597586059162107
2014-06-01,0.0024181804402758889
2014-07-01,0.0021146437368794865
2014-08-01,0.0022931273271810234
2014-09-01,0.002450005851936451
2014-10-01,0.0025076227030399042
2014-11-01,0.0023630585456304353
2014-12-01,0.0023450401663065801
2015-01-01,0.0020719959236421412
2015-02-01,0.0023349102853131984
2015-03-01,0.002230988003655095
2015-04-01,0.0024392322669567045
2015-05-01,0.0024883227245097871
2015-06-01,0.0021063974424362199
2015-07-01,0.0020837908294632371
2015-08-01,0.0023808823474659414
2015-09-01,0.0021804492988724391
2015-10-01,0.0022208623295708598
2015-11-01,0.0024556462461059157
2015-12-01,0.0025991062955810426
2016-01-01,0.0027384821868076852
2016-02-01,0.0020038808850298476
2016-03-01,0.002014775185612965
2016-04-01,0.0023248114533176868
2016-05-01,0.0022742172552182235
2016-06-01,0.0021300373844418256
2016-07-01,0.0025877258036799142
2016-08-01,0.002335899339054941
2016-09-01,0.0019669751678469726
2016-10-01,0.0020956187301833891
2016-11-01,0.0023170661468709338
2016-12-01,0.00212761231282085
2017-01-01,0.0017026461592603327
2017-02-01,0.0021846459771848576
2017-03-01,0.0021769126644892228
2017-04-01,0.0022617053980117227
2017-05-01,0.0022880926207246056
2017-06-01,0.0019614514387509396
2017-07-01,0.0024600570644517771
2017-08-01,0.0022551279018981907
2017-09-01,0.0016880240966708139
2017-10-01,0.00242086955104038
2017-11-01,0.0022204684066954882
2017-12-01,0.0022414205153035395
2018-01-01,0.0023532185712680231
2018-02-01,0.002342141057498524
2018-03-01,0.002308557773115946
2018-04-01,0.0023368160305693862
2018-05-01,0.0021001321519862094
2018-06-01,0.0022868637696226417
2018-07-01,0.0021735685994278674
2018-08-01,0.0020433946502167871
2018-09-01,0.0016737080366138147
2018-10-01,0.0019926145392538527
2018-11-01,0.0016802668755688181
2018-12-01,0.0020545959721028901
2019-01-01,0.0020682158976437792
2019-02-01,0.0018036125195300358
2019-03-01,0.0021804204189453452
2019-04-01,0.0020534353029253039
2019-05-01,0.001983131882898506
2019-06-01,0.0020935800055246205
2019-07-01,0.002243604485226528
2019-08-01,0.0020690279297378524
2019-09-01,0.0019056036713936907
2019-10-01,0.0019971765474846494
2019-11-01,0.0018082791881870739
2019-12-01,0.0018647370951982117
2020-01-01,0.0018693501182669007
2020-02-01,0.0019634723904909581
2020-03-01,0.0018833554308703929
2020-04-01,0.0019459831441405715
2020-05-01,0.0020431913406414952
2020-06-01,0.0016860790599006927
2020-07-01,0.0018095169175142787
2020-08-01,0.0018879160772701774
2020-09-01,0.0017760303257709868
2020-10-01,0.0017193091997036824
2020-11-01,0.0017065004051419297
2020-12-01,0.0017060155573627343
2021-01-01,0.0019433708741085584
2021-02-01,0.0018715703972138687
2021-03-01,0.0012819911948238308
2021-04-01,0.0022070278686356715
2021-05-01,0.0027136892098154732
2021-06-01,0.0015133440970518486
2021-07-01,0.0018228814938411994
2021-08-01,0.0012640338193288258
2021-09-01,0.0020228671440892763
2021-10-01,0.0023483276817213043
2021-11-01,0.0017079981613436642
2021-12-01,0.0020864032319884568
2022-01-01,0.0016987504602185813
2022-02-01,0.0014778883955631548
2022-03-01,0.0017826823135365425
2022-04-01,0.001437284262232939
2022-05-01,0.0016821146279154891
2022-06-01,0.002190627895373254
2022-07-01,0.0016395544886197359
2022-08-01,0.0018947771404652577
2022-09-01,0.0015933881264144326
2022-10-01,0.0017717719858192484
2022-11-01,0.0017884590023176865
2022-12-01,0.0018946624466963284
2023-01-01,0.0018677396371428647
2023-02-01,0.0016915672749940542
2023-03-01,0.0021821359804877166
2023-04-01,0.0016242443056796207
2023-05-01,0.0015366545417379303
2023-06-01,0.0015259770971421923
2023-07-01,0.0020908271751096099
2023-08-01,0.0015454054392933085
2023-09-01,0.0017737047117051688
2023-10-01,0.0016204845440591436
2023-11-01,0.0014527687950071657
2023-12-01,0.0022452679345001851
2024-01-01,0.0016895631936914499
2024-02-01,0.0019451132799872494
2024-03-01,0.0023288110321250085
2024-04-01,0.0016955442889924769
2024-05-01,0.002316688681618397
2024-06-01,0.0014035246250817882
2024-07-01,0.0017972125891846569
2024-08-01,0.0017835264346997642
