period,y_base
2017-04-01,0.0013760972512863526
2017-05-01,0.0019850259789580653
2017-06-01,0.0027076748986141451
2017-07-01,0.0018589431489936335
2017-08-01,0.0021944364000403352
2017-09-01,0.0022291439942227617
2017-10-01,0.0017258042413215639
2017-11-01,0.0024103036270288545
2017-12-01,0.0020016622689308975
2018-01-01,0.0019699816344020899
2018-02-01,0.0024321447876787111
2018-03-01,0.0031121532564622224
2018-04-01,0.0024622674652846977
2018-05-01,0.0024283169314907559
2018-06-01,0.0016379913828012385
2018-07-01,0.002002585533663601
2018-08-01,0.0022812837486304027
2018-09-01,0.0017707732416710996
2018-10-01,0.0019550351660777639
2018-11-01,0.0020524629422738749
2018-12-01,0.0016978619374920536
2019-01-01,0.002192913600510416
2019-02-01,0.0018498047818495261
2019-03-01,0.0018543756765761451
2019-04-01,0.0021090794926190599
2019-05-01,0.002163705363613753
2019-06-01,0.0014432070238139341
2019-07-01,0.0028667780989316844
2019-08-01,0.002282144768812095
2019-09-01,0.0026823397811207004
2019-10-01,0.0017422832374936995
2019-11-01,0.0018282384526037913
2019-12-01,0.0021356767585869966
2020-01-01,0.0019760843294520688
2020-02-01,0.0020604275694939885
2020-03-01,0.0019324097637603015
2020-04-01,-0.00024354909241031261
2020-05-01,0.0040661254976277874
2020-06-01,0.0024845354311338972
2020-07-01,0.0020368135167035881
2020-08-01,0.0020220686449004726
2020-09-01,0.0018362096697702962
2020-10-01,0.0020555869213071619
2020-11-01,0.0021487479166679424
2020-12-01,0.0019098509861793648
2021-01-01,0.0020488393858454886
2021-02-01,0.0022105856945282753
2021-03-01,0.0021909520172483147
2021-04-01,0.0024885130515579544
2021-05-01,0.0013323727149353274
2021-06-01,0.001898425196384414
2021-07-01,0.0021154814850687558
2021-08-01,0.0014633979417285798
2021-09-01,0.0015801487984852948
2021-10-01,0.0017103576221275238
2021-11-01,0.002312305413660988
2021-12-01,0.00070186422608121328
2022-01-01,0.0012758363706877177
2022-02-01,0.0027183731806822049
2022-03-01,0.0026627597671476191
2022-04-01,0.0027287249133347933
2022-05-01,0.0016563241273599802
2022-06-01,0.0017616896892140095
2022-07-01,0.0023236161580350795
2022-08-01,0.001572477264571477
2022-09-01,0.002452271411614471
2022-10-01,0.0021817600545441466
2022-11-01,0.0024854726281063463
2022-12-01,0.0025286614456722424
2023-01-01,0.0021650521736474334
2023-02-01,0.0026115340252446423
2023-03-01,0.0025369217719580493
2023-04-01,0.0019597781748288022
2023-05-01,0.0024730574860300559
2023-06-01,0.002621944198775576
2023-07-01,0.0011407422968699882
2023-08-01,0.0030478248164478926
2023-09-01,0.0024141568687890752
2023-10-01,0.0014614202449166418
2023-11-01,0.0027338578579293696
2023-12-01,0.00133969787283515
2024-01-01,0.0014674292350507355
2024-02-01,0.0027149696166434015
2024-03-01,0.0024178413341768975
2024-04-01,0.0014574485564607825
2024-05-01,0.0028106796516029872
2024-06-01,0.0021143384961092035
2024-07-01,0.0023618723888637664
2024-08-01,0.0020370815589293247
