period,y_base
1990-01-01,0.0040241642741620023
1990-02-01,0.0039385723523486481
1990-03-01,0.0043285340245952713
1990-04-01,0.0044095428348881775
1990-05-01,0.0044093347443767816
1990-06-01,0.0039592834290008965
1990-07-01,0.0045117828714414873
1990-08-01,0.0041770150057023232
1990-09-01,0.0040458062093538284
1990-10-01,0.0040209214524260465
1990-11-01,0.0042644441898005078
1990-12-01,0.0048099289030157175
1991-01-01,0.0046377416141844992
1991-02-01,0.0042830981527907496
1991-03-01,0.0037271392882804377
1991-04-01,0.0047142500384034537
1991-05-01,0.0030079539489469556
1991-06-01,0.0043126243974787714
1991-07-01,0.0044429994203471143
1991-08-01,0.0049637652496692074
1991-09-01,0.0032283031860616783
1991-10-01,0.0036744966212567233
1991-11-01,0.0045719675555895203
1991-12-01,0.0040994240830574393
1992-01-01,0.0044210217275232454
1992-02-01,0.0044623994032957463
1992-03-01,0.0045422612349188115
1992-04-01,0.0042897639351063433
1992-05-01,0.0036011507264552501
1992-06-01,0.004063916046577497
1992-07-01,0.0038458883451734805
1992-08-01,0.0048641264036924483
1992-09-01,0.004225899737468378
1992-10-01,0.0046811645574742202
1992-11-01,0.0041476359758040177
1992-12-01,0.0041150699983842753
1993-01-01,0.0043106426730670881
1993-02-01,0.0039806020355978916
1993-03-01,0.0049650952629736681
1993-04-01,0.0044652961173129412
1993-05-01,0.0046423445391796329
1993-06-01,0.0035510046961174614
1993-07-01,0.0045071674036297792
1993-08-01,0.0047641649076131031
1993-09-01,0.0046239250898841133
1993-10-01,0.0043313310641096836
1993-11-01,0.0038876015171085713
1993-12-01,0.0043006802581474846
1994-01-01,0.0045308325530618804
1994-02-01,0.0044358738578815261
1994-03-01,0.0046649333020631553
1994-04-01,0.0041855116478323878
1994-05-01,0.0042764483671008172
1994-06-01,0.0047308755741828773
1994-07-01,0.004636713931355738
1994-08-01,0.0049324114691807301
1994-09-01,0.004692284073891587
1994-10-01,0.0040593750289648206
1994-11-01,0.0043777289454659789
1994-12-01,0.0045868812048400539
1995-01-01,0.0046887583003207105
1995-02-01,0.0045608608511951247
1995-03-01,0.0048825168690668289
1995-04-01,0.0041378712899174021
1995-05-01,0.0051151178176388791
1995-06-01,0.0050005826012669242
1995-07-01,0.0046573102748317585
1995-08-01,0.0047401477781455308
1995-09-01,0.0050188224618324456
1995-10-01,0.0050502128125315057
1995-11-01,0.0047764160391193487
1995-12-01,0.0044476032009055071
1996-01-01,0.0042265552463864008
1996-02-01,0.0037698565681325061
1996-03-01,0.0039910705645427218
1996-04-01,0.0047716213819535662
1996-05-01,0.0040995306417719538
1996-06-01,0.0043907911649511393
1996-07-01,0.0041943265689526653
1996-08-01,0.0041764557453317381
1996-09-01,0.0041365794016390419
1996-10-01,0.0044895578994781984
1996-11-01,0.0044828395035549145
1996-12-01,0.0042805503112778916
1997-01-01,0.0045050789440812125
1997-02-01,0.0050091317738452171
1997-03-01,0.0042858058735586058
1997-04-01,0.0047123902293131764
1997-05-01,0.0044210106469673638
1997-06-01,0.0040491576290629158
1997-07-01,0.0046035463488319425
1997-08-01,0.0040843084783820163
1997-09-01,0.0042623122134102919
1997-10-01,0.0045297990681646945
1997-11-01,0.0035629115359717819
1997-12-01,0.0033861957458764269
1998-01-01,0.0046807852665385532
1998-02-01,0.0040061425839991883
1998-03-01,0.0043936418946623037
1998-04-01,0.0044393666524996473
1998-05-01,0.0036749527438290517
1998-06-01,0.0044999776420622199
1998-07-01,0.0032639061981828343
1998-08-01,0.0039732111634535735
1998-09-01,0.0050903883985922715
1998-10-01,0.0039946401326930074
1998-11-01,0.0047194447209989408
1998-12-01,0.0041094891032433436
1999-01-01,0.004222182615998861
1999-02-01,0.0044296868931129624
1999-03-01,0.0040001902838329257
1999-04-01,0.0044988175978627268
1999-05-01,0.0045409545559656683
1999-06-01,0.0047212643246949855
1999-07-01,0.0050199693679837988
1999-08-01,0.0045255842176071225
1999-09-01,0.0050526892756119776
1999-10-01,0.0039236602039853996
1999-11-01,0.004034006844563497
1999-12-01,0.0037551973999403699
2000-01-01,0.004187097062134805
2000-02-01,0.003858016089627634
2000-03-01,0.0040656469906735649
2000-04-01,0.0042327592207318503
2000-05-01,0.0050031405398739247
2000-06-01,0.0044823873266329169
2000-07-01,0.0046357979947158033
2000-08-01,0.0039873085333557235
2000-09-01,0.0044976356478946119
2000-10-01,0.0043327424400959845
2000-11-01,0.0038093918576727814
2000-12-01,0.0042001698620339496
2001-01-01,0.0043505938422881384
2001-02-01,0.004450878719515489
2001-03-01,0.0041686090103209041
2001-04-01,0.0045032999390256963
2001-05-01,0.0048122366756085441
2001-06-01,0.0045280128463090243
2001-07-01,0.0041283816067332404
2001-08-01,0.0043007855820291537
2001-09-01,0.0047797454818954699
2001-10-01,0.0038226222617254902
2001-11-01,0.0045154322186251629
2001-12-01,0.0046609050693493951
2002-01-01,0.0036738308466820876
2002-02-01,0.0032776567331086765
2002-03-01,0.0050528378382247137
2002-04-01,0.0038073802996644165
2002-05-01,0.0039175602294420761
2002-06-01,0.0041638452525260584
2002-07-01,0.0044672870187634443
2002-08-01,0.0041071031325162714
2002-09-01,0.0048236312800682751
2002-10-01,0.0041480347120650138
2002-11-01,0.0043494867452863861
2002-12-01,0.0036814297699675428
2003-01-01,0.0041132190245628981
2003-02-01,0.0040323407436115713
2003-03-01,0.0035794507129024164
2003-04-01,0.0041083691800753381
2003-05-01,0.0038973725357336164
2003-06-01,0.0034216942667643201
2003-07-01,0.0040518443134613851
2003-08-01,0.0036577561969900942
2003-09-01,0.0043047580676330638
2003-10-01,0.0039932348376397423
2003-11-01,0.0040378354074679683
2003-12-01,0.0038507127931317266
2004-01-01,0.0044765921826524918
2004-02-01,0.0032066515913237986
2004-03-01,0.0036452529820348392
2004-04-01,0.0037519561702563497
2004-05-01,0.0039712991246028508
2004-06-01,0.0034455135686571148
2004-07-01,0.0036179449059755729
2004-08-01,0.0032277643193647076
2004-09-01,0.0035794685929924986
2004-10-01,0.0029750373171726521
2004-11-01,0.0038293807299394061
2004-12-01,0.0032714538511178885
2005-01-01,0.0037162539526073065
2005-02-01,0.0036242080545206331
2005-03-01,0.0036291976659847637
2005-04-01,0.0037568571144136614
2005-05-01,0.0049380098499303571
2005-06-01,0.0040246350097526452
2005-07-01,0.0037843664518489341
2005-08-01,0.0031618720895194327
2005-09-01,0.0035792495722876561
2005-10-01,0.0033076971075933124
2005-11-01,0.004160111659862676
2005-12-01,0.0043017815739422888
2006-01-01,0.0038848756137026021
2006-02-01,0.0038383691252336007
2006-03-01,0.0031012292090198974
2006-04-01,0.0037062066938516412
2006-05-01,0.0034479715797582199
2006-06-01,0.0039716892492343272
2006-07-01,0.0029122237793895549
2006-08-01,0.0028274198048319123
2006-09-01,0.0032438035836969475
2006-10-01,0.0034427139085136515
2006-11-01,0.0041670815289810998
2006-12-01,0.0037647310127263117
2007-01-01,0.0038631567784244655
2007-02-01,0.0036700385107303855
2007-03-01,0.002927829912931207
2007-04-01,0.003289559909190643
2007-05-01,0.0031265069508381836
2007-06-01,0.0032062767042174943
2007-07-01,0.0033670171084062821
2007-08-01,0.0027841736673106443
2007-09-01,0.003824034665761907
2007-10-01,0.0036042828050202032
2007-11-01,0.00347123528143753
2007-12-01,0.0030792816313830631
2008-01-01,0.0034209050719382385
2008-02-01,0.0029862843635234896
2008-03-01,0.0031258792883311925
2008-04-01,0.0032517257893222348
2008-05-01,0.0035283701277552476
2008-06-01,0.003602787013326576
2008-07-01,0.0033914789815732028
2008-08-01,0.0035294254243338572
2008-09-01,0.0040257778842788181
2008-10-01,0.0041644628426251067
2008-11-01,0.0028664423802678522
2008-12-01,0.002819536412919277
2009-01-01,0.0024086586485009926
2009-02-01,0.002608643767089483
2009-03-01,0.0041170322222610009
2009-04-01,0.003509262147555967
2009-05-01,0.0031041771302795394
2009-06-01,0.0014927187371089861
2009-07-01,0.0041602560294591922
2009-08-01,0.0037237652378956524
2009-09-01,0.0026430637152445344
2009-10-01,0.0036212793511191423
2009-11-01,0.0027577372972188239
2009-12-01,0.0034694908879968006
2010-01-01,0.0033711678228289573
2010-02-01,0.0028763658215966194
2010-03-01,0.0028270867845734387
2010-04-01,0.0023885076212922327
2010-05-01,0.0025888495570615799
2010-06-01,0.0032497233816864875
2010-07-01,0.0026487667303861985
2010-08-01,0.0018767761653414471
2010-09-01,0.0028121125127174872
2010-10-01,0.0023048336603771107
2010-11-01,0.0026154070062679681
2010-12-01,0.0028369762341503273
2011-01-01,0.0025221067229766201
2011-02-01,0.0025307572615931632
2011-03-01,0.0030317830084871256
2011-04-01,0.0028568140170010326
2011-05-01,0.0023259143143220425
2011-06-01,0.0029707274863459317
2011-07-01,0.0026929693840755282
2011-08-01,0.0021935127542479279
2011-09-01,0.0025165312821647853
2011-10-01,0.0026554119190871899
2011-11-01,0.002447399719873589
2011-12-01,0.0025248449885269986
2012-01-01,0.002373254336907174
2012-02-01,0.0025221792379719957
2012-03-01,0.0028802207954551746
2012-04-01,0.0024003939825942592
2012-05-01,0.0026473605460842205
2012-06-01,0.0021953003776023763
2012-07-01,0.0025554167463482588
2012-08-01,0.0024319863617943433
2012-09-01,0.0021275325642631064
2012-10-01,0.0023921356825747806
2012-11-01,0.0024567510906196811
2012-12-01,0.0022159262956561775
2013-01-01,0.0024995715578461208
2013-02-01,0.0031020217308496073
2013-03-01,0.0023377926766527867
2013-04-01,0.0025654133226536919
2013-05-01,0.0028354369678278888
2013-06-01,0.0020261703084977077
2013-07-01,0.0018452905380861131
2013-08-01,0.0026422757985934582
2013-09-01,0.0018916466482827676
2013-10-01,0.0020709411013020182
2013-11-01,0.0024740727325835233
2013-12-01,0.0024557902784163432
2014-01-01,0.0024404254063172363
2014-02-01,0.0018882941079909009
2014-03-01,0.0025507502809999929
2014-04-01,0.0019775436785103161
2014-05-01,0.0025111726352632386
2014-06-01,0.0025597542841079069
2014-07-01,0.0022496815881895256
2014-08-01,0.0022207131252268593
2014-09-01,0.0020017203175805394
2014-10-01,0.0023437677562906231
2014-11-01,0.0026536549013525652
2014-12-01,0.0019525747128246868
2015-01-01,0.0023508070196263534
2015-02-01,0.0023636889969043842
2015-03-01,0.0018084355899204338
2015-04-01,0.00204989326482094
2015-05-01,0.0021346646438141813
2015-06-01,0.002464696249667676
2015-07-01,0.0024147298934217858
2015-08-01,0.0020566978686056099
2015-09-01,0.0022147387889329892
2015-10-01,0.0031338650841865705
2015-11-01,0.0022849001309321829
2015-12-01,0.0023930170594032327
2016-01-01,0.0022955426130370216
2016-02-01,0.0026806303360405416
2016-03-01,0.0022421915097185791
2016-04-01,0.0017443482284486425
2016-05-01,0.0024551159575753176
2016-06-01,0.0025090238124605545
2016-07-01,0.0020651595349192248
2016-08-01,0.0029660316996893209
2016-09-01,0.0022995908124827328
2016-10-01,0.0021373482226725088
2016-11-01,0.002726273592374995
2016-12-01,0.0023600096453539913
2017-01-01,0.0027735781734841039
2017-02-01,0.0020292293839631339
2017-03-01,0.0021431317135144792
2017-04-01,0.0019456907170346633
2017-05-01,0.0019291678307390915
2017-06-01,0.0015000794858391901
2017-07-01,0.0021556567503604215
2017-08-01,0.0016463057981569028
2017-09-01,0.0024545482497853252
2017-10-01,0.0019217480227635619
2017-11-01,0.0016927163546258603
2017-12-01,0.0020848829535052662
2018-01-01,0.0017607901567290442
2018-02-01,0.0018924550754896184
2018-03-01,0.0022773982932415299
2018-04-01,0.0022546831188796504
2018-05-01,0.0021796291303535775
2018-06-01,0.0020663740583046894
2018-07-01,0.0018617282574963539
2018-08-01,0.002050443074627783
2018-09-01,0.0019535844405586806
2018-10-01,0.0021249428607152147
2018-11-01,0.0015524236137009681
2018-12-01,0.0017551293561088267
2019-01-01,0.0027609871170934889
2019-02-01,0.0026645195363396547
2019-03-01,0.0019224665217722388
2019-04-01,0.0018699180184933231
2019-05-01,0.0017844194242517377
2019-06-01,0.0022034539277859264
2019-07-01,0.0023004215900443862
2019-08-01,0.0019266277122130956
2019-09-01,0.002533405772638022
2019-10-01,0.0018677062333859159
2019-11-01,0.0019175566536907391
2019-12-01,0.0018456769028314252
2020-01-01,0.0018470913829664402
2020-02-01,0.0019310390659407867
2020-03-01,0.001768295538973245
2020-04-01,0.0019382659786033951
2020-05-01,0.001737808073338645
2020-06-01,0.0037033106578106319
2020-07-01,0.001980021602182054
2020-08-01,0.0018337326820883956
2020-09-01,0.0023904348818525175
2020-10-01,0.0020193158202249399
2020-11-01,0.0019516432604638348
2020-12-01,0.0021892267206414379
2021-01-01,0.001856026293557962
2021-02-01,0.0018607775367104073
2021-03-01,0.0018402817689194397
2021-04-01,0.0021488229064530809
2021-05-01,0.0020613579985057193
2021-06-01,0.0021660164558780677
2021-07-01,0.001923429135012925
2021-08-01,0.0022743271336916719
2021-09-01,0.0018246571857327464
2021-10-01,0.0022823948273082975
2021-11-01,0.0015297897330930712
2021-12-01,0.0020264928673156672
2022-01-01,0.0018265715137985618
2022-02-01,0.0027645596096847573
2022-03-01,0.0025355485163188786
2022-04-01,0.0016240043821201624
2022-05-01,0.0013289095818964237
2022-06-01,0.0021066609436591653
2022-07-01,0.0023927167988558561
2022-08-01,0.0021285582839252323
2022-09-01,0.0023154461028358688
2022-10-01,0.0018987004413240694
2022-11-01,0.0024501694852501702
2022-12-01,0.001803660723388979
2023-01-01,0.0017311506152325217
2023-02-01,0.0020320977249965321
2023-03-01,0.0024561251319006666
2023-04-01,0.0023633186360132235
2023-05-01,0.0023550760800743475
2023-06-01,0.0019857301369944026
2023-07-01,0.0014653901114366538
2023-08-01,0.002114466734855572
2023-09-01,0.0027483897897913343
2023-10-01,0.0020343235365769567
2023-11-01,0.0025068378543650197
2023-12-01,0.0026121930690116133
2024-01-01,0.0022608671840408214
2024-02-01,0.0018991487552052883
2024-03-01,0.0026802929205040384
2024-04-01,0.0028579164209299223
2024-05-01,0.0028426722680809542
2024-06-01,0.0015395339676309238
2024-07-01,0.0015531951148389379
2024-08-01,0.0020461347207106602
