,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,rf_oob_vi,rf_ape,perm_import_train,pdp_range
x1,signal,0.775165495539303,1,-0.7941775279861538,-0.323551352629356,beneficial,1.599507792625801,1.080906174538274,2.051827957258877,2.5736149256123424
x2,trap,0.4775115220635116,2,0.24925048383221224,0.10670830101023851,harmful,0.6303693208607237,0.7026526849906989,0.9628114797354991,1.1949206194946773
x3,noise,0.07953410683479833,3,-0.006203677331296224,-0.0019102074889037093,near-zero,0.003787238727367438,0.1490649201922552,0.11563204999989511,0.19442454628510483
x4,noise,0.03366087868285424,4,0.013358129657756011,0.005689042969752065,near-zero,-0.019271707128997305,0.13968206072554684,0.07269281306137464,0.16292075636566072
