,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.7580805409807675,1,-0.6775858782810781,-0.25430539917759704,beneficial,13.987957375461294,1.0,0.5969089835447469,1.028470538522029,1.819977540033967,3.2100779338882157
x2,trap,0.6419510107191769,2,0.5155505671106695,0.1935893483609096,harmful,10.952302783891819,1.0,0.468996012289436,0.674023220332335,1.2505730564698725,2.652036898228161
x3,noise,0.07912876358868373,3,0.006231708461573464,0.0023992533163672784,near-zero,1.345304280445689,0.04201680672268908,0.05724780622482925,0.09457280139439311,0.027668864814061434,0.35510881980778997
x4,noise,0.011198031542291244,4,0.0048631959509305165,0.0017461638568264887,near-zero,0.16409231113878656,0.0,0.0070296373637586925,0.011326931446801818,0.000763556443192622,0.04532662982092588
