,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.7263754940679147,1,-0.6178095411957668,-0.26157128788885803,beneficial,14.054736434355101,1.0,0.6253308483879161,0.865484832542663,1.685661703574479,2.943084638290256
x2,trap,0.3919210320334829,2,0.37090414453283094,0.15987063993733508,harmful,6.445775604231687,1.0,0.2869675466701335,0.4364249140588926,0.39824415967582005,1.3804254084728935
x3,noise,0.020040811565658907,3,-0.0014049948838010867,-0.0005577185374665799,near-zero,0.38314417297825926,0.0,0.017221997220243816,0.027351001290666616,0.0025211774797056163,0.09772200476551125
x4,noise,0.018479019993700788,4,0.003559471357171821,0.0015699028004432178,near-zero,0.3519208876300883,0.0,0.015272423003406567,0.024790447351648648,0.001504208315860477,0.07431998611171517
