scenario,seed,model,n_periods,enet_alpha,mse_baseline,mse_full,mse_drop_x2,improve_pct,x2_pbsv_mse,x2_oshapley_rank,primary_success,smoking_gun_top2,strict_rank1,model_beats_baseline,drop_x2_improves,mas,mas_p,rank_x2_abs_t,rank_x2_std_beta,rank_x2_ape,rank_x2_perm,rank_x2_pdp,rank_x2_std_coef,rank_x2_oob_vi,rank_x2_rf_ape
break_b08_expanding,109,ols,119,0.0001,2.2836046947052724,1.4659462928326967,1.0742475703427161,26.719854909083207,0.41977955668614264,2,True,True,False,True,True,-0.056450082360559595,0.625699,2.0,2.0,2.0,2,2,,,
break_b08_expanding,109,enet,119,0.0001,2.2836046947052724,1.4658337923192102,1.0742221437196835,26.715965387858013,0.41966682598284805,2,True,True,False,True,True,-0.05641280919659719,0.619852,,,2.0,2,2,2.0,,
break_b08_expanding,109,rf,119,0.0001,2.2836046947052724,1.560751383169234,1.259962741806887,19.272040672587508,0.32881709660729086,2,True,True,False,True,True,-0.04791726125803186,0.605762,,,,2,2,,2.0,2.0
break_b08_expanding,110,ols,119,0.1,2.3892911993474297,1.3367202667381959,1.126492264766695,15.727150040486007,0.22625452401750124,2,True,True,False,True,True,0.3546655137002056,0.337034,2.0,2.0,2.0,2,2,,,
break_b08_expanding,110,enet,119,0.1,2.3892911993474297,1.3043415515221115,1.1287353374479947,13.46320784377311,0.16937572924453273,2,True,True,False,True,True,0.35062909145057475,0.3541,,,2.0,2,2,2.0,,
break_b08_expanding,110,rf,119,0.1,2.3892911993474297,1.454757836176821,1.2699257320930042,12.705352017182815,0.20604267699289394,2,True,True,False,True,True,-0.003930627204631998,0.55327,,,,2,2,,2.0,2.0
break_b08_expanding,111,ols,119,0.0001,1.353106748879097,1.2796554233186845,1.1174568552510782,12.675175294217663,0.1958247328201213,2,True,True,False,True,True,0.1709166965918849,0.466913,2.0,2.0,2.0,2,2,,,
break_b08_expanding,111,enet,119,0.0001,1.353106748879097,1.2795106423740348,1.1173720769055198,12.671920037154145,0.19572982238093622,2,True,True,False,True,True,0.17090842099383952,0.46725,,,2.0,2,2,2.0,,
break_b08_expanding,111,rf,119,0.0001,1.353106748879097,1.2630479933907288,1.2221623978644367,3.2370579534774655,0.1321113019388298,2,True,False,False,True,True,-0.21868541845730904,0.64445,,,,2,1,,2.0,2.0
break_b08_expanding,112,ols,119,0.0001,1.6020758096644676,1.3573248894749024,0.9335443725033127,31.22174508532989,0.37090414453283094,2,True,True,False,True,True,0.3466004214561593,0.339221,2.0,2.0,2.0,2,2,,,
break_b08_expanding,112,enet,119,0.0001,1.6020758096644676,1.3571887091626742,0.9335169826152682,31.216862009469036,0.37079946806132097,2,True,True,False,True,True,0.346614534332483,0.338139,,,2.0,2,2,2.0,,
break_b08_expanding,112,rf,119,0.0001,1.6020758096644676,1.3640927989831033,0.916587969860701,32.80603998906862,0.3371716669778172,2,True,True,False,True,True,-0.034311073197807795,0.610211,,,,2,2,,2.0,2.0
break_b08_expanding,113,ols,119,0.01,1.9243546095339568,1.2904459276618834,1.0987972912174235,14.851349625450926,0.40816658839256775,2,True,True,False,True,True,0.017049538165780476,0.513285,2.0,2.0,2.0,2,2,,,
break_b08_expanding,113,enet,119,0.01,1.9243546095339568,1.2766560629527672,1.0887856140571335,14.715823184288942,0.40018332642645954,2,True,True,False,True,True,0.019871982016360645,0.499488,,,2.0,2,2,2.0,,
break_b08_expanding,113,rf,119,0.01,1.9243546095339568,1.1386477024410313,1.1450813775691504,-0.5650277179084097,0.2992525366972067,2,False,False,False,True,False,0.07621781424388341,0.48731,,,,2,2,,2.0,2.0
break_b08_expanding,114,ols,119,0.01,1.7517823901913978,1.2458671197271467,0.9114475230867362,26.84231659582209,0.36665363202154766,2,True,True,False,True,True,-0.24971380919587438,0.676746,2.0,2.0,2.0,2,2,,,
break_b08_expanding,114,enet,119,0.01,1.7517823901913978,1.2356770421245744,0.9111707882415409,26.261413202683634,0.3561328348296807,2,True,True,False,True,True,0.21730558366289765,0.427319,,,2.0,2,2,2.0,,
break_b08_expanding,114,rf,119,0.01,1.7517823901913978,1.2330285255279338,1.0535541605166503,14.555572827030888,0.29556674702935726,2,True,True,False,True,True,0.5622834277256088,0.260781,,,,2,2,,2.0,2.0
break_b08_expanding,115,ols,119,0.01,1.7851345948125596,1.4192908740224648,1.0112395882277494,28.750363527544017,0.21929162636055716,2,True,True,False,True,True,-0.26066483011094554,0.677212,2.0,2.0,2.0,2,2,,,
break_b08_expanding,115,enet,119,0.01,1.7851345948125596,1.4031624850294722,1.0115963811930342,27.90597012207132,0.2076075735164829,2,True,True,False,True,True,-0.2571072570774984,0.673717,,,2.0,2,2,2.0,,
break_b08_expanding,115,rf,119,0.01,1.7851345948125596,1.3812691874894967,1.1660784415387149,15.579204104443845,0.12602266249737754,2,True,True,False,True,True,-0.24500800452031246,0.665937,,,,2,2,,2.0,2.0
break_b08_expanding,116,ols,119,0.01,1.9953497297801772,1.1854491508531606,0.9403037076882751,20.679540998317457,0.4001969524990742,2,True,True,False,True,True,-0.0978755885675282,0.635795,2.0,2.0,2.0,2,2,,,
break_b08_expanding,116,enet,119,0.01,1.9953497297801772,1.1756479560352815,0.9337138478612537,20.57878865284799,0.3919721225357946,2,True,True,False,True,True,-0.09620633671540224,0.635481,,,2.0,2,2,2.0,,
