,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.866264527106936,1,-1.5614534647488267,-0.5808571095084077,beneficial,16.746838802125758,1.0,0.6629293423001318,1.0199857159695502,2.414480673061985,3.4995604926676394
x2,trap,0.543100207688104,2,0.6063840634498027,0.2300654741821303,harmful,11.234338442560537,1.0,0.44841733627419245,0.6592296500983542,1.126781963945423,2.5884950546847767
x3,noise,0.018604452546610816,4,0.004495303514265406,0.001540095130254745,near-zero,0.379646041309796,0.0,0.015037766568197292,0.02506135060217003,0.0006688943364741771,0.060686844740464777
x4,noise,0.1514018994425745,3,-0.017511054433726456,-0.007556573697280251,near-zero,2.700575506826186,0.9915966386554622,0.10749007687987974,0.16872764798764528,0.05249814651950189,0.5460002390568445
