,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,rf_oob_vi,rf_ape,perm_import_train,pdp_range
x1,signal,0.8365255441113144,2,-1.1002324476439325,-0.351580273577394,beneficial,1.6295596880464824,0.9063029025263452,2.19577444963459,2.5519092507423355
x2,trap,1.0712775753498078,1,1.5375946703057948,0.4858783318394168,harmful,3.1525785421588397,1.1118415436979685,3.8495313864783065,3.9808620170748954
x3,noise,0.029242906481173347,4,0.01824595747454051,0.0052790736231719424,near-zero,-0.03172801452599434,0.16825124717487183,0.08491558493250098,0.11570313472005736
x4,noise,0.06901173281015524,3,0.03432037948431187,0.010368481882868052,harmful,0.025598097909779922,0.22072839266408018,0.19185871199111815,0.2959411669580622
