,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.8722282710129006,1,-1.1437970111308782,-0.38958947191073284,beneficial,15.296850669037445,1.0,0.5715551187980589,1.0034304466013924,2.3976559843231966,3.717788615731302
x2,trap,0.8618599050278579,2,1.1186824636709034,0.38092571080959575,harmful,13.778065270594194,1.0,0.5144014049259832,1.0807377418675297,2.0547286595345935,3.192217107425063
x3,noise,0.025613653874874655,4,0.0013549188605596605,0.0004256442758363854,near-zero,0.4432561920127188,0.0,0.0164656177394954,0.03217026640814106,0.0038262241452107154,0.11620587042462494
x4,noise,0.1045940595113781,3,0.002627404172530472,0.00146453994604328,near-zero,1.7608064013789342,0.3445378151260504,0.06596079042344685,0.11499279231451333,0.031562974642555586,0.43578455158622453
