,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.8637246715539942,1,-1.3114922624609973,-0.45253806855919565,beneficial,12.971065055661487,1.0,0.4859249078892971,0.9744627889307316,1.6995412173505404,3.0469184021635294
x2,trap,0.8328377394184434,2,0.8605399935411557,0.2992919106233734,harmful,16.2984368421738,1.0,0.604430475501448,1.3204302944001463,2.6704460752920562,3.8155148592825134
x3,noise,0.05433975146022302,3,-0.002590012788630916,-0.0005816751914407614,near-zero,0.969029516737734,0.0,0.03590536412427184,0.06462085025886642,0.010911099273932849,0.2454763040316998
x4,noise,0.0436048973892807,4,0.017548568032837962,0.005801562514556946,near-zero,0.6934131130073036,0.0,0.02582360912255637,0.04955835206751865,0.003571038403665338,0.12930299071018037
