,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range
x1,signal,0.9085324781922227,1,-1.2707519499709061,-0.427005011731603,beneficial,14.003186506321649,1.0,0.551013893024079,1.0377083224319226,2.1379172910400204,3.362827976637174
x2,trap,0.9058230062765207,2,1.4454358021679317,0.48379418286278253,harmful,12.74181716174479,1.0,0.5064217065048686,1.0090572429644804,1.939365629245528,3.193740043168374
x3,noise,0.04443390648882594,3,-0.0025099471172414177,-0.0006926493509395982,near-zero,0.810982277869546,0.0,0.0321884618257539,0.06498426917080578,0.007157578964234348,0.18066391640064838
x4,noise,0.02725945422088164,4,-0.0059378330942935435,-0.002255952461373831,near-zero,0.47080842362045605,0.0,0.018398478765479058,0.03195270970150445,0.005424501284084344,0.12199370931091416
