scenario,seed,model,true_role,oShapley_VI,VI_rank,GPBSV_MSE,GPBSV_RMSE,interpretation,avg_abs_tstat,frac_signif_5pct,avg_std_beta,ape_abs_beta,perm_import_train,pdp_range,feature,enet_std_coef,enet_ape_abs_coef,rf_oob_vi,rf_ape
break_b15_expanding,119,ols,signal,0.8536245473358255,1,-1.1387400038688804,-0.4108115490488352,beneficial,14.168028672663047,1.0,0.5452011810463249,0.9823667355152806,1.7618990769781764,3.1660859544563,x1,,,,
break_b15_expanding,119,ols,trap,0.7593138110512612,2,0.9358315632755829,0.3399732704217873,harmful,14.9452225344845,1.0,0.5785130201864731,1.136275156610171,2.0619050778416708,3.1447135952061744,x2,,,,
break_b15_expanding,119,ols,noise,0.032317672257056784,4,-0.005272992342428499,-0.001505377881232257,near-zero,0.5466807712613256,0.0,0.02092440466095831,0.036577018005066936,0.0045061514390496845,0.13669848126243034,x3,,,,
break_b15_expanding,119,ols,noise,0.04267945813104216,3,0.00635941834359917,0.0023561458665629343,near-zero,0.7770428614813163,0.0,0.029923415527334067,0.05294557843830183,0.005996398759211071,0.17513014415590816,x4,,,,
break_b15_expanding,100,enet,signal,0.8012331228826391,2,-0.7587683287655541,-0.2703340692278033,beneficial,,,,,2.2544417008339304,3.5232642144263937,x1,0.558022056395109,1.0614789135506584,,
break_b15_expanding,100,enet,trap,0.9209401816083832,1,1.3365004337681432,0.4794747263100589,harmful,,,,,2.7964869164049904,3.829512184411632,x2,0.6091842696931155,1.1631653007689933,,
break_b15_expanding,100,enet,noise,0.016736891870789063,4,0.0016727471378513914,0.0005764404494042473,near-zero,,,,,0.0008215962155529215,0.05324502713956625,x3,0.008550533652551748,0.016709118028922228,,
break_b15_expanding,100,enet,noise,0.042139801107273014,3,0.013899328689700008,0.005476544579443926,near-zero,,,,,0.005201465072587968,0.1523188772509188,x4,0.02385487801806034,0.04599384787605017,,
break_b15_expanding,101,enet,signal,0.7246567398090091,2,-0.7924289340201444,-0.28896662417637503,beneficial,,,,,1.6819657961880263,2.9606836901091533,x1,0.4753737786355121,0.8996945829485139,,
break_b15_expanding,101,enet,trap,0.9701410343288688,1,1.6696046807999028,0.5812837602500924,harmful,,,,,2.4120733462374653,3.4385754307276626,x2,0.5612898247109698,1.1427543336753854,,
break_b15_expanding,101,enet,noise,0.021932110796654625,4,0.016224996345040484,0.004830096504070297,near-zero,,,,,0.0023452545564532764,0.0931937168924792,x3,0.014320979633200337,0.02842672441443532,,
