dgp,window,model,predictor,M,replicate,pbsv
friedman1,expanding,enet,x3,12,2,0.007883806357801865
friedman1,expanding,enet,x4,12,2,-0.2622767121783819
friedman1,expanding,enet,x5,12,2,-0.04832374251651069
friedman1,expanding,enet,x6,12,2,-0.010495614833632436
friedman1,expanding,rf,x1,12,2,-1.3477359661095616
friedman1,expanding,rf,x2,12,2,-1.4271694414431746
friedman1,expanding,rf,x3,12,2,-0.0018421740068747527
friedman1,expanding,rf,x4,12,2,-0.11089954071599224
friedman1,expanding,rf,x5,12,2,-0.01485475001449374
friedman1,expanding,rf,x6,12,2,-0.0005146690862407414
friedman1,expanding,xgboost,x1,12,2,-1.4394996385026182
friedman1,expanding,xgboost,x2,12,2,-1.5371869736362072
friedman1,expanding,xgboost,x3,12,2,-0.02872329273544015
friedman1,expanding,xgboost,x4,12,2,-0.26996028475435224
friedman1,expanding,xgboost,x5,12,2,-0.05303238654164327
friedman1,expanding,xgboost,x6,12,2,-0.005794300888082443
friedman1,expanding,enet,x1,12,3,-1.2907782107622772
friedman1,expanding,enet,x2,12,3,-1.3956890858851316
friedman1,expanding,enet,x3,12,3,0.00854732082131962
friedman1,expanding,enet,x4,12,3,-0.25116708770139534
friedman1,expanding,enet,x5,12,3,-0.0357889810774542
friedman1,expanding,enet,x6,12,3,-0.009516041463218466
friedman1,expanding,rf,x1,12,3,-1.3567557664409875
friedman1,expanding,rf,x2,12,3,-1.4263171659362703
friedman1,expanding,rf,x3,12,3,-0.0015422386763522995
friedman1,expanding,rf,x4,12,3,-0.10442963117447497
friedman1,expanding,rf,x5,12,3,-0.013497668512474461
friedman1,expanding,rf,x6,12,3,-0.00047407063577870057
friedman1,expanding,xgboost,x1,12,3,-1.4704968689917493
friedman1,expanding,xgboost,x2,12,3,-1.5427530281300637
friedman1,expanding,xgboost,x3,12,3,-0.026070007662230794
friedman1,expanding,xgboost,x4,12,3,-0.25223954569302043
friedman1,expanding,xgboost,x5,12,3,-0.037042586730640883
friedman1,expanding,xgboost,x6,12,3,-0.0055948398506386375
friedman1,expanding,enet,x1,12,4,-1.2798678338486809
friedman1,expanding,enet,x2,12,4,-1.4070905366417719
friedman1,expanding,enet,x3,12,4,0.008498763052229075
friedman1,expanding,enet,x4,12,4,-0.24557686849165616
friedman1,expanding,enet,x5,12,4,-0.040473014991736174
friedman1,expanding,enet,x6,12,4,-0.009882595146541098
friedman1,expanding,rf,x1,12,4,-1.3524145751419487
friedman1,expanding,rf,x2,12,4,-1.4324618385162833
friedman1,expanding,rf,x3,12,4,-0.001546114869946963
friedman1,expanding,rf,x4,12,4,-0.10209822434610287
friedman1,expanding,rf,x5,12,4,-0.014036626221445239
friedman1,expanding,rf,x6,12,4,-0.0004591622806110011
friedman1,expanding,xgboost,x1,12,4,-1.4573666573513009
friedman1,expanding,xgboost,x2,12,4,-1.5598372977942405
friedman1,expanding,xgboost,x3,12,4,-0.026081434866011
friedman1,expanding,xgboost,x4,12,4,-0.24321749586123834
friedman1,expanding,xgboost,x5,12,4,-0.04234228257195415
friedman1,expanding,xgboost,x6,12,4,-0.005351708613598831
friedman1,expanding,enet,x1,12,5,-1.2872825158428005
friedman1,expanding,enet,x2,12,5,-1.4006549114970828
friedman1,expanding,enet,x3,12,5,0.008893329447358322
friedman1,expanding,enet,x4,12,5,-0.2492229041963654
friedman1,expanding,enet,x5,12,5,-0.03754889316506122
friedman1,expanding,enet,x6,12,5,-0.008576190814205131
friedman1,expanding,rf,x1,12,5,-1.354877012798229
friedman1,expanding,rf,x2,12,5,-1.4284137097238567
friedman1,expanding,rf,x3,12,5,-0.0013903581651511603
friedman1,expanding,rf,x4,12,5,-0.1042582173940807
friedman1,expanding,rf,x5,12,5,-0.013640713984893351
friedman1,expanding,rf,x6,12,5,-0.00043652931012708174
friedman1,expanding,xgboost,x1,12,5,-1.4672260992133863
friedman1,expanding,xgboost,x2,12,5,-1.5489086305274524
friedman1,expanding,xgboost,x3,12,5,-0.024074170044347424
friedman1,expanding,xgboost,x4,12,5,-0.24894144044926822
friedman1,expanding,xgboost,x5,12,5,-0.040222275746534406
friedman1,expanding,xgboost,x6,12,5,-0.004824261077354587
friedman1,expanding,enet,x1,12,6,-1.2808520621265027
friedman1,expanding,enet,x2,12,6,-1.4092524149134897
friedman1,expanding,enet,x3,12,6,0.0080080957949381
friedman1,expanding,enet,x4,12,6,-0.23730755072543586
friedman1,expanding,enet,x5,12,6,-0.04557523111023885
friedman1,expanding,enet,x6,12,6,-0.009412922987427805
friedman1,expanding,rf,x1,12,6,-1.354054449760035
friedman1,expanding,rf,x2,12,6,-1.4345230127942665
friedman1,expanding,rf,x3,12,6,-0.0017185676514520725
friedman1,expanding,rf,x4,12,6,-0.09775963886786491
friedman1,expanding,rf,x5,12,6,-0.014450381943691045
friedman1,expanding,rf,x6,12,6,-0.000510490359028661
friedman1,expanding,xgboost,x1,12,6,-1.4563004375834308
friedman1,expanding,xgboost,x2,12,6,-1.563237716757835
friedman1,expanding,xgboost,x3,12,6,-0.028234670684373325
friedman1,expanding,xgboost,x4,12,6,-0.23038978430583534
friedman1,expanding,xgboost,x5,12,6,-0.05072148440346782
friedman1,expanding,xgboost,x6,12,6,-0.005312783323401575
friedman1,expanding,enet,x1,12,7,-1.2791682019683588
friedman1,expanding,enet,x2,12,7,-1.4072491045293922
friedman1,expanding,enet,x3,12,7,0.008659325128986817
friedman1,expanding,enet,x4,12,7,-0.24943483641544448
friedman1,expanding,enet,x5,12,7,-0.03736580888072046
friedman1,expanding,enet,x6,12,7,-0.009833459403227615
friedman1,expanding,rf,x1,12,7,-1.351931686175934
friedman1,expanding,rf,x2,12,7,-1.4311224072531619
friedman1,expanding,rf,x3,12,7,-0.0014576243089182521
friedman1,expanding,rf,x4,12,7,-0.10430321232926336
friedman1,expanding,rf,x5,12,7,-0.013714811422947717
friedman1,expanding,rf,x6,12,7,-0.00048679988611298924
friedman1,expanding,xgboost,x1,12,7,-1.4523331650958895
friedman1,expanding,xgboost,x2,12,7,-1.5607908873957512
friedman1,expanding,xgboost,x3,12,7,-0.02519254287308745
friedman1,expanding,xgboost,x4,12,7,-0.24953645602881303
friedman1,expanding,xgboost,x5,12,7,-0.04059570438815802
friedman1,expanding,xgboost,x6,12,7,-0.005748121276644309
friedman1,expanding,enet,x1,18,0,-1.2822538947214315
friedman1,expanding,enet,x2,18,0,-1.3897556108939653
friedman1,expanding,enet,x3,18,0,0.008692549907248067
friedman1,expanding,enet,x4,18,0,-0.2572649277701862
friedman1,expanding,enet,x5,18,0,-0.04431197031471724
friedman1,expanding,enet,x6,18,0,-0.00949823227510465
friedman1,expanding,rf,x1,18,0,-1.3525350338458697
friedman1,expanding,rf,x2,18,0,-1.4260985506932977
friedman1,expanding,rf,x3,18,0,-0.0014858684475601198
friedman1,expanding,rf,x4,18,0,-0.10801614497144746
friedman1,expanding,rf,x5,18,0,-0.014439423021609752
friedman1,expanding,rf,x6,18,0,-0.0004415203965537197
friedman1,expanding,xgboost,x1,18,0,-1.4574278346259077
friedman1,expanding,xgboost,x2,18,0,-1.5351799752064559
friedman1,expanding,xgboost,x3,18,0,-0.025509249576700855
friedman1,expanding,xgboost,x4,18,0,-0.2622068848799199
friedman1,expanding,xgboost,x5,18,0,-0.04873298887388463
friedman1,expanding,xgboost,x6,18,0,-0.005139943895474637
friedman1,expanding,enet,x1,18,1,-1.2604532538668884
friedman1,expanding,enet,x2,18,1,-1.434273311947712
friedman1,expanding,enet,x3,18,1,0.008330320994217643
friedman1,expanding,enet,x4,18,1,-0.24215038836144023
friedman1,expanding,enet,x5,18,1,-0.03617897875919329
friedman1,expanding,enet,x6,18,1,-0.009666474127140692
friedman1,expanding,rf,x1,18,1,-1.3454580429428498
friedman1,expanding,rf,x2,18,1,-1.4414523749578365
friedman1,expanding,rf,x3,18,1,-0.0016422008419165622
friedman1,expanding,rf,x4,18,1,-0.10051694999941331
friedman1,expanding,rf,x5,18,1,-0.013471117127013956
friedman1,expanding,rf,x6,18,1,-0.00047585550730785655
friedman1,expanding,xgboost,x1,18,1,-1.426476526519808
friedman1,expanding,xgboost,x2,18,1,-1.6003879448493732
friedman1,expanding,xgboost,x3,18,1,-0.027157196488997403
friedman1,expanding,xgboost,x4,18,1,-0.23669032750048252
friedman1,expanding,xgboost,x5,18,1,-0.03813759539639434
friedman1,expanding,xgboost,x6,18,1,-0.005347286303288336
friedman1,expanding,enet,x1,18,2,-1.2741955826629876
friedman1,expanding,enet,x2,18,2,-1.4048889241370488
friedman1,expanding,enet,x3,18,2,0.008838622498360272
friedman1,expanding,enet,x4,18,2,-0.2482481159085206
friedman1,expanding,enet,x5,18,2,-0.04612499467839848
friedman1,expanding,enet,x6,18,2,-0.009773091179561834
friedman1,expanding,rf,x1,18,2,-1.3517251022579302
friedman1,expanding,rf,x2,18,2,-1.4312679140064448
friedman1,expanding,rf,x3,18,2,-0.0014182418758741872
friedman1,expanding,rf,x4,18,2,-0.1035383231911016
friedman1,expanding,rf,x5,18,2,-0.014632680002179408
friedman1,expanding,rf,x6,18,2,-0.0004342800428080255
friedman1,expanding,xgboost,x1,18,2,-1.4483403008669826
friedman1,expanding,xgboost,x2,18,2,-1.5574561877368154
friedman1,expanding,xgboost,x3,18,2,-0.024688473243736915
friedman1,expanding,xgboost,x4,18,2,-0.2474758788565531
friedman1,expanding,xgboost,x5,18,2,-0.0510523226706541
friedman1,expanding,xgboost,x6,18,2,-0.005183713683601636
friedman1,expanding,enet,x1,18,3,-1.2800689365837266
friedman1,expanding,enet,x2,18,3,-1.4234223970097284
friedman1,expanding,enet,x3,18,3,0.00840640654710075
friedman1,expanding,enet,x4,18,3,-0.23438688042375436
friedman1,expanding,enet,x5,18,3,-0.03573885526319181
friedman1,expanding,enet,x6,18,3,-0.009181423334856838
friedman1,expanding,rf,x1,18,3,-1.3521330673540974
friedman1,expanding,rf,x2,18,3,-1.4379085618923477
friedman1,expanding,rf,x3,18,3,-0.0016091405607204729
friedman1,expanding,rf,x4,18,3,-0.09756302084307164
friedman1,expanding,rf,x5,18,3,-0.013355304317457628
friedman1,expanding,rf,x6,18,3,-0.0004474464086431497
friedman1,expanding,xgboost,x1,18,3,-1.454260101780089
friedman1,expanding,xgboost,x2,18,3,-1.584761756511054
friedman1,expanding,xgboost,x3,18,3,-0.026524640404577006
friedman1,expanding,xgboost,x4,18,3,-0.22524045937470077
friedman1,expanding,xgboost,x5,18,3,-0.03811295981074422
friedman1,expanding,xgboost,x6,18,3,-0.005296959177178632
friedman1,expanding,enet,x1,18,4,-1.270497486322707
friedman1,expanding,enet,x2,18,4,-1.4136669174999996
friedman1,expanding,enet,x3,18,4,0.0089001883664064
friedman1,expanding,enet,x4,18,4,-0.24604378306101132
friedman1,expanding,enet,x5,18,4,-0.04312023647622307
friedman1,expanding,enet,x6,18,4,-0.009963851074622505
friedman1,expanding,rf,x1,18,4,-1.348955201651034
friedman1,expanding,rf,x2,18,4,-1.4346099814050892
friedman1,expanding,rf,x3,18,4,-0.0013777741621089049
friedman1,expanding,rf,x4,18,4,-0.10337920774047518
friedman1,expanding,rf,x5,18,4,-0.01423965494267847
friedman1,expanding,rf,x6,18,4,-0.00045472147495249454
friedman1,expanding,xgboost,x1,18,4,-1.4418715758583156
friedman1,expanding,xgboost,x2,18,4,-1.5716911602116015
friedman1,expanding,xgboost,x3,18,4,-0.024013754895132453
friedman1,expanding,xgboost,x4,18,4,-0.24381893857264478
friedman1,expanding,xgboost,x5,18,4,-0.047360492260161494
friedman1,expanding,xgboost,x6,18,4,-0.005440955260487805
friedman1,expanding,enet,x1,18,5,-1.2739256981215825
friedman1,expanding,enet,x2,18,5,-1.4052732201263456
friedman1,expanding,enet,x3,18,5,0.008023068553582183
friedman1,expanding,enet,x4,18,5,-0.25249881217086495
friedman1,expanding,enet,x5,18,5,-0.0415840504682635
friedman1,expanding,enet,x6,18,5,-0.0091333737346826
friedman1,expanding,rf,x1,18,5,-1.3491503265974678
friedman1,expanding,rf,x2,18,5,-1.432307992950959
friedman1,expanding,rf,x3,18,5,-0.0017502816078126537
friedman1,expanding,rf,x4,18,5,-0.10514492864778228
friedman1,expanding,rf,x5,18,5,-0.014185176667814456
friedman1,expanding,rf,x6,18,5,-0.0004778349045021625
friedman1,expanding,xgboost,x1,18,5,-1.443269950133292
friedman1,expanding,xgboost,x2,18,5,-1.5576631821578464
friedman1,expanding,xgboost,x3,18,5,-0.02867911932027091
friedman1,expanding,xgboost,x4,18,5,-0.2537098091396026
friedman1,expanding,xgboost,x5,18,5,-0.045293512050733044
friedman1,expanding,xgboost,x6,18,5,-0.005581304256598881
friedman1,expanding,enet,x1,18,6,-1.2825754459889136
friedman1,expanding,enet,x2,18,6,-1.4133411039749175
friedman1,expanding,enet,x3,18,6,0.008481846924272594
friedman1,expanding,enet,x4,18,6,-0.23925791883094127
friedman1,expanding,enet,x5,18,6,-0.03801737760536075
friedman1,expanding,enet,x6,18,6,-0.00968208659229635
friedman1,expanding,rf,x1,18,6,-1.3547972523185219
friedman1,expanding,rf,x2,18,6,-1.4333569984633807
friedman1,expanding,rf,x3,18,6,-0.0015483861489310653
friedman1,expanding,rf,x4,18,6,-0.09912152115825526
friedman1,expanding,rf,x5,18,6,-0.013726594221764624
friedman1,expanding,rf,x6,18,6,-0.00046578906548474147
friedman1,expanding,xgboost,x1,18,6,-1.4604489460402943
friedman1,expanding,xgboost,x2,18,6,-1.5686963250842043
friedman1,expanding,xgboost,x3,18,6,-0.026563923595259765
friedman1,expanding,xgboost,x4,18,6,-0.23240664269010441
friedman1,expanding,xgboost,x5,18,6,-0.040625963120281945
friedman1,expanding,xgboost,x6,18,6,-0.005455076528199166
friedman1,expanding,enet,x1,18,7,-1.2966696616394024
friedman1,expanding,enet,x2,18,7,-1.4013375962639676
friedman1,expanding,enet,x3,18,7,0.008777009044247712
friedman1,expanding,enet,x4,18,7,-0.23472588950420292
friedman1,expanding,enet,x5,18,7,-0.041600222802745196
friedman1,expanding,enet,x6,18,7,-0.008835724902087012
friedman1,expanding,rf,x1,18,7,-1.3597516134551784
friedman1,expanding,rf,x2,18,7,-1.4297743398034883
friedman1,expanding,rf,x3,18,7,-0.0014080504538827772
friedman1,expanding,rf,x4,18,7,-0.09755360153502829
friedman1,expanding,rf,x5,18,7,-0.014106419525184044
friedman1,expanding,rf,x6,18,7,-0.0004225166035761914
friedman1,expanding,xgboost,x1,18,7,-1.4805208523038351
friedman1,expanding,xgboost,x2,18,7,-1.5519156060392967
friedman1,expanding,xgboost,x3,18,7,-0.024702528609929365
friedman1,expanding,xgboost,x4,18,7,-0.22604480824767684
friedman1,expanding,xgboost,x5,18,7,-0.046396354580021365
friedman1,expanding,xgboost,x6,18,7,-0.004616727277584421
friedman1,expanding,enet,x1,30,0,-1.2869555663368657
friedman1,expanding,enet,x2,30,0,-1.4128108886218282
friedman1,expanding,enet,x3,30,0,0.008890355703757598
friedman1,expanding,enet,x4,30,0,-0.2368547602176483
friedman1,expanding,enet,x5,30,0,-0.03766097568484715
friedman1,expanding,enet,x6,30,0,-0.009000250910724986
friedman1,expanding,rf,x1,30,0,-1.3550536306616459
friedman1,expanding,rf,x2,30,0,-1.4339859260142793
friedman1,expanding,rf,x3,30,0,-0.0014016284356291504
friedman1,expanding,rf,x4,30,0,-0.09844816002149508
friedman1,expanding,rf,x5,30,0,-0.01369591243871922
friedman1,expanding,rf,x6,30,0,-0.0004312838045702557
friedman1,expanding,xgboost,x1,30,0,-1.4658218503755276
friedman1,expanding,xgboost,x2,30,0,-1.5687654902568129
friedman1,expanding,xgboost,x3,30,0,-0.02474904418241737
friedman1,expanding,xgboost,x4,30,0,-0.22894433971075856
friedman1,expanding,xgboost,x5,30,0,-0.040948260178960624
friedman1,expanding,xgboost,x6,30,0,-0.004967892353866745
friedman1,expanding,enet,x1,30,1,-1.2833243233632414
friedman1,expanding,enet,x2,30,1,-1.410524633483459
friedman1,expanding,enet,x3,30,1,0.008426749636652983
friedman1,expanding,enet,x4,30,1,-0.24065764305426932
friedman1,expanding,enet,x5,30,1,-0.03962039872543324
friedman1,expanding,enet,x6,30,1,-0.008691837078406558
friedman1,expanding,rf,x1,30,1,-1.3546232421031592
friedman1,expanding,rf,x2,30,1,-1.4322933179339885
friedman1,expanding,rf,x3,30,1,-0.0015616139441986512
friedman1,expanding,rf,x4,30,1,-0.10018400423603975
friedman1,expanding,rf,x5,30,1,-0.013917452178496877
friedman1,expanding,rf,x6,30,1,-0.0004369109804553591
friedman1,expanding,xgboost,x1,30,1,-1.460955306536413
friedman1,expanding,xgboost,x2,30,1,-1.5645206276203396
friedman1,expanding,xgboost,x3,30,1,-0.026159024084365958
friedman1,expanding,xgboost,x4,30,1,-0.234210275808997
friedman1,expanding,xgboost,x5,30,1,-0.04313390569294669
friedman1,expanding,xgboost,x6,30,1,-0.005217737315281071
friedman1,expanding,enet,x1,30,2,-1.2836537558168677
friedman1,expanding,enet,x2,30,2,-1.4064403129542538
friedman1,expanding,enet,x3,30,2,0.008624981234682139
friedman1,expanding,enet,x4,30,2,-0.24858005292858565
friedman1,expanding,enet,x5,30,2,-0.03538706088850094
friedman1,expanding,enet,x6,30,2,-0.008955884714630494
friedman1,expanding,rf,x1,30,2,-1.3540365482886705
friedman1,expanding,rf,x2,30,2,-1.4304828455870562
friedman1,expanding,rf,x3,30,2,-0.0015116789068220708
friedman1,expanding,rf,x4,30,2,-0.10307324570474483
friedman1,expanding,rf,x5,30,2,-0.01346497817048234
friedman1,expanding,rf,x6,30,2,-0.0004472447185630779
friedman1,expanding,xgboost,x1,30,2,-1.4602788479228401
friedman1,expanding,xgboost,x2,30,2,-1.557962123097494
friedman1,expanding,xgboost,x3,30,2,-0.02550110415531066
friedman1,expanding,xgboost,x4,30,2,-0.247557550545649
friedman1,expanding,xgboost,x5,30,2,-0.03760690882483213
friedman1,expanding,xgboost,x6,30,2,-0.005290342512217687
friedman1,expanding,enet,x1,30,3,-1.2754727968046897
friedman1,expanding,enet,x2,30,3,-1.4143194798123262
friedman1,expanding,enet,x3,30,3,0.00856945393723949
friedman1,expanding,enet,x4,30,3,-0.24347156925025218
friedman1,expanding,enet,x5,30,3,-0.04045315520196205
friedman1,expanding,enet,x6,30,3,-0.00924453893616629
friedman1,expanding,rf,x1,30,3,-1.3496850068123045
friedman1,expanding,rf,x2,30,3,-1.4362294304866405
friedman1,expanding,rf,x3,30,3,-0.0015292710690430404
friedman1,expanding,rf,x4,30,3,-0.10117608787035433
friedman1,expanding,rf,x5,30,3,-0.013963324311190255
friedman1,expanding,rf,x6,30,3,-0.00043342082680528635
friedman1,expanding,xgboost,x1,30,3,-1.446663831791329
friedman1,expanding,xgboost,x2,30,3,-1.5730483402448159
friedman1,expanding,xgboost,x3,30,3,-0.025861307610435428
friedman1,expanding,xgboost,x4,30,3,-0.2392737917502801
friedman1,expanding,xgboost,x5,30,3,-0.044351808092437904
friedman1,expanding,xgboost,x6,30,3,-0.0049977975690457255
friedman1,expanding,enet,x1,30,4,-1.295694162865921
friedman1,expanding,enet,x2,30,4,-1.4006516239969715
friedman1,expanding,enet,x3,30,4,0.008624198250862454
friedman1,expanding,enet,x4,30,4,-0.24473525789449327
friedman1,expanding,enet,x5,30,4,-0.03323368859190919
friedman1,expanding,enet,x6,30,4,-0.008701550969724085
friedman1,expanding,rf,x1,30,4,-1.3580901868318105
friedman1,expanding,rf,x2,30,4,-1.428462512377147
friedman1,expanding,rf,x3,30,4,-0.001494239081741285
friedman1,expanding,rf,x4,30,4,-0.10126957901764734
friedman1,expanding,rf,x5,30,4,-0.013262502762541921
friedman1,expanding,rf,x6,30,4,-0.00043752130545028726
friedman1,expanding,xgboost,x1,30,4,-1.477854431279464
friedman1,expanding,xgboost,x2,30,4,-1.5486469070629085
friedman1,expanding,xgboost,x3,30,4,-0.025712030803951503
friedman1,expanding,xgboost,x4,30,4,-0.24149789008024466
friedman1,expanding,xgboost,x5,30,4,-0.03552672233266359
friedman1,expanding,xgboost,x6,30,4,-0.004958895499111738
friedman1,expanding,enet,x1,30,5,-1.2778813644816864
friedman1,expanding,enet,x2,30,5,-1.4237149767659054
friedman1,expanding,enet,x3,30,5,0.008404646570373982
friedman1,expanding,enet,x4,30,5,-0.23393730478669408
friedman1,expanding,enet,x5,30,5,-0.038218905263122556
friedman1,expanding,enet,x6,30,5,-0.009044181341122441
friedman1,expanding,rf,x1,30,5,-1.3518647391542207
friedman1,expanding,rf,x2,30,5,-1.4386606350457234
friedman1,expanding,rf,x3,30,5,-0.001593858812481852
friedman1,expanding,rf,x4,30,5,-0.09670902657189413
friedman1,expanding,rf,x5,30,5,-0.013746056413246884
friedman1,expanding,rf,x6,30,5,-0.00044222537877194326
friedman1,expanding,xgboost,x1,30,5,-1.4509164586595868
friedman1,expanding,xgboost,x2,30,5,-1.5860236088527486
friedman1,expanding,xgboost,x3,30,5,-0.026999890473120687
friedman1,expanding,xgboost,x4,30,5,-0.22398261680085865
friedman1,expanding,xgboost,x5,30,5,-0.04113919441899563
friedman1,expanding,xgboost,x6,30,5,-0.005135107853033513
friedman1,expanding,enet,x1,30,6,-1.2745696174348564
friedman1,expanding,enet,x2,30,6,-1.4158573701057484
friedman1,expanding,enet,x3,30,6,0.008336438609643374
friedman1,expanding,enet,x4,30,6,-0.24366805383356727
friedman1,expanding,enet,x5,30,6,-0.039812616657074536
friedman1,expanding,enet,x6,30,6,-0.008820866646553722
friedman1,expanding,rf,x1,30,6,-1.350884022060182
friedman1,expanding,rf,x2,30,6,-1.434975573505621
friedman1,expanding,rf,x3,30,6,-0.001634321115143685
friedman1,expanding,rf,x4,30,6,-0.10120447874887972
friedman1,expanding,rf,x5,30,6,-0.013886208078518026
friedman1,expanding,rf,x6,30,6,-0.00043193786799395527
friedman1,expanding,xgboost,x1,30,6,-1.44658315915385
friedman1,expanding,xgboost,x2,30,6,-1.5728877480416963
friedman1,expanding,xgboost,x3,30,6,-0.027052428353788956
friedman1,expanding,xgboost,x4,30,6,-0.2396288472406796
friedman1,expanding,xgboost,x5,30,6,-0.04321856416567572
friedman1,expanding,xgboost,x6,30,6,-0.0048261301026532736
friedman1,expanding,enet,x1,30,7,-1.2711564497597574
friedman1,expanding,enet,x2,30,7,-1.4098382551711386
friedman1,expanding,enet,x3,30,7,0.008306483334866489
friedman1,expanding,enet,x4,30,7,-0.24853857709465735
friedman1,expanding,enet,x5,30,7,-0.044334461015399874
friedman1,expanding,enet,x6,30,7,-0.00883082636207014
friedman1,expanding,rf,x1,30,7,-1.34911320620977
friedman1,expanding,rf,x2,30,7,-1.4335954608572166
friedman1,expanding,rf,x3,30,7,-0.001609109421177098
friedman1,expanding,rf,x4,30,7,-0.1038141647347507
friedman1,expanding,rf,x5,30,7,-0.014450563516791604
friedman1,expanding,rf,x6,30,7,-0.0004340366366322031
friedman1,expanding,xgboost,x1,30,7,-1.4418706117511504
friedman1,expanding,xgboost,x2,30,7,-1.5643934489999414
friedman1,expanding,xgboost,x3,30,7,-0.026966561284480963
friedman1,expanding,xgboost,x4,30,7,-0.2473326981707813
friedman1,expanding,xgboost,x5,30,7,-0.048322099177368454
friedman1,expanding,xgboost,x6,30,7,-0.005311457674621383
friedman1,expanding,enet,x1,40,0,-1.284504768009838
friedman1,expanding,enet,x2,40,0,-1.405368412268889
friedman1,expanding,enet,x3,40,0,0.008864950239260932
friedman1,expanding,enet,x4,40,0,-0.24898449724869204
friedman1,expanding,enet,x5,40,0,-0.035755444118540425
friedman1,expanding,enet,x6,40,0,-0.008643914661458418
friedman1,expanding,rf,x1,40,0,-1.3528959326115255
friedman1,expanding,rf,x2,40,0,-1.4310804292535024
friedman1,expanding,rf,x3,40,0,-0.001425329853093113
friedman1,expanding,rf,x4,40,0,-0.1037182616615769
friedman1,expanding,rf,x5,40,0,-0.01346287302950846
friedman1,expanding,rf,x6,40,0,-0.0004337149671317181
friedman1,expanding,xgboost,x1,40,0,-1.4597606802142062
friedman1,expanding,xgboost,x2,40,0,-1.557617443683667
friedman1,expanding,xgboost,x3,40,0,-0.024589423034480577
friedman1,expanding,xgboost,x4,40,0,-0.24909628190572838
friedman1,expanding,xgboost,x5,40,0,-0.03834294167879746
friedman1,expanding,xgboost,x6,40,0,-0.0047901065414641284
friedman1,expanding,enet,x1,40,1,-1.2872899259461428
friedman1,expanding,enet,x2,40,1,-1.4108621866404116
friedman1,expanding,enet,x3,40,1,0.008710290885628646
friedman1,expanding,enet,x4,40,1,-0.23646359282806745
friedman1,expanding,enet,x5,40,1,-0.0391849505268961
friedman1,expanding,enet,x6,40,1,-0.009301721012268277
friedman1,expanding,rf,x1,40,1,-1.3553946199412916
friedman1,expanding,rf,x2,40,1,-1.4342146180854172
friedman1,expanding,rf,x3,40,1,-0.0014700516248951439
friedman1,expanding,rf,x4,40,1,-0.09765701475465266
friedman1,expanding,rf,x5,40,1,-0.013831708977815441
friedman1,expanding,rf,x6,40,1,-0.000448527992266215
friedman1,expanding,xgboost,x1,40,1,-1.466461020062778
friedman1,expanding,xgboost,x2,40,1,-1.5660757232755451
friedman1,expanding,xgboost,x3,40,1,-0.025407512287852284
friedman1,expanding,xgboost,x4,40,1,-0.2282459447393852
friedman1,expanding,xgboost,x5,40,1,-0.042862982641645044
friedman1,expanding,xgboost,x6,40,1,-0.005143694051138366
friedman1,expanding,enet,x1,40,2,-1.2826238525204672
friedman1,expanding,enet,x2,40,2,-1.4089450578902185
friedman1,expanding,enet,x3,40,2,0.008553015263100566
friedman1,expanding,enet,x4,40,2,-0.24711872743430177
friedman1,expanding,enet,x5,40,2,-0.034980525995455335
friedman1,expanding,enet,x6,40,2,-0.009276937490814634
friedman1,expanding,rf,x1,40,2,-1.3531245556149716
friedman1,expanding,rf,x2,40,2,-1.4320529880355437
friedman1,expanding,rf,x3,40,2,-0.001550344419993191
friedman1,expanding,rf,x4,40,2,-0.10241869269944397
friedman1,expanding,rf,x5,40,2,-0.01342586440650562
friedman1,expanding,rf,x6,40,2,-0.0004440961998802673
friedman1,expanding,xgboost,x1,40,2,-1.457439666847846
friedman1,expanding,xgboost,x2,40,2,-1.562713206795181
friedman1,expanding,xgboost,x3,40,2,-0.025825275645016278
friedman1,expanding,xgboost,x4,40,2,-0.2455247948940303
friedman1,expanding,xgboost,x5,40,2,-0.03738069169443598
friedman1,expanding,xgboost,x6,40,2,-0.0053132411818341396
friedman1,expanding,enet,x1,40,3,-1.273751453659583
friedman1,expanding,enet,x2,40,3,-1.4105209216989305
friedman1,expanding,enet,x3,40,3,0.00887511995037851
friedman1,expanding,enet,x4,40,3,-0.24569091950172117
friedman1,expanding,enet,x5,40,3,-0.043969107436079645
friedman1,expanding,enet,x6,40,3,-0.009334803722221115
friedman1,expanding,rf,x1,40,3,-1.3496359876085176
friedman1,expanding,rf,x2,40,3,-1.4348544973283712
friedman1,expanding,rf,x3,40,3,-0.0014226287086518436
friedman1,expanding,rf,x4,40,3,-0.10229203908223969
friedman1,expanding,rf,x5,40,3,-0.014361992856319736
friedman1,expanding,rf,x6,40,3,-0.0004493957922379027
friedman1,expanding,xgboost,x1,40,3,-1.4450522669966506
friedman1,expanding,xgboost,x2,40,3,-1.5686150987504142
friedman1,expanding,xgboost,x3,40,3,-0.024505950289882693
friedman1,expanding,xgboost,x4,40,3,-0.24299587580847262
friedman1,expanding,xgboost,x5,40,3,-0.04787124996688683
friedman1,expanding,xgboost,x6,40,3,-0.005156435246036614
friedman1,expanding,enet,x1,40,4,-1.2716892586374566
friedman1,expanding,enet,x2,40,4,-1.4094757604753276
friedman1,expanding,enet,x3,40,4,0.008500740562141677
friedman1,expanding,enet,x4,40,4,-0.2523181524388577
friedman1,expanding,enet,x5,40,4,-0.040053444316026275
