dgp,window,model,predictor,M,mean,std,q_low,q_high
threshold,expanding,rf,x2,40,-1.360041134231309,0.0004915158035507696,-1.360398629651464,-1.359707172188938
threshold,expanding,rf,x2,60,-1.3599298832284203,0.00018943857285778795,-1.3600783000313144,-1.359725790684973
threshold,expanding,rf,x2,80,-1.3600898869328382,0.0002571026961748331,-1.3602335555778367,-1.3598536250855964
threshold,expanding,rf,x2,100,-1.3599469781072093,0.00030108155956533214,-1.3601201758099242,-1.3597300466735327
threshold,expanding,rf,x2,200,-1.360055864776693,0.00015783762811001365,-1.3601972751436806,-1.3599621922800014
threshold,expanding,rf,x2,500,-1.3601269292875247,8.720529632793473e-05,-1.360168208437437,-1.3600444776002252
threshold,expanding,rf,x2,1000,-1.3600562596900674,5.950023940570397e-05,-1.3601333710262753,-1.3600040375256888
threshold,expanding,rf,x3,3,-0.007846326273419912,0.0006628603309269045,-0.008261695900983846,-0.007270172845402713
threshold,expanding,rf,x3,6,-0.007824157869119447,0.00030246280220845855,-0.008082485925723252,-0.007565777548106419
threshold,expanding,rf,x3,8,-0.00788340465446485,0.0004007740443558787,-0.008249815959645242,-0.007490806945091136
threshold,expanding,rf,x3,12,-0.007718760364679236,0.00024975778530030723,-0.007839013440493143,-0.007398741324626156
threshold,expanding,rf,x3,18,-0.007908861195050588,0.0003378808902328151,-0.008260578195726903,-0.007686128886734278
threshold,expanding,rf,x3,30,-0.007821492484609678,0.0002031502413874663,-0.007916381639363174,-0.007710782460987994
threshold,expanding,rf,x3,40,-0.00784969887011859,0.00023883050671373262,-0.008056221161955248,-0.007620155051154132
threshold,expanding,rf,x3,60,-0.007850147817490789,0.00013552400305860799,-0.007965208649425543,-0.007706602726531122
threshold,expanding,rf,x3,80,-0.007828795437576997,7.42139261185902e-05,-0.007903709915323416,-0.007759112425834586
threshold,expanding,rf,x3,100,-0.007801359603960771,7.975557550782684e-05,-0.007871606229342139,-0.007749235735313109
threshold,expanding,rf,x3,200,-0.007799393578968793,8.289901799770032e-05,-0.007859864230164326,-0.007740213636028283
threshold,expanding,rf,x3,500,-0.007809117211604499,3.9901244257771354e-05,-0.00785138395311584,-0.007771791306938653
threshold,expanding,rf,x3,1000,-0.007845531923392256,2.013581137176981e-05,-0.007862997338071562,-0.007828982059624809
threshold,expanding,rf,x4,3,0.0008604411625330785,0.001364942148984491,-0.0001317589493689119,0.002380520506236392
threshold,expanding,rf,x4,6,0.0018291128255265205,0.0008828055803861998,0.0011133124329722754,0.0028874035249362526
threshold,expanding,rf,x4,8,0.0013159115664309884,0.0005761127845621281,0.0006265936789365011,0.0018312158045626547
threshold,expanding,rf,x4,12,0.0014277208402583609,0.0007303238192415507,0.0006233428902636438,0.0019525361979548647
threshold,expanding,rf,x4,18,0.0011738061443595192,0.0007454473115081482,0.00036318928832267865,0.001739757228676666
threshold,expanding,rf,x4,30,0.0010097152855673688,0.00042886540377416916,0.0005261864283558508,0.0013344248828303371
threshold,expanding,rf,x4,40,0.0012574919411374153,0.0004207357808252048,0.0007927679189629119,0.001566277069167306
threshold,expanding,rf,x4,60,0.001078922118691889,0.00038057230590128664,0.0006644168419392082,0.0014639729109531831
threshold,expanding,rf,x4,80,0.0011742850763277392,0.0002916596139175798,0.0008448646309158494,0.0014020421869592196
threshold,expanding,rf,x4,100,0.0012270881824878793,0.00027847415279820504,0.001066123069997077,0.0014187772636027357
threshold,expanding,rf,x4,200,0.0013287028154979517,0.00012450684166828653,0.0012216281076438283,0.0014478115959049298
threshold,expanding,rf,x4,500,0.001229277116650892,7.80135488428325e-05,0.0011644638633309659,0.001267028994869286
threshold,expanding,rf,x4,1000,0.0011898194788349174,3.3739831806306305e-05,0.0011534299874918323,0.0012220461662690418
threshold,expanding,rf,x5,3,-0.010622292238779935,0.0010351802483629029,-0.011492414976270703,-0.009785486742946818
threshold,expanding,rf,x5,6,-0.010254758871876896,0.00038600148442421354,-0.01061085870300925,-0.009874785920655988
threshold,expanding,rf,x5,8,-0.010244090854124619,0.00042668767462664386,-0.010646392497558615,-0.009740156325073775
threshold,expanding,rf,x5,12,-0.010145058539282836,0.00045791057042285984,-0.010493049525457087,-0.009892681021005732
threshold,expanding,rf,x5,18,-0.010077156415216459,0.0004229811715997911,-0.010488360354138764,-0.00968973210859113
threshold,expanding,rf,x5,30,-0.009890765582034552,0.00028369429077944173,-0.009971436032421727,-0.009723504591164864
threshold,expanding,rf,x5,40,-0.009974183329411445,0.00024120259327253368,-0.010118593701631805,-0.009801784651165563
threshold,expanding,rf,x5,60,-0.01017136013827587,0.00031260595341187796,-0.01047312978721978,-0.009840199671578509
threshold,expanding,rf,x5,80,-0.009978445898239855,0.00014008686866579344,-0.010090395648394888,-0.009864728286442213
threshold,expanding,rf,x5,100,-0.010193355439179841,0.0002684321617039409,-0.01043108502921493,-0.009936469357985851
threshold,expanding,rf,x5,200,-0.010139551246785707,0.00017161564292112133,-0.010309570648847381,-0.009946419678070452
threshold,expanding,rf,x5,500,-0.010068303771196623,6.544681869976314e-05,-0.010143078348110122,-0.010033179556315639
