dgp,window,model,predictor,M,mean,std,q_low,q_high
threshold,rolling,enet,x3,500,0.0028935989751253445,5.35340660987665e-06,0.002889497859395157,0.0028966569530018958
threshold,rolling,enet,x3,1000,0.0028941899728204016,3.3567279188795648e-06,0.0028923561776989376,0.0028980701434218026
threshold,rolling,enet,x4,3,0.027240718053794386,5.792439101194499e-05,0.027184892280332808,0.027304909461970086
threshold,rolling,enet,x4,6,0.02727415593173716,3.9530986962005865e-05,0.027234616731498493,0.027312376298392272
threshold,rolling,enet,x4,8,0.027262378326190505,1.0518054205926118e-05,0.027257033796925165,0.027269357796235516
threshold,rolling,enet,x4,12,0.0272626162384613,3.159078584179046e-05,0.027226283872376612,0.02728173163996188
threshold,rolling,enet,x4,18,0.02725776457519345,2.4277795791194878e-05,0.027233962133137186,0.02728310426845582
threshold,rolling,enet,x4,30,0.027246884499171207,1.5757420386077367e-05,0.027239006494307574,0.02726276984085958
threshold,rolling,enet,x4,40,0.02725640823155017,2.0263396805929497e-05,0.027237059769658064,0.027279254844817295
threshold,rolling,enet,x4,60,0.027254072195438087,1.5449225208755355e-05,0.02723678734778331,0.027265646131644332
threshold,rolling,enet,x4,80,0.02725303838996367,1.1502278723793851e-05,0.02724035965935111,0.02726472406813071
threshold,rolling,enet,x4,100,0.027256466798702,1.044248390435136e-05,0.027245265413419678,0.02726454445347783
threshold,rolling,enet,x4,200,0.027258904283313682,5.216158698489796e-06,0.02725530712956646,0.02726540563959596
threshold,rolling,enet,x4,500,0.027256345451061176,2.852248881783698e-06,0.027253789865512273,0.02725899014757073
threshold,rolling,enet,x4,1000,0.027255305869462336,2.3474328905371263e-06,0.027252989420854724,0.027257890712555567
threshold,rolling,enet,x5,3,-0.004903869626955539,2.8154398707237055e-05,-0.0049252723673254015,-0.0048813223115702
threshold,rolling,enet,x5,6,-0.004924726262829203,1.9570709425536004e-05,-0.004947169106130514,-0.004914459506096088
threshold,rolling,enet,x5,8,-0.004911680272158658,2.0895922580740088e-05,-0.004933914963341021,-0.004893215849474496
threshold,rolling,enet,x5,12,-0.004915143175080074,2.091285800205277e-05,-0.0049326066430607374,-0.00490253365748742
threshold,rolling,enet,x5,18,-0.004910412060887865,1.2056443661675909e-05,-0.004919385265858271,-0.004901815893981137
threshold,rolling,enet,x5,30,-0.004913494819647065,9.433529645348354e-06,-0.004922146906333373,-0.004909781199310552
threshold,rolling,enet,x5,40,-0.004917083581844196,6.672962082654308e-06,-0.004922870908759014,-0.004910870911176412
threshold,rolling,enet,x5,60,-0.004908493199809306,7.438435944617065e-06,-0.004915970584056704,-0.004900737469403404
threshold,rolling,enet,x5,80,-0.004916533462528897,5.573787263048208e-06,-0.004918635110551139,-0.004912889017430976
threshold,rolling,enet,x5,100,-0.004913353338071587,8.027400043759752e-06,-0.0049225210519393305,-0.004905817541327368
threshold,rolling,enet,x5,200,-0.004914294286139203,5.384093499329839e-06,-0.004919366673156268,-0.0049092887706514605
threshold,rolling,enet,x5,500,-0.004916637463339354,1.9697309859161356e-06,-0.004918679669123233,-0.004914564178018485
threshold,rolling,enet,x5,1000,-0.004915193373210709,1.5515731213441447e-06,-0.004916280601120706,-0.004913608003905997
threshold,rolling,enet,x6,3,0.0207658475852033,4.176949302165868e-05,0.020721254021901173,0.020799534480437733
threshold,rolling,enet,x6,6,0.02077646320050655,3.602935944720419e-05,0.020738785157787244,0.020801346609143328
threshold,rolling,enet,x6,8,0.02078627882223188,3.320918044378153e-05,0.02076448896646677,0.0208097316149707
threshold,rolling,enet,x6,12,0.020775566268689573,2.5221580740726346e-05,0.020748356243158742,0.020785788414182764
threshold,rolling,enet,x6,18,0.020786399646603754,2.025315442601933e-05,0.0207732870176538,0.020808708884789227
threshold,rolling,enet,x6,30,0.020803479998722427,1.7183579363871844e-05,0.020785955502813046,0.020814364607088805
threshold,rolling,enet,x6,40,0.020789371043236582,9.839105587840434e-06,0.02077944257569521,0.02079970635098417
threshold,rolling,enet,x6,60,0.020789321192804293,1.1127402448661362e-05,0.020781129996770335,0.02079755269461137
threshold,rolling,enet,x6,80,0.020793031823048896,5.850170760704251e-06,0.02078707758005011,0.020795730609897787
threshold,rolling,enet,x6,100,0.020791463497388515,1.4031241127360622e-05,0.020779276242529118,0.02079751828361504
threshold,rolling,enet,x6,200,0.020795902175527417,3.7459004248445345e-06,0.02079163830372533,0.0207987466502264
