dgp,window,model,predictor,M,replicate,pbsv
threshold,rolling,enet,x4,12,3,0.02727491495773543
threshold,rolling,enet,x5,12,3,-0.0049309234109824645
threshold,rolling,enet,x6,12,3,0.020773712114263616
threshold,rolling,rf,x1,12,3,-0.6313700635235039
threshold,rolling,rf,x2,12,3,-1.2040161996434025
threshold,rolling,rf,x3,12,3,-0.002105517597553952
threshold,rolling,rf,x4,12,3,0.006471717282926837
threshold,rolling,rf,x5,12,3,-0.018200386592095608
threshold,rolling,rf,x6,12,3,-0.0032969437417310434
threshold,rolling,xgboost,x1,12,3,-0.6831641853397848
threshold,rolling,xgboost,x2,12,3,-1.2151901197401458
threshold,rolling,xgboost,x3,12,3,-0.009919364701901245
threshold,rolling,xgboost,x4,12,3,0.020511130707400238
threshold,rolling,xgboost,x5,12,3,-0.056134707025562634
threshold,rolling,xgboost,x6,12,3,0.0044340520157059955
threshold,rolling,enet,x1,12,4,0.02402436204846692
threshold,rolling,enet,x2,12,4,-0.5114601964858426
threshold,rolling,enet,x3,12,4,0.0028979673607865872
threshold,rolling,enet,x4,12,4,0.027251703476144844
threshold,rolling,enet,x5,12,4,-0.00493296768558249
threshold,rolling,enet,x6,12,4,0.020744898624371715
threshold,rolling,rf,x1,12,4,-0.6368943508646828
threshold,rolling,rf,x2,12,4,-1.1979624552382175
threshold,rolling,rf,x3,12,4,-0.0023347700605679256
threshold,rolling,rf,x4,12,4,0.00596430548511621
threshold,rolling,rf,x5,12,4,-0.018144101592740065
threshold,rolling,rf,x6,12,4,-0.0031460215442679442
threshold,rolling,xgboost,x1,12,4,-0.6834134783429825
threshold,rolling,xgboost,x2,12,4,-1.2137073399847067
threshold,rolling,xgboost,x3,12,4,-0.009008649722006323
threshold,rolling,xgboost,x4,12,4,0.019562387436491007
threshold,rolling,xgboost,x5,12,4,-0.05662951523977733
threshold,rolling,xgboost,x6,12,4,0.003733401768693504
threshold,rolling,enet,x1,12,5,0.024044448723576955
threshold,rolling,enet,x2,12,5,-0.5115482775965986
threshold,rolling,enet,x3,12,5,0.0029108062160011126
threshold,rolling,enet,x4,12,5,0.027268753896889802
threshold,rolling,enet,x5,12,5,-0.004932733713028159
threshold,rolling,enet,x6,12,5,0.020782769811503548
threshold,rolling,rf,x1,12,5,-0.6353314114511641
threshold,rolling,rf,x2,12,5,-1.2010550134320312
threshold,rolling,rf,x3,12,5,-0.0007084981247604446
threshold,rolling,rf,x4,12,5,0.0061747582358818165
threshold,rolling,rf,x5,12,5,-0.017840124805288644
threshold,rolling,rf,x6,12,5,-0.003757104237997596
threshold,rolling,xgboost,x1,12,5,-0.6837704204670731
threshold,rolling,xgboost,x2,12,5,-1.2161191504733504
threshold,rolling,xgboost,x3,12,5,-0.009248713979988962
threshold,rolling,xgboost,x4,12,5,0.020348720321150093
threshold,rolling,xgboost,x5,12,5,-0.0569233650930576
threshold,rolling,xgboost,x6,12,5,0.00624973560803153
threshold,rolling,enet,x1,12,6,0.024079033090293262
threshold,rolling,enet,x2,12,6,-0.5115128955847948
threshold,rolling,enet,x3,12,6,0.0028321131379941225
threshold,rolling,enet,x4,12,6,0.027222817562771857
threshold,rolling,enet,x5,12,6,-0.004874684223433253
threshold,rolling,enet,x6,12,6,0.020779383355513697
threshold,rolling,rf,x1,12,6,-0.6321962894984995
threshold,rolling,rf,x2,12,6,-1.1999907298469121
threshold,rolling,rf,x3,12,6,-0.003846024041470016
threshold,rolling,rf,x4,12,6,0.005096929855480233
threshold,rolling,rf,x5,12,6,-0.018159430634150393
threshold,rolling,rf,x6,12,6,-0.003421849649808221
threshold,rolling,xgboost,x1,12,6,-0.6830529527701673
threshold,rolling,xgboost,x2,12,6,-1.212059813733439
threshold,rolling,xgboost,x3,12,6,-0.009673451207129998
threshold,rolling,xgboost,x4,12,6,0.016995125963326845
threshold,rolling,xgboost,x5,12,6,-0.055973567990995954
threshold,rolling,xgboost,x6,12,6,0.004301465654117154
threshold,rolling,enet,x1,12,7,0.024067445942088872
threshold,rolling,enet,x2,12,7,-0.5115533044668634
threshold,rolling,enet,x3,12,7,0.00287139243460501
threshold,rolling,enet,x4,12,7,0.027262871203801775
threshold,rolling,enet,x5,12,7,-0.00490773751574695
threshold,rolling,enet,x6,12,7,0.020785099740459518
threshold,rolling,rf,x1,12,7,-0.6316140459952345
threshold,rolling,rf,x2,12,7,-1.20464770805588
threshold,rolling,rf,x3,12,7,-0.0012769297979652872
threshold,rolling,rf,x4,12,7,0.006323012300231523
threshold,rolling,rf,x5,12,7,-0.018225058462261672
threshold,rolling,rf,x6,12,7,-0.0030766638042503867
threshold,rolling,xgboost,x1,12,7,-0.6837041095017842
threshold,rolling,xgboost,x2,12,7,-1.2130276571054195
threshold,rolling,xgboost,x3,12,7,-0.009802225939303447
threshold,rolling,xgboost,x4,12,7,0.020221375672437092
threshold,rolling,xgboost,x5,12,7,-0.0568518243931046
threshold,rolling,xgboost,x6,12,7,0.0037012471828864837
threshold,rolling,enet,x1,18,0,0.024045344838369606
threshold,rolling,enet,x2,18,0,-0.5116037417164877
threshold,rolling,enet,x3,18,0,0.0028938086834932784
threshold,rolling,enet,x4,18,0,0.027297149026407883
threshold,rolling,enet,x5,18,0,-0.00488515469728501
threshold,rolling,enet,x6,18,0,0.020778361203846747
threshold,rolling,rf,x1,18,0,-0.6347107229220543
threshold,rolling,rf,x2,18,0,-1.2016337936219907
threshold,rolling,rf,x3,18,0,-0.0014997880086295126
threshold,rolling,rf,x4,18,0,0.007075395693814694
threshold,rolling,rf,x5,18,0,-0.018451663592595622
threshold,rolling,rf,x6,18,0,-0.0032968213639045477
threshold,rolling,xgboost,x1,18,0,-0.6841531014733803
threshold,rolling,xgboost,x2,18,0,-1.2161389622341194
threshold,rolling,xgboost,x3,18,0,-0.009965929817144911
threshold,rolling,xgboost,x4,18,0,0.022287000596519606
threshold,rolling,xgboost,x5,18,0,-0.05610220461359242
threshold,rolling,xgboost,x6,18,0,0.0046100034574292105
threshold,rolling,enet,x1,18,1,0.02401099459997273
threshold,rolling,enet,x2,18,1,-0.5114841135091643
threshold,rolling,enet,x3,18,1,0.0028979050713737126
threshold,rolling,enet,x4,18,1,0.02724746906597332
threshold,rolling,enet,x5,18,1,-0.004919260186303114
threshold,rolling,enet,x6,18,1,0.02077277229649246
threshold,rolling,rf,x1,18,1,-0.6336010885512938
threshold,rolling,rf,x2,18,1,-1.2008134732491424
threshold,rolling,rf,x3,18,1,-0.0027777889730474297
threshold,rolling,rf,x4,18,1,0.005857521056171359
threshold,rolling,rf,x5,18,1,-0.017923297998172112
threshold,rolling,rf,x6,18,1,-0.0032592660998754797
threshold,rolling,xgboost,x1,18,1,-0.6865224196646551
threshold,rolling,xgboost,x2,18,1,-1.2102601669855682
threshold,rolling,xgboost,x3,18,1,-0.009736793271403692
threshold,rolling,xgboost,x4,18,1,0.0191301576810292
threshold,rolling,xgboost,x5,18,1,-0.05624072984605082
threshold,rolling,xgboost,x6,18,1,0.00416675800236087
threshold,rolling,enet,x1,18,2,0.02403817248165384
threshold,rolling,enet,x2,18,2,-0.511560835706118
threshold,rolling,enet,x3,18,2,0.002955174023172481
threshold,rolling,enet,x4,18,2,0.02725952131210247
threshold,rolling,enet,x5,18,2,-0.004919402322161247
threshold,rolling,enet,x6,18,2,0.020753137549695284
threshold,rolling,rf,x1,18,2,-0.6349561034595737
threshold,rolling,rf,x2,18,2,-1.202164398308029
threshold,rolling,rf,x3,18,2,-0.0005795734822038693
threshold,rolling,rf,x4,18,2,0.006412085033176671
threshold,rolling,rf,x5,18,2,-0.018120843049129334
threshold,rolling,rf,x6,18,2,-0.003108560549600773
threshold,rolling,xgboost,x1,18,2,-0.6835337217867224
threshold,rolling,xgboost,x2,18,2,-1.2140075448921817
threshold,rolling,xgboost,x3,18,2,-0.009390561350936188
threshold,rolling,xgboost,x4,18,2,0.020155136796454667
threshold,rolling,xgboost,x5,18,2,-0.0572299675825361
threshold,rolling,xgboost,x6,18,2,0.004543464731633683
threshold,rolling,enet,x1,18,3,0.024090491755007475
threshold,rolling,enet,x2,18,3,-0.5115863142469171
threshold,rolling,enet,x3,18,3,0.002889362157757184
threshold,rolling,enet,x4,18,3,0.027232725772345406
threshold,rolling,enet,x5,18,3,-0.004910662819383769
threshold,rolling,enet,x6,18,3,0.020810164719535625
threshold,rolling,rf,x1,18,3,-0.632211028242624
threshold,rolling,rf,x2,18,3,-1.2012485831933286
threshold,rolling,rf,x3,18,3,-0.0028159752158947665
threshold,rolling,rf,x4,18,3,0.004709455512057518
threshold,rolling,rf,x5,18,3,-0.017808275763603602
threshold,rolling,rf,x6,18,3,-0.003142986911966671
threshold,rolling,xgboost,x1,18,3,-0.6823041249706144
threshold,rolling,xgboost,x2,18,3,-1.2132957661782942
threshold,rolling,xgboost,x3,18,3,-0.009476033700413451
threshold,rolling,xgboost,x4,18,3,0.016960968586420155
threshold,rolling,xgboost,x5,18,3,-0.05616219052550136
threshold,rolling,xgboost,x6,18,3,0.00481395270411527
threshold,rolling,enet,x1,18,4,0.024034272797296998
threshold,rolling,enet,x2,18,4,-0.5115867142532536
threshold,rolling,enet,x3,18,4,0.002946538245982233
threshold,rolling,enet,x4,18,4,0.02726704863360025
threshold,rolling,enet,x5,18,4,-0.004912439724784723
threshold,rolling,enet,x6,18,4,0.02077706163950361
threshold,rolling,rf,x1,18,4,-0.6349955501746768
threshold,rolling,rf,x2,18,4,-1.2025166624602406
threshold,rolling,rf,x3,18,4,-0.00018884075447838592
threshold,rolling,rf,x4,18,4,0.006101525761931027
threshold,rolling,rf,x5,18,4,-0.01798296279442857
threshold,rolling,rf,x6,18,4,-0.0029349033934670254
threshold,rolling,xgboost,x1,18,4,-0.6842632859535376
threshold,rolling,xgboost,x2,18,4,-1.2138318924195126
threshold,rolling,xgboost,x3,18,4,-0.00879455572550885
threshold,rolling,xgboost,x4,18,4,0.02045089636973601
threshold,rolling,xgboost,x5,18,4,-0.05685764241983709
threshold,rolling,xgboost,x6,18,4,0.003833286064372227
threshold,rolling,enet,x1,18,5,0.024037614813813637
threshold,rolling,enet,x2,18,5,-0.5115250194032277
threshold,rolling,enet,x3,18,5,0.002838594326914221
threshold,rolling,enet,x4,18,5,0.027285293673208852
threshold,rolling,enet,x5,18,5,-0.004919950415531726
threshold,rolling,enet,x6,18,5,0.020809234343167615
threshold,rolling,rf,x1,18,5,-0.6326965341197206
threshold,rolling,rf,x2,18,5,-1.2002629299803125
threshold,rolling,rf,x3,18,5,-0.004243280222439829
threshold,rolling,rf,x4,18,5,0.006453152389443748
threshold,rolling,rf,x5,18,5,-0.018286729082352418
threshold,rolling,rf,x6,18,5,-0.0034810727999783847
threshold,rolling,xgboost,x1,18,5,-0.6854271014808708
threshold,rolling,xgboost,x2,18,5,-1.2125748633261564
threshold,rolling,xgboost,x3,18,5,-0.010409929772564509
threshold,rolling,xgboost,x4,18,5,0.02072518187784278
threshold,rolling,xgboost,x5,18,5,-0.056788577069353315
threshold,rolling,xgboost,x6,18,5,0.005012095686813921
threshold,rolling,enet,x1,18,6,0.024081063498128923
threshold,rolling,enet,x2,18,6,-0.5115586411512373
threshold,rolling,enet,x3,18,6,0.0028560701842243524
threshold,rolling,enet,x4,18,6,0.027243028778943593
threshold,rolling,enet,x5,18,6,-0.004900609495062596
threshold,rolling,enet,x6,18,6,0.020804855523347716
threshold,rolling,rf,x1,18,6,-0.632362802910476
threshold,rolling,rf,x2,18,6,-1.2022082704995336
threshold,rolling,rf,x3,18,6,-0.0018961909720428055
threshold,rolling,rf,x4,18,6,0.005160137556585275
threshold,rolling,rf,x5,18,6,-0.018204654107395926
threshold,rolling,rf,x6,18,6,-0.003005612882496949
threshold,rolling,xgboost,x1,18,6,-0.6822625636885086
threshold,rolling,xgboost,x2,18,6,-1.2131868834148771
threshold,rolling,xgboost,x3,18,6,-0.010342127736185924
threshold,rolling,xgboost,x4,18,6,0.01801781927404331
threshold,rolling,xgboost,x5,18,6,-0.0559100637898779
threshold,rolling,xgboost,x6,18,6,0.004220625271118254
threshold,rolling,enet,x1,18,7,0.02408772979287055
threshold,rolling,enet,x2,18,7,-0.5115957920220786
threshold,rolling,enet,x3,18,7,0.0029341561579368947
threshold,rolling,enet,x4,18,7,0.027229880338965822
threshold,rolling,enet,x5,18,7,-0.004915816826590739
threshold,rolling,enet,x6,18,7,0.020785609897240973
threshold,rolling,rf,x1,18,7,-0.6320524653138425
threshold,rolling,rf,x2,18,7,-1.2032286405242492
threshold,rolling,rf,x3,18,7,-0.0005620673461488806
threshold,rolling,rf,x4,18,7,0.004944905437806852
threshold,rolling,rf,x5,18,7,-0.017970902178142664
threshold,rolling,rf,x6,18,7,-0.003648223890783564
threshold,rolling,xgboost,x1,18,7,-0.6821418931923264
threshold,rolling,xgboost,x2,18,7,-1.2144446247201497
threshold,rolling,xgboost,x3,18,7,-0.008997780250286191
threshold,rolling,xgboost,x4,18,7,0.017559785875815564
threshold,rolling,xgboost,x5,18,7,-0.0573412391559308
threshold,rolling,xgboost,x6,18,7,0.005902557358589553
threshold,rolling,enet,x1,30,0,0.0240722247511723
threshold,rolling,enet,x2,30,0,-0.5115995331855322
threshold,rolling,enet,x3,30,0,0.0029350907615228296
threshold,rolling,enet,x4,30,0,0.027239162954969857
threshold,rolling,enet,x5,30,0,-0.004923097679768729
threshold,rolling,enet,x6,30,0,0.020801919735980823
threshold,rolling,rf,x1,30,0,-0.6331313684907235
threshold,rolling,rf,x2,30,0,-1.202441781141166
threshold,rolling,rf,x3,30,0,-0.0004897335788746959
threshold,rolling,rf,x4,30,0,0.005067779441265034
threshold,rolling,rf,x5,30,0,-0.01801424231515374
threshold,rolling,rf,x6,30,0,-0.0035080477307068165
threshold,rolling,xgboost,x1,30,0,-0.6828287825958576
threshold,rolling,xgboost,x2,30,0,-1.2137751874671312
threshold,rolling,xgboost,x3,30,0,-0.009774896760967123
threshold,rolling,xgboost,x4,30,0,0.017971905696937445
threshold,rolling,xgboost,x5,30,0,-0.05674572302193819
threshold,rolling,xgboost,x6,30,0,0.005689490064668442
threshold,rolling,enet,x1,30,1,0.024068066014760383
threshold,rolling,enet,x2,30,1,-0.5115566448663184
threshold,rolling,enet,x3,30,1,0.0028945327108366686
threshold,rolling,enet,x4,30,1,0.027238985158762715
threshold,rolling,enet,x5,30,1,-0.004915435684166828
threshold,rolling,enet,x6,30,1,0.020796264004470277
threshold,rolling,rf,x1,30,1,-0.6324483574794293
threshold,rolling,rf,x2,30,1,-1.2015013384881779
threshold,rolling,rf,x3,30,1,-0.0022994009842709643
threshold,rolling,rf,x4,30,1,0.005484513319344401
threshold,rolling,rf,x5,30,1,-0.01810903584599047
threshold,rolling,rf,x6,30,1,-0.003643774336836033
threshold,rolling,xgboost,x1,30,1,-0.6833440424502387
threshold,rolling,xgboost,x2,30,1,-1.214646477348082
threshold,rolling,xgboost,x3,30,1,-0.00916413117087093
threshold,rolling,xgboost,x4,30,1,0.018611014280742404
threshold,rolling,xgboost,x5,30,1,-0.05676007059801971
threshold,rolling,xgboost,x6,30,1,0.005840513202180723
threshold,rolling,enet,x1,30,2,0.02406931954956441
threshold,rolling,enet,x2,30,2,-0.5116088459662205
threshold,rolling,enet,x3,30,2,0.0028962170176228524
threshold,rolling,enet,x4,30,2,0.027268624018669297
threshold,rolling,enet,x5,30,2,-0.004909713731981546
threshold,rolling,enet,x6,30,2,0.020810166450690306
threshold,rolling,rf,x1,30,2,-0.6332149029978965
threshold,rolling,rf,x2,30,2,-1.202106207330849
threshold,rolling,rf,x3,30,2,-0.0018783294967878487
threshold,rolling,rf,x4,30,2,0.006266684964848279
threshold,rolling,rf,x5,30,2,-0.018119388956734914
threshold,rolling,rf,x6,30,2,-0.003465249997940008
threshold,rolling,xgboost,x1,30,2,-0.6834035490925033
threshold,rolling,xgboost,x2,30,2,-1.215104009177967
threshold,rolling,xgboost,x3,30,2,-0.00971454944535437
threshold,rolling,xgboost,x4,30,2,0.019718768798912878
threshold,rolling,xgboost,x5,30,2,-0.056398197715342914
threshold,rolling,xgboost,x6,30,2,0.005438342547966409
threshold,rolling,enet,x1,30,3,0.024009697423002452
threshold,rolling,enet,x2,30,3,-0.5114947298700596
threshold,rolling,enet,x3,30,3,0.0029030333170563544
threshold,rolling,enet,x4,30,3,0.027247341316506555
threshold,rolling,enet,x5,30,3,-0.0049222811141472755
threshold,rolling,enet,x6,30,3,0.020782706265986335
threshold,rolling,rf,x1,30,3,-0.6344752248420679
threshold,rolling,rf,x2,30,3,-1.200574750854313
threshold,rolling,rf,x3,30,3,-0.0019448201879207038
threshold,rolling,rf,x4,30,3,0.005693465238964834
threshold,rolling,rf,x5,30,3,-0.017904599028211406
threshold,rolling,rf,x6,30,3,-0.003311464141812004
threshold,rolling,xgboost,x1,30,3,-0.6871640960739718
threshold,rolling,xgboost,x2,30,3,-1.209912967027947
threshold,rolling,xgboost,x3,30,3,-0.009519126355467308
threshold,rolling,xgboost,x4,30,3,0.019087285567977216
threshold,rolling,xgboost,x5,30,3,-0.05688700537764486
threshold,rolling,xgboost,x6,30,3,0.004932715182765546
threshold,rolling,enet,x1,30,4,0.024079895722993436
threshold,rolling,enet,x2,30,4,-0.5115546151453951
threshold,rolling,enet,x3,30,4,0.0028661295333495262
threshold,rolling,enet,x4,30,4,0.02724058286013374
threshold,rolling,enet,x5,30,4,-0.004921162715698083
threshold,rolling,enet,x6,30,4,0.02081493708296133
threshold,rolling,rf,x1,30,4,-0.6331364372601201
threshold,rolling,rf,x2,30,4,-1.2016825437253396
threshold,rolling,rf,x3,30,4,-0.0017439934716798982
threshold,rolling,rf,x4,30,4,0.0058112284600989605
threshold,rolling,rf,x5,30,4,-0.01808690085517562
threshold,rolling,rf,x6,30,4,-0.003678746963143705
threshold,rolling,xgboost,x1,30,4,-0.682557168843776
threshold,rolling,xgboost,x2,30,4,-1.2148548544815971
threshold,rolling,xgboost,x3,30,4,-0.010039009283710236
threshold,rolling,xgboost,x4,30,4,0.018696177831026468
threshold,rolling,xgboost,x5,30,4,-0.05686850942738517
threshold,rolling,xgboost,x6,30,4,0.006160170121154011
threshold,rolling,enet,x1,30,5,0.024049016986750237
threshold,rolling,enet,x2,30,5,-0.5114980407472172
threshold,rolling,enet,x3,30,5,0.002880568082654829
threshold,rolling,enet,x4,30,5,0.027219949177838692
threshold,rolling,enet,x5,30,5,-0.004910275959723257
threshold,rolling,enet,x6,30,5,0.020784549798041608
threshold,rolling,rf,x1,30,5,-0.6322822721152589
threshold,rolling,rf,x2,30,5,-1.2012296981038946
threshold,rolling,rf,x3,30,5,-0.0023604131859029653
threshold,rolling,rf,x4,30,5,0.0048545275665799505
threshold,rolling,rf,x5,30,5,-0.018134749859307166
threshold,rolling,rf,x6,30,5,-0.0033647881175763376
threshold,rolling,xgboost,x1,30,5,-0.6847446823398937
threshold,rolling,xgboost,x2,30,5,-1.2103930335784343
threshold,rolling,xgboost,x3,30,5,-0.010107659643114168
threshold,rolling,xgboost,x4,30,5,0.01706310513945876
threshold,rolling,xgboost,x5,30,5,-0.05622205304138764
threshold,rolling,xgboost,x6,30,5,0.004941129379082791
threshold,rolling,enet,x1,30,6,0.02402934246838362
threshold,rolling,enet,x2,30,6,-0.5115302708755612
threshold,rolling,enet,x3,30,6,0.0028798518296471918
threshold,rolling,enet,x4,30,6,0.027256853953750756
threshold,rolling,enet,x5,30,6,-0.004911535387578802
threshold,rolling,enet,x6,30,6,0.020801525349703285
threshold,rolling,rf,x1,30,6,-0.6326610182742347
threshold,rolling,rf,x2,30,6,-1.201186432208165
threshold,rolling,rf,x3,30,6,-0.002856003805353402
threshold,rolling,rf,x4,30,6,0.005692593464919719
threshold,rolling,rf,x5,30,6,-0.017993134448959357
threshold,rolling,rf,x6,30,6,-0.003513398543567122
threshold,rolling,xgboost,x1,30,6,-0.6860893374978804
threshold,rolling,xgboost,x2,30,6,-1.21187077058515
threshold,rolling,xgboost,x3,30,6,-0.009696637723689968
threshold,rolling,xgboost,x4,30,6,0.01897827463333428
threshold,rolling,xgboost,x5,30,6,-0.05645865037905842
threshold,rolling,xgboost,x6,30,6,0.005673927468156159
threshold,rolling,enet,x1,30,7,0.02400694088951094
threshold,rolling,enet,x2,30,7,-0.5115422153087185
threshold,rolling,enet,x3,30,7,0.002856150186980836
threshold,rolling,enet,x4,30,7,0.027263576552738054
threshold,rolling,enet,x5,30,7,-0.004894456284111995
threshold,rolling,enet,x6,30,7,0.02083577130194544
threshold,rolling,rf,x1,30,7,-0.6334822180403773
threshold,rolling,rf,x2,30,7,-1.2004966997635167
threshold,rolling,rf,x3,30,7,-0.002847037764523308
threshold,rolling,rf,x4,30,7,0.006088173893582782
threshold,rolling,rf,x5,30,7,-0.01843258895048899
threshold,rolling,rf,x6,30,7,-0.003347023190036384
threshold,rolling,xgboost,x1,30,7,-0.6869329753214447
threshold,rolling,xgboost,x2,30,7,-1.2129951885784664
threshold,rolling,xgboost,x3,30,7,-0.009629096969060166
threshold,rolling,xgboost,x4,30,7,0.02019081023652402
threshold,rolling,xgboost,x5,30,7,-0.05595174198491104
threshold,rolling,xgboost,x6,30,7,0.005854998533069788
threshold,rolling,enet,x1,40,0,0.024046485118883208
threshold,rolling,enet,x2,40,0,-0.5115747487805284
threshold,rolling,enet,x3,40,0,0.002918133439694193
threshold,rolling,enet,x4,40,0,0.027264183321133655
threshold,rolling,enet,x5,40,0,-0.004929400293022324
threshold,rolling,enet,x6,40,0,0.02080111453218462
threshold,rolling,rf,x1,40,0,-0.6342048052635046
threshold,rolling,rf,x2,40,0,-1.2022333221416441
threshold,rolling,rf,x3,40,0,-0.000741646203573465
threshold,rolling,rf,x4,40,0,0.006202320227611413
threshold,rolling,rf,x5,40,0,-0.01788948016582458
threshold,rolling,rf,x6,40,0,-0.003650460268424832
threshold,rolling,xgboost,x1,40,0,-0.6846790164102876
threshold,rolling,xgboost,x2,40,0,-1.2141072019825991
threshold,rolling,xgboost,x3,40,0,-0.009703547142912373
threshold,rolling,xgboost,x4,40,0,0.019871472950504464
threshold,rolling,xgboost,x5,40,0,-0.0569998247716077
threshold,rolling,xgboost,x6,40,0,0.006154923272614077
threshold,rolling,enet,x1,40,1,0.02405277720633962
threshold,rolling,enet,x2,40,1,-0.5115080907684106
threshold,rolling,enet,x3,40,1,0.002902737607302669
threshold,rolling,enet,x4,40,1,0.027226134638447818
threshold,rolling,enet,x5,40,1,-0.004923481479862002
threshold,rolling,enet,x6,40,1,0.020775690134527312
threshold,rolling,rf,x1,40,1,-0.6347248009396101
threshold,rolling,rf,x2,40,1,-1.2002954493426035
threshold,rolling,rf,x3,40,1,-0.0012496083462499251
threshold,rolling,rf,x4,40,1,0.005105019655915361
threshold,rolling,rf,x5,40,1,-0.01794447203605907
threshold,rolling,rf,x6,40,1,-0.0034080828067528436
threshold,rolling,xgboost,x1,40,1,-0.6834527459222587
threshold,rolling,xgboost,x2,40,1,-1.2114727788277624
threshold,rolling,xgboost,x3,40,1,-0.009889086276509473
threshold,rolling,xgboost,x4,40,1,0.017226320125637084
threshold,rolling,xgboost,x5,40,1,-0.05682814609660012
threshold,rolling,xgboost,x6,40,1,0.004953242913205408
threshold,rolling,enet,x1,40,2,0.024076025873351316
threshold,rolling,enet,x2,40,2,-0.5115868730960121
threshold,rolling,enet,x3,40,2,0.0029101781837700402
threshold,rolling,enet,x4,40,2,0.027256336784747297
threshold,rolling,enet,x5,40,2,-0.004918393387337105
threshold,rolling,enet,x6,40,2,0.0207884929798255
threshold,rolling,rf,x1,40,2,-0.632217027804854
threshold,rolling,rf,x2,40,2,-1.202627220320022
threshold,rolling,rf,x3,40,2,-0.0023851418108270517
threshold,rolling,rf,x4,40,2,0.006070952418220926
threshold,rolling,rf,x5,40,2,-0.01803877589808004
threshold,rolling,rf,x6,40,2,-0.0033201803997982005
threshold,rolling,xgboost,x1,40,2,-0.6834127812066486
threshold,rolling,xgboost,x2,40,2,-1.2140425143178981
threshold,rolling,xgboost,x3,40,2,-0.00943652885584248
threshold,rolling,xgboost,x4,40,2,0.01944355127278591
threshold,rolling,xgboost,x5,40,2,-0.0570429201293388
threshold,rolling,xgboost,x6,40,2,0.005027999152653911
threshold,rolling,enet,x1,40,3,0.024031475907522692
threshold,rolling,enet,x2,40,3,-0.511533375591536
threshold,rolling,enet,x3,40,3,0.0029047692906595144
threshold,rolling,enet,x4,40,3,0.02724897734184225
threshold,rolling,enet,x5,40,3,-0.004912727940223327
threshold,rolling,enet,x6,40,3,0.020786648330079732
threshold,rolling,rf,x1,40,3,-0.6338149729387959
threshold,rolling,rf,x2,40,3,-1.2026935796126155
threshold,rolling,rf,x3,40,3,-0.0005171088967080128
threshold,rolling,rf,x4,40,3,0.005886400154950339
threshold,rolling,rf,x5,40,3,-0.018187332457691822
threshold,rolling,rf,x6,40,3,-0.003190800064499072
threshold,rolling,xgboost,x1,40,3,-0.6856703073034272
threshold,rolling,xgboost,x2,40,3,-1.2117340848564058
threshold,rolling,xgboost,x3,40,3,-0.009806965590174332
threshold,rolling,xgboost,x4,40,3,0.019271426093671586
threshold,rolling,xgboost,x5,40,3,-0.056395956723484575
threshold,rolling,xgboost,x6,40,3,0.004872694295532215
threshold,rolling,enet,x1,40,4,0.024035190494644816
threshold,rolling,enet,x2,40,4,-0.5115715961051963
threshold,rolling,enet,x3,40,4,0.0028889001801157
threshold,rolling,enet,x4,40,4,0.0272843137762012
threshold,rolling,enet,x5,40,4,-0.004910617679942742
threshold,rolling,enet,x6,40,4,0.020799576672522156
threshold,rolling,rf,x1,40,4,-0.6326429832784222
threshold,rolling,rf,x2,40,4,-1.2026191251980374
threshold,rolling,rf,x3,40,4,-0.0025399129271183817
threshold,rolling,rf,x4,40,4,0.0065953436683028836
threshold,rolling,rf,x5,40,4,-0.01804988878051448
threshold,rolling,rf,x6,40,4,-0.0032608272995706955
threshold,rolling,xgboost,x1,40,4,-0.6857246481092109
threshold,rolling,xgboost,x2,40,4,-1.2135903667503816
threshold,rolling,xgboost,x3,40,4,-0.00993970403077991
threshold,rolling,xgboost,x4,40,4,0.021335804806213516
threshold,rolling,xgboost,x5,40,4,-0.05662803652460556
threshold,rolling,xgboost,x6,40,4,0.005083756524476191
threshold,rolling,enet,x1,40,5,0.024037067075926438
threshold,rolling,enet,x2,40,5,-0.5115321716434004
threshold,rolling,enet,x3,40,5,0.0028644633384651286
threshold,rolling,enet,x4,40,5,0.02728131005259234
threshold,rolling,enet,x5,40,5,-0.0049099442315101
threshold,rolling,enet,x6,40,5,0.020785042746271343
threshold,rolling,rf,x1,40,5,-0.6330332770845546
threshold,rolling,rf,x2,40,5,-1.2006446328321787
threshold,rolling,rf,x3,40,5,-0.0037467856474365678
threshold,rolling,rf,x4,40,5,0.0063283510429961555
threshold,rolling,rf,x5,40,5,-0.018176449013968594
threshold,rolling,rf,x6,40,5,-0.003244600280217841
threshold,rolling,xgboost,x1,40,5,-0.6852056714630305
threshold,rolling,xgboost,x2,40,5,-1.21325495147654
threshold,rolling,xgboost,x3,40,5,-0.00985937931006819
threshold,rolling,xgboost,x4,40,5,0.020744144828683357
threshold,rolling,xgboost,x5,40,5,-0.0562862514026007
threshold,rolling,xgboost,x6,40,5,0.004398914739267817
threshold,rolling,enet,x1,40,6,0.024022601448549962
threshold,rolling,enet,x2,40,6,-0.511531908429333
threshold,rolling,enet,x3,40,6,0.0028981440114058342
threshold,rolling,enet,x4,40,6,0.0272545752912584
threshold,rolling,enet,x5,40,6,-0.004917369017947165
threshold,rolling,enet,x6,40,6,0.02079972403441081
threshold,rolling,rf,x1,40,6,-0.6340356467309641
threshold,rolling,rf,x2,40,6,-1.2003600907947174
threshold,rolling,rf,x3,40,6,-0.0026644515392198866
threshold,rolling,rf,x4,40,6,0.006284753136829524
