dgp,window,model,predictor,M,replicate,pbsv
polynomial,rolling,enet,x5,12,2,0.0033372225408381806
polynomial,rolling,enet,x6,12,2,0.01070459659085271
polynomial,rolling,rf,x1,12,2,-0.5606654072286218
polynomial,rolling,rf,x2,12,2,-0.3586034676307723
polynomial,rolling,rf,x3,12,2,-1.032554010814285
polynomial,rolling,rf,x4,12,2,-0.000684722597251867
polynomial,rolling,rf,x5,12,2,-0.0020607177837978128
polynomial,rolling,rf,x6,12,2,0.0012108661822538374
polynomial,rolling,xgboost,x1,12,2,-0.8739467288819487
polynomial,rolling,xgboost,x2,12,2,-0.4957923387460094
polynomial,rolling,xgboost,x3,12,2,-1.4356109232695884
polynomial,rolling,xgboost,x4,12,2,-0.001219497476981024
polynomial,rolling,xgboost,x5,12,2,0.0005998490906408138
polynomial,rolling,xgboost,x6,12,2,0.008156271825250935
polynomial,rolling,enet,x1,12,3,0.008588167221965703
polynomial,rolling,enet,x2,12,3,0.028374042819839723
polynomial,rolling,enet,x3,12,3,-1.032082298537829
polynomial,rolling,enet,x4,12,3,0.0034107172589384525
polynomial,rolling,enet,x5,12,3,0.0033915893338389105
polynomial,rolling,enet,x6,12,3,0.010718882360599258
polynomial,rolling,rf,x1,12,3,-0.5575995634259044
polynomial,rolling,rf,x2,12,3,-0.3663657708391405
polynomial,rolling,rf,x3,12,3,-1.0282095482921167
polynomial,rolling,rf,x4,12,3,-0.0004105089385962879
polynomial,rolling,rf,x5,12,3,-0.0020873768288924475
polynomial,rolling,rf,x6,12,3,0.00131530845217596
polynomial,rolling,xgboost,x1,12,3,-0.8506499650846909
polynomial,rolling,xgboost,x2,12,3,-0.5476467696262296
polynomial,rolling,xgboost,x3,12,3,-1.405832810596091
polynomial,rolling,xgboost,x4,12,3,-0.0016784331708925015
polynomial,rolling,xgboost,x5,12,3,0.0011129570967618463
polynomial,rolling,xgboost,x6,12,3,0.006881653922506299
polynomial,rolling,enet,x1,12,4,0.008595140460178582
polynomial,rolling,enet,x2,12,4,0.028368298649071384
polynomial,rolling,enet,x3,12,4,-1.0321112136332287
polynomial,rolling,enet,x4,12,4,0.0035102106101845276
polynomial,rolling,enet,x5,12,4,0.0033432191168284073
polynomial,rolling,enet,x6,12,4,0.010695445254318611
polynomial,rolling,rf,x1,12,4,-0.5630082367640717
polynomial,rolling,rf,x2,12,4,-0.3608422572402667
polynomial,rolling,rf,x3,12,4,-1.028120178280487
polynomial,rolling,rf,x4,12,4,-0.0004937664291531271
polynomial,rolling,rf,x5,12,4,-0.002124405151123369
polynomial,rolling,rf,x6,12,4,0.0012313839926269554
polynomial,rolling,xgboost,x1,12,4,-0.8887739428786768
polynomial,rolling,xgboost,x2,12,4,-0.5122175039257487
polynomial,rolling,xgboost,x3,12,4,-1.4056552236730413
polynomial,rolling,xgboost,x4,12,4,-0.0004134196875292632
polynomial,rolling,xgboost,x5,12,4,0.0012261520428968886
polynomial,rolling,xgboost,x6,12,4,0.008020570663463511
polynomial,rolling,enet,x1,12,5,0.008629271864187901
polynomial,rolling,enet,x2,12,5,0.028385681249853134
polynomial,rolling,enet,x3,12,5,-1.0321035734606852
polynomial,rolling,enet,x4,12,5,0.0034088286594332238
polynomial,rolling,enet,x5,12,5,0.003341492496401847
polynomial,rolling,enet,x6,12,5,0.010739399648162026
polynomial,rolling,rf,x1,12,5,-0.5622043142912081
polynomial,rolling,rf,x2,12,5,-0.36433182162542727
polynomial,rolling,rf,x3,12,5,-1.025744367335192
polynomial,rolling,rf,x4,12,5,-0.0003049728381609625
polynomial,rolling,rf,x5,12,5,-0.0020977165109077878
polynomial,rolling,rf,x6,12,5,0.0013257327284215508
polynomial,rolling,xgboost,x1,12,5,-0.8800703944957889
polynomial,rolling,xgboost,x2,12,5,-0.5322583883921274
polynomial,rolling,xgboost,x3,12,5,-1.3910236534456095
polynomial,rolling,xgboost,x4,12,5,-0.001145847148678621
polynomial,rolling,xgboost,x5,12,5,0.0003702156765579834
polynomial,rolling,xgboost,x6,12,5,0.006314700347010464
polynomial,rolling,enet,x1,12,6,0.00848104215184318
polynomial,rolling,enet,x2,12,6,0.028369617237553286
polynomial,rolling,enet,x3,12,6,-1.0319435560889343
polynomial,rolling,enet,x4,12,6,0.0034621258429964885
polynomial,rolling,enet,x5,12,6,0.0033202651692440153
polynomial,rolling,enet,x6,12,6,0.010711606144650146
polynomial,rolling,rf,x1,12,6,-0.5572722673403707
polynomial,rolling,rf,x2,12,6,-0.36418265916758447
polynomial,rolling,rf,x3,12,6,-1.0307610066919464
polynomial,rolling,rf,x4,12,6,-0.00039755221439854066
polynomial,rolling,rf,x5,12,6,-0.0020173872860844524
polynomial,rolling,rf,x6,12,6,0.00127341282790977
polynomial,rolling,xgboost,x1,12,6,-0.8515195144977589
polynomial,rolling,xgboost,x2,12,6,-0.5332895517445714
polynomial,rolling,xgboost,x3,12,6,-1.4192463454336643
polynomial,rolling,xgboost,x4,12,6,-0.0007558427978369512
polynomial,rolling,xgboost,x5,12,6,0.000452595452191266
polynomial,rolling,xgboost,x6,12,6,0.006545291563004411
polynomial,rolling,enet,x1,12,7,0.0085083290181636
polynomial,rolling,enet,x2,12,7,0.028376389321985513
polynomial,rolling,enet,x3,12,7,-1.0320486417131816
polynomial,rolling,enet,x4,12,7,0.0035532097531866627
polynomial,rolling,enet,x5,12,7,0.003302763073386783
polynomial,rolling,enet,x6,12,7,0.010709051003811828
polynomial,rolling,rf,x1,12,7,-0.5559658128005989
polynomial,rolling,rf,x2,12,7,-0.3687212551279518
polynomial,rolling,rf,x3,12,7,-1.0271104916484746
polynomial,rolling,rf,x4,12,7,-0.0007153372259484092
polynomial,rolling,rf,x5,12,7,-0.0021403512805583205
polynomial,rolling,rf,x6,12,7,0.00129578821105721
polynomial,rolling,xgboost,x1,12,7,-0.8445574739439962
polynomial,rolling,xgboost,x2,12,7,-0.5618905243612701
polynomial,rolling,xgboost,x3,12,7,-1.3983891921564948
polynomial,rolling,xgboost,x4,12,7,-0.0005565182635463942
polynomial,rolling,xgboost,x5,12,7,0.001054656274119825
polynomial,rolling,xgboost,x6,12,7,0.006525684992551295
polynomial,rolling,enet,x1,18,0,0.008579525666354115
polynomial,rolling,enet,x2,18,0,0.028385576245558167
polynomial,rolling,enet,x3,18,0,-1.0321024303865265
polynomial,rolling,enet,x4,18,0,0.003489365154642204
polynomial,rolling,enet,x5,18,0,0.0033409825965062564
polynomial,rolling,enet,x6,18,0,0.010708081180818833
polynomial,rolling,rf,x1,18,0,-0.5600525312777245
polynomial,rolling,rf,x2,18,0,-0.3645920416325483
polynomial,rolling,rf,x3,18,0,-1.0272764237953738
polynomial,rolling,rf,x4,18,0,-0.0006305451802070353
polynomial,rolling,rf,x5,18,0,-0.0020746545813885207
polynomial,rolling,rf,x6,18,0,0.0012687365947674253
polynomial,rolling,xgboost,x1,18,0,-0.8681214964127306
polynomial,rolling,xgboost,x2,18,0,-0.5342203968409193
polynomial,rolling,xgboost,x3,18,0,-1.4014504711817326
polynomial,rolling,xgboost,x4,18,0,-0.0012753537572639034
polynomial,rolling,xgboost,x5,18,0,0.0005854041970318283
polynomial,rolling,xgboost,x6,18,0,0.006668946536978384
polynomial,rolling,enet,x1,18,1,0.008614681759423247
polynomial,rolling,enet,x2,18,1,0.028391723649751486
polynomial,rolling,enet,x3,18,1,-1.031990430098867
polynomial,rolling,enet,x4,18,1,0.0033349848268999288
polynomial,rolling,enet,x5,18,1,0.00333490326120763
polynomial,rolling,enet,x6,18,1,0.010715237058937486
polynomial,rolling,rf,x1,18,1,-0.5568709824345748
polynomial,rolling,rf,x2,18,1,-0.36644038990540817
polynomial,rolling,rf,x3,18,1,-1.0292272297420473
polynomial,rolling,rf,x4,18,1,3.918864550533918e-06
polynomial,rolling,rf,x5,18,1,-0.0020950264626068784
polynomial,rolling,rf,x6,18,1,0.0012722498076118323
polynomial,rolling,xgboost,x1,18,1,-0.8489816095576087
polynomial,rolling,xgboost,x2,18,1,-0.5460107062191779
polynomial,rolling,xgboost,x3,18,1,-1.4099604680836226
polynomial,rolling,xgboost,x4,18,1,-0.0008596688916958516
polynomial,rolling,xgboost,x5,18,1,0.0010913146688958436
polynomial,rolling,xgboost,x6,18,1,0.0069077706245732244
polynomial,rolling,enet,x1,18,2,0.0085344988500801
polynomial,rolling,enet,x2,18,2,0.028378851493463753
polynomial,rolling,enet,x3,18,2,-1.0320522085169983
polynomial,rolling,enet,x4,18,2,0.003528340459441676
polynomial,rolling,enet,x5,18,2,0.0032980105697842437
polynomial,rolling,enet,x6,18,2,0.01071360760158149
polynomial,rolling,rf,x1,18,2,-0.5599682322969044
polynomial,rolling,rf,x2,18,2,-0.36621209083338846
polynomial,rolling,rf,x3,18,2,-1.0258092384768231
polynomial,rolling,rf,x4,18,2,-0.0005917957614890693
polynomial,rolling,rf,x5,18,2,-0.0020962460368005123
polynomial,rolling,rf,x6,18,2,0.0013201435329307633
polynomial,rolling,xgboost,x1,18,2,-0.8691867102575245
polynomial,rolling,xgboost,x2,18,2,-0.5442263088520138
polynomial,rolling,xgboost,x3,18,2,-1.3923933939779998
polynomial,rolling,xgboost,x4,18,2,-0.00041611243744416667
polynomial,rolling,xgboost,x5,18,2,0.00039418586805279384
polynomial,rolling,xgboost,x6,18,2,0.0080149721982936
polynomial,rolling,enet,x1,18,3,0.008610568539089654
polynomial,rolling,enet,x2,18,3,0.028401857661162863
polynomial,rolling,enet,x3,18,3,-1.0320582150224982
polynomial,rolling,enet,x4,18,3,0.0034346673266717476
polynomial,rolling,enet,x5,18,3,0.0032984653577547737
polynomial,rolling,enet,x6,18,3,0.010713756595172362
polynomial,rolling,rf,x1,18,3,-0.5562801439023537
polynomial,rolling,rf,x2,18,3,-0.3672039847529305
polynomial,rolling,rf,x3,18,3,-1.0288232807517026
polynomial,rolling,rf,x4,18,3,-0.00023121160326011747
polynomial,rolling,rf,x5,18,3,-0.00207910398017313
polynomial,rolling,rf,x6,18,3,0.001260265117945167
polynomial,rolling,xgboost,x1,18,3,-0.8445517498987376
polynomial,rolling,xgboost,x2,18,3,-0.5489351068802372
polynomial,rolling,xgboost,x3,18,3,-1.4110321114614992
polynomial,rolling,xgboost,x4,18,3,-0.0002310182998192831
polynomial,rolling,xgboost,x5,18,3,0.0013114348727242759
polynomial,rolling,xgboost,x6,18,3,0.005625184208932803
polynomial,rolling,enet,x1,18,4,0.008560756664353322
polynomial,rolling,enet,x2,18,4,0.028397368745129523
polynomial,rolling,enet,x3,18,4,-1.0320359743207925
polynomial,rolling,enet,x4,18,4,0.0034587107949234242
polynomial,rolling,enet,x5,18,4,0.00330690212507587
polynomial,rolling,enet,x6,18,4,0.010713336448663334
polynomial,rolling,rf,x1,18,4,-0.5591340883490534
polynomial,rolling,rf,x2,18,4,-0.36787097662003404
polynomial,rolling,rf,x3,18,4,-1.0251451958861577
polynomial,rolling,rf,x4,18,4,-0.0004104235929837601
polynomial,rolling,rf,x5,18,4,-0.0020705966425637787
polynomial,rolling,rf,x6,18,4,0.0012738212183179215
polynomial,rolling,xgboost,x1,18,4,-0.8642278160857083
polynomial,rolling,xgboost,x2,18,4,-0.5545864764524018
polynomial,rolling,xgboost,x3,18,4,-1.386278962425132
polynomial,rolling,xgboost,x4,18,4,-0.00020747968612503756
polynomial,rolling,xgboost,x5,18,4,0.0006072386469050642
polynomial,rolling,xgboost,x6,18,4,0.0068801285438256305
polynomial,rolling,enet,x1,18,5,0.008612353809541815
polynomial,rolling,enet,x2,18,5,0.028372001493366408
polynomial,rolling,enet,x3,18,5,-1.0320289128904876
polynomial,rolling,enet,x4,18,5,0.003388580707022156
polynomial,rolling,enet,x5,18,5,0.0033272335048923165
polynomial,rolling,enet,x6,18,5,0.010729843833017845
polynomial,rolling,rf,x1,18,5,-0.5569583754762102
polynomial,rolling,rf,x2,18,5,-0.36395910594711317
polynomial,rolling,rf,x3,18,5,-1.03147991828118
polynomial,rolling,rf,x4,18,5,-0.00020595332000439281
polynomial,rolling,rf,x5,18,5,-0.00210919689466914
polynomial,rolling,rf,x6,18,5,0.0013550900467022872
polynomial,rolling,xgboost,x1,18,5,-0.848451484493576
polynomial,rolling,xgboost,x2,18,5,-0.529441262864363
polynomial,rolling,xgboost,x3,18,5,-1.4245942950551935
polynomial,rolling,xgboost,x4,18,5,-0.0017698315107394934
polynomial,rolling,xgboost,x5,18,5,0.000668634884379466
polynomial,rolling,xgboost,x6,18,5,0.005774871580856088
polynomial,rolling,enet,x1,18,6,0.008607620108189397
polynomial,rolling,enet,x2,18,6,0.028384710020270505
polynomial,rolling,enet,x3,18,6,-1.032001897162304
polynomial,rolling,enet,x4,18,6,0.003362590884424921
polynomial,rolling,enet,x5,18,6,0.0033274208131606566
polynomial,rolling,enet,x6,18,6,0.01072065579361149
polynomial,rolling,rf,x1,18,6,-0.5579024792278378
polynomial,rolling,rf,x2,18,6,-0.3662583647772022
polynomial,rolling,rf,x3,18,6,-1.0284370062670838
polynomial,rolling,rf,x4,18,6,-2.9900578964915505e-05
polynomial,rolling,rf,x5,18,6,-0.002086926497626108
polynomial,rolling,rf,x6,18,6,0.0013572174762402417
polynomial,rolling,xgboost,x1,18,6,-0.854194987917696
polynomial,rolling,xgboost,x2,18,6,-0.544171415353016
polynomial,rolling,xgboost,x3,18,6,-1.4056123424016385
polynomial,rolling,xgboost,x4,18,6,-0.001009330781941135
polynomial,rolling,xgboost,x5,18,6,0.0011877750571130693
polynomial,rolling,xgboost,x6,18,6,0.005986933938542684
polynomial,rolling,enet,x1,18,7,0.008540226344322784
polynomial,rolling,enet,x2,18,7,0.028381649179634236
polynomial,rolling,enet,x3,18,7,-1.0320441507444427
polynomial,rolling,enet,x4,18,7,0.003494409508993737
polynomial,rolling,enet,x5,18,7,0.0033192270534908707
polynomial,rolling,enet,x6,18,7,0.010709739115354285
polynomial,rolling,rf,x1,18,7,-0.5594815793404952
polynomial,rolling,rf,x2,18,7,-0.36686434612723834
polynomial,rolling,rf,x3,18,7,-1.0257863893371744
polynomial,rolling,rf,x4,18,7,-0.0003988375018401349
polynomial,rolling,rf,x5,18,7,-0.0021038363587062322
polynomial,rolling,rf,x6,18,7,0.0012775287929797344
polynomial,rolling,xgboost,x1,18,7,-0.8632335504676804
polynomial,rolling,xgboost,x2,18,7,-0.5492990558404588
polynomial,rolling,xgboost,x3,18,7,-1.3922444350465915
polynomial,rolling,xgboost,x4,18,7,0.000306690918549821
polynomial,rolling,xgboost,x5,18,7,0.0002452865930690557
polynomial,rolling,xgboost,x6,18,7,0.006411696384475609
polynomial,rolling,enet,x1,30,0,0.008641360993090675
polynomial,rolling,enet,x2,30,0,0.0283938575461949
polynomial,rolling,enet,x3,30,0,-1.032102203432996
polynomial,rolling,enet,x4,30,0,0.003400763853336815
polynomial,rolling,enet,x5,30,0,0.00335746452973642
polynomial,rolling,enet,x6,30,0,0.010709856967990258
polynomial,rolling,rf,x1,30,0,-0.5591851339327041
polynomial,rolling,rf,x2,30,0,-0.3673841468399411
polynomial,rolling,rf,x3,30,0,-1.0258490564069553
polynomial,rolling,rf,x4,30,0,-0.00019466529154662886
polynomial,rolling,rf,x5,30,0,-0.0020967030759421264
polynomial,rolling,rf,x6,30,0,0.0013522456746143682
polynomial,rolling,xgboost,x1,30,0,-0.8615307647900933
polynomial,rolling,xgboost,x2,30,0,-0.5507145256119959
polynomial,rolling,xgboost,x3,30,0,-1.3914581319733097
polynomial,rolling,xgboost,x4,30,0,-0.00041554572755984805
polynomial,rolling,xgboost,x5,30,0,0.00017850292061865797
polynomial,rolling,xgboost,x6,30,0,0.006127097723703952
polynomial,rolling,enet,x1,30,1,0.0086010102918238
polynomial,rolling,enet,x2,30,1,0.02839267235334589
polynomial,rolling,enet,x3,30,1,-1.0320399963087497
polynomial,rolling,enet,x4,30,1,0.0033851631565049076
polynomial,rolling,enet,x5,30,1,0.0033254573179914387
polynomial,rolling,enet,x6,30,1,0.010736793646436612
polynomial,rolling,rf,x1,30,1,-0.5582223576496439
polynomial,rolling,rf,x2,30,1,-0.3659745068776329
polynomial,rolling,rf,x3,30,1,-1.0282908931840455
polynomial,rolling,rf,x4,30,1,-0.00012454512657603296
polynomial,rolling,rf,x5,30,1,-0.0020954747675213364
polynomial,rolling,rf,x6,30,1,0.001350317732944791
polynomial,rolling,xgboost,x1,30,1,-0.8555546807874613
polynomial,rolling,xgboost,x2,30,1,-0.5425337424396788
polynomial,rolling,xgboost,x3,30,1,-1.4055539804743764
polynomial,rolling,xgboost,x4,30,1,-0.0006323059316453013
polynomial,rolling,xgboost,x5,30,1,0.000621756359231392
polynomial,rolling,xgboost,x6,30,1,0.005839585815294224
polynomial,rolling,enet,x1,30,2,0.008592132234615923
polynomial,rolling,enet,x2,30,2,0.02840164914647973
polynomial,rolling,enet,x3,30,2,-1.0320887273320707
polynomial,rolling,enet,x4,30,2,0.003439312354355728
polynomial,rolling,enet,x5,30,2,0.00332005698933883
polynomial,rolling,enet,x6,30,2,0.010736677064633408
polynomial,rolling,rf,x1,30,2,-0.5587057879594135
polynomial,rolling,rf,x2,30,2,-0.36601366157843906
polynomial,rolling,rf,x3,30,2,-1.027595104488982
polynomial,rolling,rf,x4,30,2,-0.00025266889240425824
polynomial,rolling,rf,x5,30,2,-0.00212857418616433
polynomial,rolling,rf,x6,30,2,0.001338337232928318
polynomial,rolling,xgboost,x1,30,2,-0.8582077034080534
polynomial,rolling,xgboost,x2,30,2,-0.5415998843600798
polynomial,rolling,xgboost,x3,30,2,-1.4033156936453381
polynomial,rolling,xgboost,x4,30,2,-0.0012625882362169438
polynomial,rolling,xgboost,x5,30,2,0.001029135083527762
polynomial,rolling,xgboost,x6,30,2,0.005543367107524159
polynomial,rolling,enet,x1,30,3,0.008589474984138305
polynomial,rolling,enet,x2,30,3,0.028386757090761727
polynomial,rolling,enet,x3,30,3,-1.0320522229180207
polynomial,rolling,enet,x4,30,3,0.0034349651120165674
polynomial,rolling,enet,x5,30,3,0.0033347929870757077
polynomial,rolling,enet,x6,30,3,0.010707333201381316
polynomial,rolling,rf,x1,30,3,-0.5594771856885467
polynomial,rolling,rf,x2,30,3,-0.36515123666614463
polynomial,rolling,rf,x3,30,3,-1.0276118532774328
polynomial,rolling,rf,x4,30,3,-0.0002917816253017606
polynomial,rolling,rf,x5,30,3,-0.0020743154138921434
polynomial,rolling,rf,x6,30,3,0.0012489127988433823
polynomial,rolling,xgboost,x1,30,3,-0.8631088933828985
polynomial,rolling,xgboost,x2,30,3,-0.5378120011260237
polynomial,rolling,xgboost,x3,30,3,-1.4029645528819708
polynomial,rolling,xgboost,x4,30,3,-0.000792208067384618
polynomial,rolling,xgboost,x5,30,3,0.00023246508796646766
polynomial,rolling,xgboost,x6,30,3,0.006631822911674464
polynomial,rolling,enet,x1,30,4,0.008583479988776977
polynomial,rolling,enet,x2,30,4,0.028378534911885748
polynomial,rolling,enet,x3,30,4,-1.032104934169191
polynomial,rolling,enet,x4,30,4,0.0034622667633227968
polynomial,rolling,enet,x5,30,4,0.003355780442823786
polynomial,rolling,enet,x6,30,4,0.010725972519734846
polynomial,rolling,rf,x1,30,4,-0.5600289443981983
polynomial,rolling,rf,x2,30,4,-0.3644138126566368
polynomial,rolling,rf,x3,30,4,-1.0277567680528328
polynomial,rolling,rf,x4,30,4,-0.0003666916170997977
polynomial,rolling,rf,x5,30,4,-0.0021346776040308546
polynomial,rolling,rf,x6,30,4,0.0013434344563237222
polynomial,rolling,xgboost,x1,30,4,-0.8670839735999991
polynomial,rolling,xgboost,x2,30,4,-0.5334937852906371
polynomial,rolling,xgboost,x3,30,4,-1.4023731861503896
polynomial,rolling,xgboost,x4,30,4,-0.000983423982504202
polynomial,rolling,xgboost,x5,30,4,0.0006047361592558772
polynomial,rolling,xgboost,x6,30,4,0.005516265405637996
polynomial,rolling,enet,x1,30,5,0.008522644192287328
polynomial,rolling,enet,x2,30,5,0.02838257424674418
polynomial,rolling,enet,x3,30,5,-1.0320137585168985
polynomial,rolling,enet,x4,30,5,0.0034656325020447467
polynomial,rolling,enet,x5,30,5,0.003330647179727257
polynomial,rolling,enet,x6,30,5,0.010713360853448147
polynomial,rolling,rf,x1,30,5,-0.5570681317020227
polynomial,rolling,rf,x2,30,5,-0.3664816430508978
polynomial,rolling,rf,x3,30,5,-1.0287245131307161
polynomial,rolling,rf,x4,30,5,-0.00025637753577498017
polynomial,rolling,rf,x5,30,5,-0.0020931845003118693
polynomial,rolling,rf,x6,30,5,0.0012663900472485703
polynomial,rolling,xgboost,x1,30,5,-0.8496793692067472
polynomial,rolling,xgboost,x2,30,5,-0.5465373491488127
polynomial,rolling,xgboost,x3,30,5,-1.4087391124572266
polynomial,rolling,xgboost,x4,30,5,2.9879344264519916e-05
polynomial,rolling,xgboost,x5,30,5,0.0008071287955884706
polynomial,rolling,xgboost,x6,30,5,0.006305455214297698
polynomial,rolling,enet,x1,30,6,0.008594558478834361
polynomial,rolling,enet,x2,30,6,0.028391830927854016
polynomial,rolling,enet,x3,30,6,-1.0320008551536861
polynomial,rolling,enet,x4,30,6,0.003392361287410761
polynomial,rolling,enet,x5,30,6,0.0033112653219402157
polynomial,rolling,enet,x6,30,6,0.010711939594999624
polynomial,rolling,rf,x1,30,6,-0.5577119987233013
polynomial,rolling,rf,x2,30,6,-0.3655904092729977
polynomial,rolling,rf,x3,30,6,-1.0290830282508958
polynomial,rolling,rf,x4,30,6,-0.00018578421443021426
polynomial,rolling,rf,x5,30,6,-0.0020836163031310675
polynomial,rolling,rf,x6,30,6,0.0012973768922814358
polynomial,rolling,xgboost,x1,30,6,-0.8518472484383024
polynomial,rolling,xgboost,x2,30,6,-0.5399466388405679
polynomial,rolling,xgboost,x3,30,6,-1.4116010582740983
polynomial,rolling,xgboost,x4,30,6,-0.001017165473243531
polynomial,rolling,xgboost,x5,30,6,0.0007967715347352448
polynomial,rolling,xgboost,x6,30,6,0.005801972032841274
polynomial,rolling,enet,x1,30,7,0.008585119422578764
polynomial,rolling,enet,x2,30,7,0.02837869899109937
polynomial,rolling,enet,x3,30,7,-1.0320382089739597
polynomial,rolling,enet,x4,30,7,0.003404848258393637
polynomial,rolling,enet,x5,30,7,0.003336343542508617
polynomial,rolling,enet,x6,30,7,0.010734299216732553
polynomial,rolling,rf,x1,30,7,-0.5585700434869263
polynomial,rolling,rf,x2,30,7,-0.36452488175639874
polynomial,rolling,rf,x3,30,7,-1.029311498809665
polynomial,rolling,rf,x4,30,7,-0.00029482531928981537
polynomial,rolling,rf,x5,30,7,-0.002077756401616286
polynomial,rolling,rf,x6,30,7,0.0014215459014215318
polynomial,rolling,xgboost,x1,30,7,-0.8577902662845879
polynomial,rolling,xgboost,x2,30,7,-0.5337363454963204
polynomial,rolling,xgboost,x3,30,7,-1.4106384132743026
polynomial,rolling,xgboost,x4,30,7,-0.001149277261214099
polynomial,rolling,xgboost,x5,30,7,0.0005890122586049633
polynomial,rolling,xgboost,x6,30,7,0.00491192259918373
polynomial,rolling,enet,x1,40,0,0.008530594699782545
polynomial,rolling,enet,x2,40,0,0.028383249328371208
polynomial,rolling,enet,x3,40,0,-1.0320649995944053
polynomial,rolling,enet,x4,40,0,0.0035127667989402144
polynomial,rolling,enet,x5,40,0,0.003327200187900986
polynomial,rolling,enet,x6,40,0,0.010712289036763462
polynomial,rolling,rf,x1,40,0,-0.5596763817875005
polynomial,rolling,rf,x2,40,0,-0.36624503298245015
polynomial,rolling,rf,x3,40,0,-1.0260149298344619
polynomial,rolling,rf,x4,40,0,-0.0006266167667961731
polynomial,rolling,rf,x5,40,0,-0.002125595344139991
polynomial,rolling,rf,x6,40,0,0.0013310968428736248
polynomial,rolling,xgboost,x1,40,0,-0.8653534116023092
polynomial,rolling,xgboost,x2,40,0,-0.54402353125652
polynomial,rolling,xgboost,x3,40,0,-1.3943345829647984
polynomial,rolling,xgboost,x4,40,0,-0.000991150845078881
polynomial,rolling,xgboost,x5,40,0,0.0009034098431801862
polynomial,rolling,xgboost,x6,40,0,0.005985899366890241
polynomial,rolling,enet,x1,40,1,0.008597905057109972
polynomial,rolling,enet,x2,40,1,0.028381794460795178
polynomial,rolling,enet,x3,40,1,-1.0320560395671237
polynomial,rolling,enet,x4,40,1,0.00341958198452999
polynomial,rolling,enet,x5,40,1,0.0033355611028823506
polynomial,rolling,enet,x6,40,1,0.010722297419159022
polynomial,rolling,rf,x1,40,1,-0.5612018901311708
polynomial,rolling,rf,x2,40,1,-0.364276048113702
polynomial,rolling,rf,x3,40,1,-1.0268835119229511
polynomial,rolling,rf,x4,40,1,-0.0002250928816707076
polynomial,rolling,rf,x5,40,1,-0.0020726799536465224
polynomial,rolling,rf,x6,40,1,0.001301763130666228
polynomial,rolling,xgboost,x1,40,1,-0.8743185262783605
polynomial,rolling,xgboost,x2,40,1,-0.5321250902469069
polynomial,rolling,xgboost,x3,40,1,-1.3977761238211257
polynomial,rolling,xgboost,x4,40,1,-0.0005788129253069041
polynomial,rolling,xgboost,x5,40,1,0.0002444533781028713
polynomial,rolling,xgboost,x6,40,1,0.0067407324349611775
polynomial,rolling,enet,x1,40,2,0.008573569755655791
polynomial,rolling,enet,x2,40,2,0.028395599248472014
polynomial,rolling,enet,x3,40,2,-1.032120845528949
polynomial,rolling,enet,x4,40,2,0.00351204363541619
polynomial,rolling,enet,x5,40,2,0.0033291008865792004
polynomial,rolling,enet,x6,40,2,0.010711632460178765
polynomial,rolling,rf,x1,40,2,-0.5569346463924398
polynomial,rolling,rf,x2,40,2,-0.3669935274007737
polynomial,rolling,rf,x3,40,2,-1.028135896441666
polynomial,rolling,rf,x4,40,2,-0.0004708952377421305
polynomial,rolling,rf,x5,40,2,-0.0021564174077737253
polynomial,rolling,rf,x6,40,2,0.00133392300792074
polynomial,rolling,xgboost,x1,40,2,-0.8484280611030304
polynomial,rolling,xgboost,x2,40,2,-0.5489365499475889
polynomial,rolling,xgboost,x3,40,2,-1.407138334844695
polynomial,rolling,xgboost,x4,40,2,-0.000885823954701509
polynomial,rolling,xgboost,x5,40,2,0.001035205421258667
polynomial,rolling,xgboost,x6,40,2,0.0065401969701211595
polynomial,rolling,enet,x1,40,3,0.00858725028267297
polynomial,rolling,enet,x2,40,3,0.028378740322321284
polynomial,rolling,enet,x3,40,3,-1.031993966317863
polynomial,rolling,enet,x4,40,3,0.003401702505810722
polynomial,rolling,enet,x5,40,3,0.0033214509084574075
polynomial,rolling,enet,x6,40,3,0.010705922755953579
polynomial,rolling,rf,x1,40,3,-0.5582565944948407
polynomial,rolling,rf,x2,40,3,-0.3680828074476494
polynomial,rolling,rf,x3,40,3,-1.0258642991078832
polynomial,rolling,rf,x4,40,3,-0.0003541199535278261
polynomial,rolling,rf,x5,40,3,-0.002068337099098505
polynomial,rolling,rf,x6,40,3,0.0012686982305249728
polynomial,rolling,xgboost,x1,40,3,-0.8567038105977443
polynomial,rolling,xgboost,x2,40,3,-0.5560412735029683
polynomial,rolling,xgboost,x3,40,3,-1.391252845798665
polynomial,rolling,xgboost,x4,40,3,-0.0011633096003023813
polynomial,rolling,xgboost,x5,40,3,0.0006881041055781745
polynomial,rolling,xgboost,x6,40,3,0.006659767935465588
polynomial,rolling,enet,x1,40,4,0.00857307164934426
polynomial,rolling,enet,x2,40,4,0.02838653495585395
polynomial,rolling,enet,x3,40,4,-1.0320921582403906
polynomial,rolling,enet,x4,40,4,0.0034924440187061754
polynomial,rolling,enet,x5,40,4,0.0033273633836871873
polynomial,rolling,enet,x6,40,4,0.010713844690151858
polynomial,rolling,rf,x1,40,4,-0.5568556774025271
polynomial,rolling,rf,x2,40,4,-0.3665909340446446
polynomial,rolling,rf,x3,40,4,-1.0286133260948778
polynomial,rolling,rf,x4,40,4,-0.0005576518230039629
