dgp,window,model,predictor,M,mean,std,q_low,q_high
polynomial,rolling,enet,x3,18,-1.0320392773928646,3.4722514132687735e-05,-1.0320574942418381,-1.032005139049686
polynomial,rolling,enet,x3,30,-1.0320551133506966,3.965260085628373e-05,-1.032100586300885,-1.0320166925717458
polynomial,rolling,enet,x3,40,-1.0320623337497428,5.3352113685196314e-05,-1.032117403054322,-1.0319997999891488
polynomial,rolling,enet,x3,60,-1.0320671965323656,4.573722157260207e-05,-1.032085748131795,-1.0320442434152484
polynomial,rolling,enet,x3,80,-1.0320677383092274,2.4315952959277394e-05,-1.0320907717652215,-1.0320469237872636
polynomial,rolling,enet,x3,100,-1.0320610145815912,1.3989650604236217e-05,-1.0320735957186433,-1.0320464887423053
polynomial,rolling,enet,x3,200,-1.0320706006151306,1.9787507971987474e-05,-1.032090805564428,-1.032045669339576
polynomial,rolling,enet,x3,500,-1.0320672553050516,1.3114214706787187e-05,-1.032079662085498,-1.0320613281890372
polynomial,rolling,enet,x3,1000,-1.0320671842830418,6.46238326646182e-06,-1.0320713511236936,-1.03206168026074
polynomial,rolling,enet,x4,3,0.0033430020622810903,0.00017002355186668814,0.003119523554674603,0.003463116922516617
polynomial,rolling,enet,x4,6,0.0034896203073633975,0.00010007314143358738,0.00345114638550103,0.0035472855362787257
polynomial,rolling,enet,x4,8,0.0035159684387874486,0.0001054742828377548,0.003396084206136597,0.003601405617422112
polynomial,rolling,enet,x4,12,0.0034694319050657422,8.903985893908316e-05,0.0034090552913738515,0.003548049856026406
polynomial,rolling,enet,x4,18,0.003436456207877474,6.881000231743808e-05,0.003365709663136589,0.0034938041864715527
polynomial,rolling,enet,x4,30,0.003423164160923245,3.153850147889282e-05,0.0033933695953218875,0.0034595122342467484
polynomial,rolling,enet,x4,40,0.003458455549249461,5.833643523077287e-05,0.003401241291624808,0.0035126800193173314
polynomial,rolling,enet,x4,60,0.003450475097619231,5.007220476812458e-05,0.00339579626612253,0.003495907776157581
polynomial,rolling,enet,x4,80,0.0034603104921513495,3.2975827497165755e-05,0.0034385636152961634,0.003486839269667773
polynomial,rolling,enet,x4,100,0.003464584072640584,2.2799134875464248e-05,0.003445322272030311,0.0034811018534704535
polynomial,rolling,enet,x4,200,0.0034719734672510475,1.922900430836768e-05,0.003449842987763144,0.003485079582023199
polynomial,rolling,enet,x4,500,0.0034596481255053215,1.5855863609637846e-05,0.0034459687827579737,0.003469795335942323
polynomial,rolling,enet,x4,1000,0.0034656742207266468,8.723569545938341e-06,0.003455051798425736,0.0034732905665939098
polynomial,rolling,enet,x5,3,0.003333632518280246,6.153702013720692e-05,0.0032625510501153167,0.0033732514623952114
polynomial,rolling,enet,x5,6,0.003328556007135594,4.5407976974084194e-05,0.00326709962316447,0.0033626194037358055
polynomial,rolling,enet,x5,8,0.0033374717362700083,3.2793684143017685e-05,0.0033118241013948093,0.003366908275437741
polynomial,rolling,enet,x5,12,0.003333291906067644,2.7834579388797988e-05,0.0033105325019007403,0.00334301192237722
polynomial,rolling,enet,x5,18,0.003319143160234078,1.640262543602459e-05,0.003299477769833305,0.003334005367441993
polynomial,rolling,enet,x5,30,0.0033339760388927837,1.615363835498925e-05,0.003320705028777143,0.0033534480147859656
polynomial,rolling,enet,x5,40,0.0033271579231781653,7.939489439771e-06,0.003321471846869947,0.0033347858769259726
polynomial,rolling,enet,x5,60,0.003325235845718112,1.0574829886395739e-05,0.0033141266213656626,0.003332142155529241
polynomial,rolling,enet,x5,80,0.0033311559515294114,1.1862404375345418e-05,0.0033194102914325943,0.0033415744963938977
polynomial,rolling,enet,x5,100,0.003327653367091924,6.704093101575326e-06,0.0033213802084863272,0.003331946642656168
polynomial,rolling,enet,x5,200,0.003326804655184827,8.14982282379597e-06,0.00331854734737047,0.0033371823483316554
polynomial,rolling,enet,x5,500,0.0033276508658448252,5.370142657419197e-06,0.0033235814885328617,0.0033307584415299624
polynomial,rolling,enet,x5,1000,0.0033257924221610797,3.087815298627137e-06,0.003322523509742987,0.0033278272681760953
polynomial,rolling,enet,x6,3,0.010720585635750504,2.2546723685347038e-05,0.010694681642861798,0.01074628018964928
polynomial,rolling,enet,x6,6,0.010722226551353964,1.2740456932248669e-05,0.010709505397464753,0.010736147267903213
polynomial,rolling,enet,x6,8,0.010712687141554166,1.8530066267178062e-05,0.010696984999505546,0.010733428324583683
polynomial,rolling,enet,x6,12,0.010713170151575009,1.6500509058294373e-05,0.010696543414702704,0.010731231268364887
polynomial,rolling,enet,x6,18,0.010715532203394641,6.885978003360324e-06,0.010710170795351371,0.01072000554545061
polynomial,rolling,enet,x6,30,0.010722029133169594,1.2760026122436689e-05,0.010710106883231381,0.010736391722885305
polynomial,rolling,enet,x6,40,0.010716757628242687,8.111360420151117e-06,0.010711711249368929,0.010724979662655568
polynomial,rolling,enet,x6,60,0.010714768309233853,3.848392114921928e-06,0.010711042149210242,0.010717702049084786
polynomial,rolling,enet,x6,80,0.010719378622946788,4.01193039556659e-06,0.010717134606031286,0.010723867510880225
polynomial,rolling,enet,x6,100,0.010717723808259128,5.290854404513239e-06,0.010712626819957438,0.010723522985092708
