dgp,window,model,predictor,M,replicate,pbsv
threshold,expanding,enet,x1,12,3,0.015041255119359498
threshold,expanding,enet,x2,12,3,-0.5744571957045278
threshold,expanding,enet,x3,12,3,0.000980626318074514
threshold,expanding,enet,x4,12,3,0.02205068224642298
threshold,expanding,enet,x5,12,3,0.01177540456442877
threshold,expanding,enet,x6,12,3,0.002839780452613757
threshold,expanding,rf,x1,12,3,-0.6736107682870477
threshold,expanding,rf,x2,12,3,-1.3608389217736454
threshold,expanding,rf,x3,12,3,-0.00784032934707444
threshold,expanding,rf,x4,12,3,0.0016718473040907937
threshold,expanding,rf,x5,12,3,-0.00995328086299981
threshold,expanding,rf,x6,12,3,-0.0012388872625390124
threshold,expanding,xgboost,x1,12,3,-0.7047384625275313
threshold,expanding,xgboost,x2,12,3,-1.3559363215126528
threshold,expanding,xgboost,x3,12,3,-0.06841534332498335
threshold,expanding,xgboost,x4,12,3,0.03272850419341063
threshold,expanding,xgboost,x5,12,3,-0.02275859672875526
threshold,expanding,xgboost,x6,12,3,0.006585916963346539
threshold,expanding,enet,x1,12,4,0.015017189462847025
threshold,expanding,enet,x2,12,4,-0.5744152667696311
threshold,expanding,enet,x3,12,4,0.000995683768712452
threshold,expanding,enet,x4,12,4,0.022047061408673463
threshold,expanding,enet,x5,12,4,0.01175468720427462
threshold,expanding,enet,x6,12,4,0.0028311979214952396
threshold,expanding,rf,x1,12,4,-0.673007293368929
threshold,expanding,rf,x2,12,4,-1.3605794262253024
threshold,expanding,rf,x3,12,4,-0.007829363458896954
threshold,expanding,rf,x4,12,4,0.0012619405583822834
threshold,expanding,rf,x5,12,4,-0.010452171534665303
threshold,expanding,rf,x6,12,4,-0.0012040261998044384
threshold,expanding,xgboost,x1,12,4,-0.7089728162055852
threshold,expanding,xgboost,x2,12,4,-1.3492710538352986
threshold,expanding,xgboost,x3,12,4,-0.06801030654466293
threshold,expanding,xgboost,x4,12,4,0.030701865380330744
threshold,expanding,xgboost,x5,12,4,-0.023252228079206516
threshold,expanding,xgboost,x6,12,4,0.006270236347257115
threshold,expanding,enet,x1,12,5,0.015024259261101921
threshold,expanding,enet,x2,12,5,-0.5744292063499404
threshold,expanding,enet,x3,12,5,0.0009892451672328662
threshold,expanding,enet,x4,12,5,0.02204743706327596
threshold,expanding,enet,x5,12,5,0.011762359533436628
threshold,expanding,enet,x6,12,5,0.0028364583212646863
threshold,expanding,rf,x1,12,5,-0.6732317288173788
threshold,expanding,rf,x2,12,5,-1.3612467207935177
threshold,expanding,rf,x3,12,5,-0.008041324482789658
threshold,expanding,rf,x4,12,5,0.001391757930711594
threshold,expanding,rf,x5,12,5,-0.009884417406188358
threshold,expanding,rf,x6,12,5,-0.0007979066600525461
threshold,expanding,xgboost,x1,12,5,-0.7082381649186497
threshold,expanding,xgboost,x2,12,5,-1.3539663329306257
threshold,expanding,xgboost,x3,12,5,-0.06607659702860698
threshold,expanding,xgboost,x4,12,5,0.032392753284107643
threshold,expanding,xgboost,x5,12,5,-0.022543727383736927
threshold,expanding,xgboost,x6,12,5,0.005897766040346419
threshold,expanding,enet,x1,12,6,0.015038326110694888
threshold,expanding,enet,x2,12,6,-0.5744235321393913
threshold,expanding,enet,x3,12,6,0.0009660739080414501
threshold,expanding,enet,x4,12,6,0.022029682296168234
threshold,expanding,enet,x5,12,6,0.011780630995636143
threshold,expanding,enet,x6,12,6,0.0028393718252223885
threshold,expanding,rf,x1,12,6,-0.6736920734227457
threshold,expanding,rf,x2,12,6,-1.3597065888199034
threshold,expanding,rf,x3,12,6,-0.00735363721336633
threshold,expanding,rf,x4,12,6,0.0004161998421999269
threshold,expanding,rf,x5,12,6,-0.010116752409978447
threshold,expanding,rf,x6,12,6,-0.0013574882054217714
threshold,expanding,xgboost,x1,12,6,-0.7048142622664401
threshold,expanding,xgboost,x2,12,6,-1.3516131297927407
threshold,expanding,xgboost,x3,12,6,-0.06973651237821692
threshold,expanding,xgboost,x4,12,6,0.029158215857213527
threshold,expanding,xgboost,x5,12,6,-0.02203072427055534
threshold,expanding,xgboost,x6,12,6,0.006502109913574028
threshold,expanding,enet,x1,12,7,0.015032182208059908
threshold,expanding,enet,x2,12,7,-0.5744493345570209
threshold,expanding,enet,x3,12,7,0.0009754498859158948
threshold,expanding,enet,x4,12,7,0.022048837770754393
threshold,expanding,enet,x5,12,7,0.011774876930421138
threshold,expanding,enet,x6,12,7,0.0028485407582411284
threshold,expanding,rf,x1,12,7,-0.6738936901069418
threshold,expanding,rf,x2,12,7,-1.3601226327993607
threshold,expanding,rf,x3,12,7,-0.007826982840774951
threshold,expanding,rf,x4,12,7,0.001498317866103142
threshold,expanding,rf,x5,12,7,-0.010044991527116132
threshold,expanding,rf,x6,12,7,-0.0014203608211252143
threshold,expanding,xgboost,x1,12,7,-0.7052199104396144
threshold,expanding,xgboost,x2,12,7,-1.3540953211818787
threshold,expanding,xgboost,x3,12,7,-0.06769749656329015
threshold,expanding,xgboost,x4,12,7,0.030735720566991698
threshold,expanding,xgboost,x5,12,7,-0.022844947630713115
threshold,expanding,xgboost,x6,12,7,0.006587652311339361
threshold,expanding,enet,x1,18,0,0.015021743536114629
threshold,expanding,enet,x2,18,0,-0.5744522318290142
threshold,expanding,enet,x3,18,0,0.0009830018674254913
threshold,expanding,enet,x4,18,0,0.022061502493997423
threshold,expanding,enet,x5,18,0,0.011771831696313993
threshold,expanding,enet,x6,18,0,0.0028447052315343007
threshold,expanding,rf,x1,18,0,-0.6741901309248929
threshold,expanding,rf,x2,18,0,-1.3601380669720167
threshold,expanding,rf,x3,18,0,-0.00797698606731191
threshold,expanding,rf,x4,18,0,0.0021684126192748066
threshold,expanding,rf,x5,18,0,-0.010505502118462276
threshold,expanding,rf,x6,18,0,-0.0011680667658070644
threshold,expanding,xgboost,x1,18,0,-0.7073911368121073
threshold,expanding,xgboost,x2,18,0,-1.3547689657887179
threshold,expanding,xgboost,x3,18,0,-0.06748341208666996
threshold,expanding,xgboost,x4,18,0,0.0330835353158569
threshold,expanding,xgboost,x5,18,0,-0.022162704074842703
threshold,expanding,xgboost,x6,18,0,0.006188380509315694
threshold,expanding,enet,x1,18,1,0.015015313701799945
threshold,expanding,enet,x2,18,1,-0.5744357568138223
threshold,expanding,enet,x3,18,1,0.0009857564663641677
threshold,expanding,enet,x4,18,1,0.022042647974915484
threshold,expanding,enet,x5,18,1,0.011781350736513048
threshold,expanding,enet,x6,18,1,0.002841240930601353
threshold,expanding,rf,x1,18,1,-0.6744480630313394
threshold,expanding,rf,x2,18,1,-1.3600732197508034
threshold,expanding,rf,x3,18,1,-0.007680420021986138
threshold,expanding,rf,x4,18,1,0.0013863324165806306
threshold,expanding,rf,x5,18,1,-0.009670431823961965
threshold,expanding,rf,x6,18,1,-0.001324538017704972
threshold,expanding,xgboost,x1,18,1,-0.7088842634560945
threshold,expanding,xgboost,x2,18,1,-1.3490119398540819
threshold,expanding,xgboost,x3,18,1,-0.06943384026460887
threshold,expanding,xgboost,x4,18,1,0.03149554545601774
threshold,expanding,xgboost,x5,18,1,-0.02305215117962049
threshold,expanding,xgboost,x6,18,1,0.006352346361222481
threshold,expanding,enet,x1,18,2,0.015026767709683574
threshold,expanding,enet,x2,18,2,-0.5744351465862141
threshold,expanding,enet,x3,18,2,0.001012589025119791
threshold,expanding,enet,x4,18,2,0.022051004596258122
threshold,expanding,enet,x5,18,2,0.01174157076125869
threshold,expanding,enet,x6,18,2,0.0028337674902657348
threshold,expanding,rf,x1,18,2,-0.6734556172893315
threshold,expanding,rf,x2,18,2,-1.3601335710578704
threshold,expanding,rf,x3,18,2,-0.008298727057292225
threshold,expanding,rf,x4,18,2,0.0016899237082318565
threshold,expanding,rf,x5,18,2,-0.010622716705781472
threshold,expanding,rf,x6,18,2,-0.00098963182717197
threshold,expanding,xgboost,x1,18,2,-0.7069695771363226
threshold,expanding,xgboost,x2,18,2,-1.353406146806304
threshold,expanding,xgboost,x3,18,2,-0.06639811792432711
threshold,expanding,xgboost,x4,18,2,0.030550108180082167
threshold,expanding,xgboost,x5,18,2,-0.02327831585127322
threshold,expanding,xgboost,x6,18,2,0.006967746600979356
threshold,expanding,enet,x1,18,3,0.015033517572673004
threshold,expanding,enet,x2,18,3,-0.5744599863744776
threshold,expanding,enet,x3,18,3,0.0009816668245013543
threshold,expanding,enet,x4,18,3,0.02202406401260246
threshold,expanding,enet,x5,18,3,0.011794603306946693
threshold,expanding,enet,x6,18,3,0.0028566876541257346
threshold,expanding,rf,x1,18,3,-0.6738508203488193
threshold,expanding,rf,x2,18,3,-1.3599689328189182
threshold,expanding,rf,x3,18,3,-0.007748716968611531
threshold,expanding,rf,x4,18,3,8.59361726588897e-05
threshold,expanding,rf,x5,18,3,-0.00940098190780709
threshold,expanding,rf,x6,18,3,-0.0009268243577183539
threshold,expanding,xgboost,x1,18,3,-0.7064499455724459
threshold,expanding,xgboost,x2,18,3,-1.351118766617087
threshold,expanding,xgboost,x3,18,3,-0.06786139152570508
threshold,expanding,xgboost,x4,18,3,0.030618593898397124
threshold,expanding,xgboost,x5,18,3,-0.023622546233480406
threshold,expanding,xgboost,x6,18,3,0.005899753113156134
threshold,expanding,enet,x1,18,4,0.015018872303460896
threshold,expanding,enet,x2,18,4,-0.5744573576626206
threshold,expanding,enet,x3,18,4,0.0010089099795553712
threshold,expanding,enet,x4,18,4,0.02205250299971083
threshold,expanding,enet,x5,18,4,0.011760247791033364
threshold,expanding,enet,x6,18,4,0.0028473775852320754
threshold,expanding,rf,x1,18,4,-0.673850613841014
threshold,expanding,rf,x2,18,4,-1.3597336854951958
threshold,expanding,rf,x3,18,4,-0.008218220915022618
threshold,expanding,rf,x4,18,4,0.001378516530342945
threshold,expanding,rf,x5,18,4,-0.010158007089416091
threshold,expanding,rf,x6,18,4,-0.001228329418910021
threshold,expanding,xgboost,x1,18,4,-0.7085822078100628
threshold,expanding,xgboost,x2,18,4,-1.3526800158669035
threshold,expanding,xgboost,x3,18,4,-0.0663321106316959
threshold,expanding,xgboost,x4,18,4,0.031477624743562624
threshold,expanding,xgboost,x5,18,4,-0.022845838032126104
threshold,expanding,xgboost,x6,18,4,0.00642824466006025
threshold,expanding,enet,x1,18,5,0.015020038908734231
threshold,expanding,enet,x2,18,5,-0.5744079720557568
threshold,expanding,enet,x3,18,5,0.0009653338889044195
threshold,expanding,enet,x4,18,5,0.022043373836412243
threshold,expanding,enet,x5,18,5,0.011754001425179794
threshold,expanding,enet,x6,18,5,0.002855776992897827
threshold,expanding,rf,x1,18,5,-0.6744424088153378
threshold,expanding,rf,x2,18,5,-1.3599486748668177
threshold,expanding,rf,x3,18,5,-0.007353470446742764
threshold,expanding,rf,x4,18,5,0.0017465527087373218
threshold,expanding,rf,x5,18,5,-0.010362654082433
threshold,expanding,rf,x6,18,5,-0.0014496847266215597
threshold,expanding,xgboost,x1,18,5,-0.7072733065154595
threshold,expanding,xgboost,x2,18,5,-1.3522355799088297
threshold,expanding,xgboost,x3,18,5,-0.07061724623973503
threshold,expanding,xgboost,x4,18,5,0.03379962051989844
threshold,expanding,xgboost,x5,18,5,-0.023220409871078936
threshold,expanding,xgboost,x6,18,5,0.007012619078039184
threshold,expanding,enet,x1,18,6,0.015040037946107409
threshold,expanding,enet,x2,18,6,-0.5744477086212224
threshold,expanding,enet,x3,18,6,0.0009680516483650351
threshold,expanding,enet,x4,18,6,0.02202798372543149
threshold,expanding,enet,x5,18,6,0.011783693038944935
threshold,expanding,enet,x6,18,6,0.002858495258745276
threshold,expanding,rf,x1,18,6,-0.6730692193928844
threshold,expanding,rf,x2,18,6,-1.3604898010780297
threshold,expanding,rf,x3,18,6,-0.007727993894887307
threshold,expanding,rf,x4,18,6,0.0006044904090013952
threshold,expanding,rf,x5,18,6,-0.009831267529205009
threshold,expanding,rf,x6,18,6,-0.0012965487432108223
threshold,expanding,xgboost,x1,18,6,-0.7054155849004329
threshold,expanding,xgboost,x2,18,6,-1.3529957920608977
threshold,expanding,xgboost,x3,18,6,-0.069289312608531
threshold,expanding,xgboost,x4,18,6,0.03106997717438827
threshold,expanding,xgboost,x5,18,6,-0.023078720539320204
threshold,expanding,xgboost,x6,18,6,0.007175129997628186
threshold,expanding,enet,x1,18,7,0.015045963514823964
threshold,expanding,enet,x2,18,7,-0.574459738806716
threshold,expanding,enet,x3,18,7,0.0010117812339163449
threshold,expanding,enet,x4,18,7,0.02203445409339824
threshold,expanding,enet,x5,18,7,0.011756800953537039
threshold,expanding,enet,x6,18,7,0.0028412920074121465
threshold,expanding,rf,x1,18,7,-0.6728719011484515
threshold,expanding,rf,x2,18,7,-1.3601244856206716
threshold,expanding,rf,x3,18,7,-0.008266354188550214
threshold,expanding,rf,x4,18,7,0.0003302845900483082
threshold,expanding,rf,x5,18,7,-0.01006569006466477
threshold,expanding,rf,x6,18,7,-0.0008121937969256162
threshold,expanding,xgboost,x1,18,7,-0.7037360831257631
threshold,expanding,xgboost,x2,18,7,-1.3550405533065968
threshold,expanding,xgboost,x3,18,7,-0.06641539667290826
threshold,expanding,xgboost,x4,18,7,0.029408306869838592
threshold,expanding,xgboost,x5,18,7,-0.022669536932640327
threshold,expanding,xgboost,x6,18,7,0.005918960230904584
threshold,expanding,enet,x1,30,0,0.015033447410972322
threshold,expanding,enet,x2,30,0,-0.5744547448794177
threshold,expanding,enet,x3,30,0,0.0010057566316986474
threshold,expanding,enet,x4,30,0,0.022032061371703417
threshold,expanding,enet,x5,30,0,0.01176324895056564
threshold,expanding,enet,x6,30,0,0.002850783510849353
threshold,expanding,rf,x1,30,0,-0.673302531413997
threshold,expanding,rf,x2,30,0,-1.3600776876212268
threshold,expanding,rf,x3,30,0,-0.008245244619595393
threshold,expanding,rf,x4,30,0,0.00046806694580868354
threshold,expanding,rf,x5,30,0,-0.009716971654508326
threshold,expanding,rf,x6,30,0,-0.0009359718656968052
threshold,expanding,xgboost,x1,30,0,-0.7064410300972404
threshold,expanding,xgboost,x2,30,0,-1.353706001295044
threshold,expanding,xgboost,x3,30,0,-0.06709429232863613
threshold,expanding,xgboost,x4,30,0,0.030175423822962323
threshold,expanding,xgboost,x5,30,0,-0.022351082640243696
threshold,expanding,xgboost,x6,30,0,0.0068826796010368115
threshold,expanding,enet,x1,30,1,0.015036503060828746
threshold,expanding,enet,x2,30,1,-0.5744407023086375
threshold,expanding,enet,x3,30,1,0.0009905667891924042
threshold,expanding,enet,x4,30,1,0.022034142804444816
threshold,expanding,enet,x5,30,1,0.011764314741847153
threshold,expanding,enet,x6,30,1,0.0028457279086961424
threshold,expanding,rf,x1,30,1,-0.6734113113245866
threshold,expanding,rf,x2,30,1,-1.3606672133326583
threshold,expanding,rf,x3,30,1,-0.007737437303507422
threshold,expanding,rf,x4,30,1,0.0009523959670350765
threshold,expanding,rf,x5,30,1,-0.009991638623933648
threshold,expanding,rf,x6,30,1,-0.0009551356115642247
threshold,expanding,xgboost,x1,30,1,-0.7056527230236705
threshold,expanding,xgboost,x2,30,1,-1.3524335682885176
threshold,expanding,xgboost,x3,30,1,-0.0683411610844114
threshold,expanding,xgboost,x4,30,1,0.030565537929665647
threshold,expanding,xgboost,x5,30,1,-0.02263836584569529
threshold,expanding,xgboost,x6,30,1,0.005965977375464264
threshold,expanding,enet,x1,30,2,0.015032068903245866
threshold,expanding,enet,x2,30,2,-0.5744598896822364
threshold,expanding,enet,x3,30,2,0.0009817734699178497
threshold,expanding,enet,x4,30,2,0.022039110119426615
threshold,expanding,enet,x5,30,2,0.011781893942103043
threshold,expanding,enet,x6,30,2,0.002855596243914678
threshold,expanding,rf,x1,30,2,-0.6738951091449636
threshold,expanding,rf,x2,30,2,-1.3607655962202905
threshold,expanding,rf,x3,30,2,-0.007862548366423949
threshold,expanding,rf,x4,30,2,0.0016612173531154702
threshold,expanding,rf,x5,30,2,-0.009771412793312824
threshold,expanding,rf,x6,30,2,-0.0011768910573400164
threshold,expanding,xgboost,x1,30,2,-0.706466439070054
threshold,expanding,xgboost,x2,30,2,-1.354632419897653
threshold,expanding,xgboost,x3,30,2,-0.06719854005044408
threshold,expanding,xgboost,x4,30,2,0.03220306530759411
threshold,expanding,xgboost,x5,30,2,-0.022746434049152428
threshold,expanding,xgboost,x6,30,2,0.006306464822544244
threshold,expanding,enet,x1,30,3,0.015013624083558079
threshold,expanding,enet,x2,30,3,-0.5744117048880106
threshold,expanding,enet,x3,30,3,0.0009897597157339918
threshold,expanding,enet,x4,30,3,0.0220375832107542
threshold,expanding,enet,x5,30,3,0.011756432833294498
threshold,expanding,enet,x6,30,3,0.002844858041041687
threshold,expanding,rf,x1,30,3,-0.6750959378562535
threshold,expanding,rf,x2,30,3,-1.3591368092418061
threshold,expanding,rf,x3,30,3,-0.007923722540218522
threshold,expanding,rf,x4,30,3,0.001062808782584505
threshold,expanding,rf,x5,30,3,-0.009779194001565765
threshold,expanding,rf,x6,30,3,-0.0009374853719563629
threshold,expanding,xgboost,x1,30,3,-0.7083223128389117
threshold,expanding,xgboost,x2,30,3,-1.3510567635369342
threshold,expanding,xgboost,x3,30,3,-0.06709632146792167
threshold,expanding,xgboost,x4,30,3,0.030372437036417285
threshold,expanding,xgboost,x5,30,3,-0.02245553689006339
threshold,expanding,xgboost,x6,30,3,0.006024194760248188
threshold,expanding,enet,x1,30,4,0.015036862697641899
threshold,expanding,enet,x2,30,4,-0.574445854281434
threshold,expanding,enet,x3,30,4,0.0009729592935867245
threshold,expanding,enet,x4,30,4,0.022036569792158824
threshold,expanding,enet,x5,30,4,0.011775536353911412
threshold,expanding,enet,x6,30,4,0.0028544791405070344
threshold,expanding,rf,x1,30,4,-0.6735209124848816
threshold,expanding,rf,x2,30,4,-1.3609716777384788
threshold,expanding,rf,x3,30,4,-0.007764932984986965
threshold,expanding,rf,x4,30,4,0.0011497234409065804
threshold,expanding,rf,x5,30,4,-0.009674877508274293
threshold,expanding,rf,x6,30,4,-0.0010276629535004745
threshold,expanding,xgboost,x1,30,4,-0.704929948969035
threshold,expanding,xgboost,x2,30,4,-1.353999800296412
threshold,expanding,xgboost,x3,30,4,-0.06824604509611087
threshold,expanding,xgboost,x4,30,4,0.030085181729683042
threshold,expanding,xgboost,x5,30,4,-0.022040129338562156
threshold,expanding,xgboost,x6,30,4,0.0065964390332719095
threshold,expanding,enet,x1,30,5,0.015029761558613056
threshold,expanding,enet,x2,30,5,-0.5744270113679619
threshold,expanding,enet,x3,30,5,0.0009816386764038398
threshold,expanding,enet,x4,30,5,0.02202695190649928
threshold,expanding,enet,x5,30,5,0.011775485240475907
threshold,expanding,enet,x6,30,5,0.0028437269823414547
threshold,expanding,rf,x1,30,5,-0.6741207257033714
threshold,expanding,rf,x2,30,5,-1.3595275462982281
threshold,expanding,rf,x3,30,5,-0.0077775963723439945
threshold,expanding,rf,x4,30,5,0.00036253714589116933
threshold,expanding,rf,x5,30,5,-0.009823283694667643
threshold,expanding,rf,x6,30,5,-0.0009237253064953525
threshold,expanding,xgboost,x1,30,5,-0.7058098872031847
threshold,expanding,xgboost,x2,30,5,-1.3499203523631895
threshold,expanding,xgboost,x3,30,5,-0.06860958421183308
threshold,expanding,xgboost,x4,30,5,0.02913567551564688
threshold,expanding,xgboost,x5,30,5,-0.02298817116294293
threshold,expanding,xgboost,x6,30,5,0.005658016488338502
threshold,expanding,enet,x1,30,6,0.015025729981176683
threshold,expanding,enet,x2,30,6,-0.5744298529620798
threshold,expanding,enet,x3,30,6,0.0009775034735362083
threshold,expanding,enet,x4,30,6,0.022037430570791498
threshold,expanding,enet,x5,30,6,0.011770534656500154
threshold,expanding,enet,x6,30,6,0.002849207276447026
threshold,expanding,rf,x1,30,6,-0.6743460070095985
threshold,expanding,rf,x2,30,6,-1.3601553293479134
threshold,expanding,rf,x3,30,6,-0.0077071477097353435
threshold,expanding,rf,x4,30,6,0.0010613612061047975
threshold,expanding,rf,x5,30,6,-0.009815095632916123
threshold,expanding,rf,x6,30,6,-0.0008481217351568926
threshold,expanding,xgboost,x1,30,6,-0.7066657066131844
threshold,expanding,xgboost,x2,30,6,-1.3522066708647487
threshold,expanding,xgboost,x3,30,6,-0.06816278449951971
threshold,expanding,xgboost,x4,30,6,0.03171992083671541
threshold,expanding,xgboost,x5,30,6,-0.023173603242500174
threshold,expanding,xgboost,x6,30,6,0.005954541446072474
threshold,expanding,enet,x1,30,7,0.015018383615654456
threshold,expanding,enet,x2,30,7,-0.5744410961657157
threshold,expanding,enet,x3,30,7,0.0009749892884225083
threshold,expanding,enet,x4,30,7,0.022045115495543978
threshold,expanding,enet,x5,30,7,0.011766161227103418
threshold,expanding,enet,x6,30,7,0.00286699953536295
threshold,expanding,rf,x1,30,7,-0.6741063319094442
threshold,expanding,rf,x2,30,7,-1.3599598023494808
threshold,expanding,rf,x3,30,7,-0.00755330998006584
threshold,expanding,rf,x4,30,7,0.0013596114430926675
threshold,expanding,rf,x5,30,7,-0.010553650747097798
threshold,expanding,rf,x6,30,7,-0.0009968566862192274
threshold,expanding,xgboost,x1,30,7,-0.7081689185167392
threshold,expanding,xgboost,x2,30,7,-1.3513724389520017
threshold,expanding,xgboost,x3,30,7,-0.0693555218437625
threshold,expanding,xgboost,x4,30,7,0.031974493405312415
threshold,expanding,xgboost,x5,30,7,-0.02276597348226459
threshold,expanding,xgboost,x6,30,7,0.007154056452291087
threshold,expanding,enet,x1,40,0,0.015022416479065114
threshold,expanding,enet,x2,40,0,-0.5744434575932915
threshold,expanding,enet,x3,40,0,0.0009885151804662207
threshold,expanding,enet,x4,40,0,0.022046379358130436
threshold,expanding,enet,x5,40,0,0.01177084623100692
threshold,expanding,enet,x6,40,0,0.002845853340994647
threshold,expanding,rf,x1,40,0,-0.6743843017289819
threshold,expanding,rf,x2,40,0,-1.3602476622322197
threshold,expanding,rf,x3,40,0,-0.00818742406632753
threshold,expanding,rf,x4,40,0,0.0013506396065640137
threshold,expanding,rf,x5,40,0,-0.00961182438861356
threshold,expanding,rf,x6,40,0,-0.0007297674196369674
threshold,expanding,xgboost,x1,40,0,-0.7072524331558142
threshold,expanding,xgboost,x2,40,0,-1.3534598895528958
threshold,expanding,xgboost,x3,40,0,-0.06627426634033029
threshold,expanding,xgboost,x4,40,0,0.031146197065154774
threshold,expanding,xgboost,x5,40,0,-0.02310952475414834
threshold,expanding,xgboost,x6,40,0,0.006415613800868675
threshold,expanding,enet,x1,40,1,0.015028520031443792
threshold,expanding,enet,x2,40,1,-0.5744150909996357
threshold,expanding,enet,x3,40,1,0.0009883751021276977
threshold,expanding,enet,x4,40,1,0.022027300608330892
threshold,expanding,enet,x5,40,1,0.011761157547635065
threshold,expanding,enet,x6,40,1,0.0028402907064700666
threshold,expanding,rf,x1,40,1,-0.6736352620962469
threshold,expanding,rf,x2,40,1,-1.359840389992484
threshold,expanding,rf,x3,40,1,-0.008005136634572085
threshold,expanding,rf,x4,40,1,0.0005511506089039775
threshold,expanding,rf,x5,40,1,-0.009793515644004231
threshold,expanding,rf,x6,40,1,-0.0010871864708124845
threshold,expanding,xgboost,x1,40,1,-0.7066406233850617
threshold,expanding,xgboost,x2,40,1,-1.3518408530892116
threshold,expanding,xgboost,x3,40,1,-0.06714293048535766
threshold,expanding,xgboost,x4,40,1,0.02947585328569079
threshold,expanding,xgboost,x5,40,1,-0.022590945650054588
threshold,expanding,xgboost,x6,40,1,0.006205196386829537
threshold,expanding,enet,x1,40,2,0.015032992249952137
threshold,expanding,enet,x2,40,2,-0.5744558238547931
threshold,expanding,enet,x3,40,2,0.000992020433904567
threshold,expanding,enet,x4,40,2,0.022039140044253856
threshold,expanding,enet,x5,40,2,0.01177640387631947
threshold,expanding,enet,x6,40,2,0.002845820246734837
threshold,expanding,rf,x1,40,2,-0.6741820721705241
threshold,expanding,rf,x2,40,2,-1.3603031538103671
threshold,expanding,rf,x3,40,2,-0.007901914918195497
threshold,expanding,rf,x4,40,2,0.0014039987092679175
threshold,expanding,rf,x5,40,2,-0.009862424037015344
threshold,expanding,rf,x6,40,2,-0.0009647740023814688
threshold,expanding,xgboost,x1,40,2,-0.7057272913534419
threshold,expanding,xgboost,x2,40,2,-1.3540884757831937
threshold,expanding,xgboost,x3,40,2,-0.06758796529264557
threshold,expanding,xgboost,x4,40,2,0.03074616789205272
threshold,expanding,xgboost,x5,40,2,-0.02243191114059224
threshold,expanding,xgboost,x6,40,2,0.00655517274065523
threshold,expanding,enet,x1,40,3,0.015019507973224839
threshold,expanding,enet,x2,40,3,-0.5744123578948882
threshold,expanding,enet,x3,40,3,0.0009759700890023704
threshold,expanding,enet,x4,40,3,0.022042993773100032
threshold,expanding,enet,x5,40,3,0.011759641887132221
threshold,expanding,enet,x6,40,3,0.0028447971688004502
threshold,expanding,rf,x1,40,3,-0.6745892898761816
threshold,expanding,rf,x2,40,3,-1.3590360848939138
threshold,expanding,rf,x3,40,3,-0.008063187233871134
threshold,expanding,rf,x4,40,3,0.001132297814755212
threshold,expanding,rf,x5,40,3,-0.01039483287179056
threshold,expanding,rf,x6,40,3,-0.0008592431682136359
threshold,expanding,xgboost,x1,40,3,-0.707881546813866
threshold,expanding,xgboost,x2,40,3,-1.3523516484132077
threshold,expanding,xgboost,x3,40,3,-0.06644311187266841
threshold,expanding,xgboost,x4,40,3,0.031022370745380314
threshold,expanding,xgboost,x5,40,3,-0.02325504230477319
threshold,expanding,xgboost,x6,40,3,0.006374675721969814
threshold,expanding,enet,x1,40,4,0.015023754764834635
threshold,expanding,enet,x2,40,4,-0.5744505320055973
threshold,expanding,enet,x3,40,4,0.000980159339730119
threshold,expanding,enet,x4,40,4,0.022057331674862256
threshold,expanding,enet,x5,40,4,0.011766237218167297
threshold,expanding,enet,x6,40,4,0.0028536020043747334
threshold,expanding,rf,x1,40,4,-0.6744462580675282
threshold,expanding,rf,x2,40,4,-1.3604725497980696
threshold,expanding,rf,x3,40,4,-0.007771911773632273
threshold,expanding,rf,x4,40,4,0.0017605625389799484
threshold,expanding,rf,x5,40,4,-0.009863623063210859
threshold,expanding,rf,x6,40,4,-0.0010165600657544628
threshold,expanding,xgboost,x1,40,4,-0.7069867726603796
threshold,expanding,xgboost,x2,40,4,-1.354090971557934
threshold,expanding,xgboost,x3,40,4,-0.06824214554309031
threshold,expanding,xgboost,x4,40,4,0.032616213997845235
threshold,expanding,xgboost,x5,40,4,-0.022562518092766985
threshold,expanding,xgboost,x6,40,4,0.006731890919160199
threshold,expanding,enet,x1,40,5,0.015023515524895842
threshold,expanding,enet,x2,40,5,-0.5744333813227908
threshold,expanding,enet,x3,40,5,0.0009742924789882757
threshold,expanding,enet,x4,40,5,0.022047529316470738
threshold,expanding,enet,x5,40,5,0.011772968306695353
threshold,expanding,enet,x6,40,5,0.0028456286921123173
threshold,expanding,rf,x1,40,5,-0.6742526286132341
threshold,expanding,rf,x2,40,5,-1.3603325922464538
threshold,expanding,rf,x3,40,5,-0.0074741610833837565
threshold,expanding,rf,x4,40,5,0.0015457403292016725
threshold,expanding,rf,x5,40,5,-0.01008380490453727
threshold,expanding,rf,x6,40,5,-0.0012128937108085269
threshold,expanding,xgboost,x1,40,5,-0.7068676822552397
threshold,expanding,xgboost,x2,40,5,-1.3520045290270164
threshold,expanding,xgboost,x3,40,5,-0.06960460990525974
threshold,expanding,xgboost,x4,40,5,0.03301011015929285
threshold,expanding,xgboost,x5,40,5,-0.02319119522463754
threshold,expanding,xgboost,x6,40,5,0.0061236033156951974
threshold,expanding,enet,x1,40,6,0.015021246949937755
threshold,expanding,enet,x2,40,6,-0.5744323911626863
threshold,expanding,enet,x3,40,6,0.000986640422974938
threshold,expanding,enet,x4,40,6,0.022046866172224615
threshold,expanding,enet,x5,40,6,0.01175924720181048
threshold,expanding,enet,x6,40,6,0.0028489434121102496
