dgp,window,model,predictor,M,mean,std,q_low,q_high
friedman1,expanding,enet,x4,200,-0.24698120628211181,0.0015180481286234684,-0.24858090845041217,-0.2459545924190064
friedman1,expanding,enet,x4,500,-0.24578577437106236,0.0007152490331853907,-0.2464572087776091,-0.24529209048000353
friedman1,expanding,enet,x4,1000,-0.245678736456045,0.0003712411085841047,-0.2459942488818786,-0.24533807004533395
friedman1,expanding,enet,x5,3,-0.0433180108033241,0.010417623945741814,-0.05353833164045282,-0.031567850736280656
friedman1,expanding,enet,x5,6,-0.040490361031388984,0.003130838894367616,-0.04245543693255474,-0.03814378584853385
friedman1,expanding,enet,x5,8,-0.04183536761719096,0.004362009379516869,-0.045410796210543225,-0.03826048630640684
friedman1,expanding,enet,x5,12,-0.04017849283928121,0.005127943826264965,-0.04526534468736585,-0.03597820041384615
friedman1,expanding,enet,x5,18,-0.040834585796011666,0.003817825374301274,-0.044168962254097936,-0.036399586620733386
friedman1,expanding,enet,x5,30,-0.038590157753531196,0.003358919486611852,-0.040376290576575546,-0.035659930664062485
friedman1,expanding,enet,x5,40,-0.039537446509000894,0.0029311231930512762,-0.041192315005383166,-0.0361669848875431
friedman1,expanding,enet,x5,60,-0.041317096053057736,0.00203120198004881,-0.043289073734142744,-0.039200129568989585
friedman1,expanding,enet,x5,80,-0.03909673751590194,0.0014185263499920256,-0.04065483948667894,-0.03769750115800364
friedman1,expanding,enet,x5,100,-0.04093419576219834,0.00225384967790461,-0.04327035262672041,-0.038632585603142214
friedman1,expanding,enet,x5,200,-0.04104014841989849,0.0012927365459614144,-0.042137901984631576,-0.03941422867676391
friedman1,expanding,enet,x5,500,-0.04007377991126478,0.00041168739160724125,-0.04049118126467733,-0.03969599329322278
friedman1,expanding,enet,x5,1000,-0.04020609090349495,0.0005061742827947632,-0.040395642979332395,-0.04010358399622334
friedman1,expanding,enet,x6,3,-0.009986931969269327,0.0010349140822209165,-0.010552923282426331,-0.009134012870873533
friedman1,expanding,enet,x6,6,-0.009224752267127892,0.0008456764628731269,-0.009896346568055225,-0.008516050009607451
friedman1,expanding,enet,x6,8,-0.009237638749360634,0.0008255725682153016,-0.010155735436810734,-0.008535563913221456
friedman1,expanding,enet,x6,12,-0.009463451561755097,0.0007120425768003289,-0.009876698857343479,-0.008676598674991853
friedman1,expanding,enet,x6,18,-0.00946678215254406,0.00038152865672569006,-0.009762170629089975,-0.009139139686703508
friedman1,expanding,enet,x6,30,-0.00891124211992484,0.00018724258572604368,-0.009038909689474746,-0.008715868850943642
friedman1,expanding,enet,x6,40,-0.009228946617623959,0.0003270477838662399,-0.009463891753104518,-0.008880690901146897
friedman1,expanding,enet,x6,60,-0.009334170516788518,0.00026806521814506863,-0.009670090416739566,-0.009158472291512948
friedman1,expanding,enet,x6,80,-0.009158137151931459,0.00016877993732116633,-0.009222070269828787,-0.00900108561812833
friedman1,expanding,enet,x6,100,-0.009318396238868185,0.00023664373017744192,-0.009500630786613213,-0.009179020497450606
friedman1,expanding,enet,x6,200,-0.009197201571542335,9.332913220868581e-05,-0.009297041504472529,-0.009121036273835915
friedman1,expanding,enet,x6,500,-0.009240727173937587,9.380351980041725e-05,-0.009349424126842566,-0.009151813496581344
friedman1,expanding,enet,x6,1000,-0.009246725549744959,5.7566351156674225e-05,-0.009279525336650891,-0.009189961743848785
friedman1,expanding,rf,x1,3,-1.3481371681235408,0.009474838143653548,-1.3533894904354233,-1.3406749513158231
friedman1,expanding,rf,x1,6,-1.3478940035453213,0.004210793908804715,-1.351555139656488,-1.3432399873958483
friedman1,expanding,rf,x1,8,-1.3504570704174539,0.002615155818388177,-1.3516091647241701,-1.3476024953488916
friedman1,expanding,rf,x1,12,-1.3534076844308458,0.0030246740509966485,-1.3565303160038564,-1.3519836860878909
friedman1,expanding,rf,x1,18,-1.3518132050528684,0.004279538817007126,-1.3545257861018036,-1.348978616644606
friedman1,expanding,rf,x1,30,-1.3529188227652205,0.003062365002081802,-1.3550019840346275,-1.34982888864205
friedman1,expanding,rf,x1,40,-1.3517131527890067,0.002083589712451033,-1.3530971208545581,-1.3496978791713785
friedman1,expanding,rf,x1,60,-1.3523181092230785,0.0023541163577634368,-1.3536310330663026,-1.3497499692021142
friedman1,expanding,rf,x1,80,-1.3519985985196294,0.0021113585409540314,-1.353432749076939,-1.3495413218795052
friedman1,expanding,rf,x1,100,-1.3514686692081026,0.0016259248991839744,-1.3525844717780537,-1.350451804947486
friedman1,expanding,rf,x1,200,-1.3515876357890997,0.0010575372496377912,-1.3522598538298127,-1.3508526815914614
friedman1,expanding,rf,x1,500,-1.3518853191446105,0.0003212752267612777,-1.352275186449953,-1.3516807144396497
friedman1,expanding,rf,x1,1000,-1.3520333883523803,0.0004974930430436161,-1.352245914938365,-1.3516923097047155
friedman1,expanding,rf,x2,3,-1.4375889693634187,0.007759504738976663,-1.443220354745378,-1.4313013789314715
friedman1,expanding,rf,x2,6,-1.4335619868523797,0.006622039910436226,-1.438567195595528,-1.425354762305104
friedman1,expanding,rf,x2,8,-1.4332941846372298,0.002595841690885041,-1.4353090311476007,-1.431233355774204
friedman1,expanding,rf,x2,12,-1.4301102826803838,0.0030808647491255893,-1.4330322967382838,-1.427240860383621
friedman1,expanding,rf,x2,18,-1.4333470892716056,0.004763045611612178,-1.4375127322338768,-1.429953568707843
friedman1,expanding,rf,x2,30,-1.433585712725959,0.0032156161247640816,-1.436078967648918,-1.430700102268688
friedman1,expanding,rf,x2,40,-1.4330164292020908,0.0015085293955145814,-1.4347777118192167,-1.431764246845604
friedman1,expanding,rf,x2,60,-1.4330256252404547,0.0014090204254444652,-1.4342322950929165,-1.4320780052187239
friedman1,expanding,rf,x2,80,-1.4333342412451147,0.0007490161087546008,-1.43407640016973,-1.4326998098627464
friedman1,expanding,rf,x2,100,-1.433265204285099,0.001984386439540119,-1.4349271895443485,-1.4314978173494417
friedman1,expanding,rf,x2,200,-1.4325069297286033,0.0010573978669128267,-1.4338126541873084,-1.4316218293658984
friedman1,expanding,rf,x2,500,-1.4329048461343918,0.0004450985123698727,-1.4332375501282628,-1.4325320611285624
friedman1,expanding,rf,x2,1000,-1.4328035923148312,0.0004624412231814033,-1.4330453427521723,-1.4327240494635913
friedman1,expanding,rf,x3,3,-0.0015600294637192987,0.0003079959561570856,-0.0018032512690049824,-0.0013402531433531568
friedman1,expanding,rf,x3,6,-0.0015770939080994005,0.00013634561023383884,-0.0016289907946201148,-0.0014908677312541212
friedman1,expanding,rf,x3,8,-0.0015710041908259809,0.00014547373318929811,-0.0017039587989317656,-0.0014926031633776295
friedman1,expanding,rf,x3,12,-0.0015696530011325169,0.00014470693885508036,-0.0016986337855896076,-0.0014636326991800345
friedman1,expanding,rf,x3,18,-0.0015299930123508431,0.000131037706595729,-0.0016382336081730315,-0.0014092734245217463
friedman1,expanding,rf,x3,30,-0.0015419650982796042,7.480218864040258e-05,-0.0016072793481336685,-0.0014963318607509794
friedman1,expanding,rf,x3,40,-0.0015388150039349763,9.80757469227152e-05,-0.0015873483726935608,-0.001430696465709357
friedman1,expanding,rf,x3,60,-0.0015444511813299683,6.794287484759132e-05,-0.0016107603338560983,-0.0014772680224742426
friedman1,expanding,rf,x3,80,-0.001549824966404522,2.1475622614258287e-05,-0.0015682618911008726,-0.0015244474737232503
friedman1,expanding,rf,x3,100,-0.0015700856513152666,4.2133156534846206e-05,-0.0015917053295314084,-0.001517736068285191
friedman1,expanding,rf,x3,200,-0.001560538101661532,3.3158861909024584e-05,-0.0015923635209648547,-0.0015326146182040644
friedman1,expanding,rf,x3,500,-0.0015617672178347773,2.1059220157702303e-05,-0.0015781408760446192,-0.0015377876805572769
friedman1,expanding,rf,x3,1000,-0.0015424313231177662,5.5327121632362745e-06,-0.0015452078574484727,-0.001540978233112302
friedman1,expanding,rf,x4,3,-0.10087844855634966,0.007424793734423786,-0.10990278150023995,-0.09316844423080196
friedman1,expanding,rf,x4,6,-0.10551907291438631,0.0052049311412342425,-0.1111282112388998,-0.1020958296048997
friedman1,expanding,rf,x4,8,-0.10308224382913848,0.0024450659838653496,-0.10447722591928628,-0.10099737830671886
friedman1,expanding,rf,x4,12,-0.1034893155768552,0.00440883106222371,-0.1063146195831167,-0.09828026912525346
friedman1,expanding,rf,x4,18,-0.10185421226082186,0.0037820160406956856,-0.1049521359929806,-0.09775004088089367
friedman1,expanding,rf,x4,30,-0.10073484336322575,0.0023111866845950597,-0.10285680570229312,-0.09865646132724043
friedman1,expanding,rf,x4,40,-0.10241061297197426,0.002664214192408921,-0.10481746868256021,-0.09990275434138227
friedman1,expanding,rf,x4,60,-0.10158924106461148,0.0020952530585119098,-0.10342565925560396,-0.09909031211154255
friedman1,expanding,rf,x4,80,-0.10183498507969782,0.0016156524133036417,-0.10359806238458355,-0.10033746313212569
friedman1,expanding,rf,x4,100,-0.10220726010768723,0.0016371087203250342,-0.10350067192934685,-0.1007214540119171
friedman1,expanding,rf,x4,200,-0.1028560858641636,0.0007090159425038318,-0.10363969721516104,-0.10235690027261982
friedman1,expanding,rf,x4,500,-0.10226239816002096,0.0003112071789251927,-0.10256810396835297,-0.10203500714578356
friedman1,expanding,rf,x4,1000,-0.10222440504819831,0.00020728327883093097,-0.10235822674343362,-0.10199444629447033
friedman1,expanding,rf,x5,3,-0.014353551466320554,0.0011151997707997449,-0.015355077203039542,-0.013034983865745827
friedman1,expanding,rf,x5,6,-0.014013903475521401,0.00032267878889709074,-0.0142855444621095,-0.013740229776709611
friedman1,expanding,rf,x5,8,-0.014163957946358937,0.00047739324200683607,-0.014558750603580518,-0.013805866330653225
friedman1,expanding,rf,x5,12,-0.013972697016477709,0.000552180185830827,-0.01444032745133763,-0.013514833969164728
friedman1,expanding,rf,x5,18,-0.014019546228212791,0.00045723868071162146,-0.014415450852137999,-0.013501774378384035
friedman1,expanding,rf,x5,30,-0.013798374733748392,0.0003557688801559543,-0.013957819655267049,-0.013492690282670767
friedman1,expanding,rf,x5,40,-0.013886897493327794,0.00031267923624220853,-0.014058111930161727,-0.013507133343305298
friedman1,expanding,rf,x5,60,-0.01408610831652957,0.0002415625648570043,-0.01430105641907975,-0.013828927517088526
friedman1,expanding,rf,x5,80,-0.013850403492100153,0.0001517496206192799,-0.014042673304804501,-0.013706454444864204
friedman1,expanding,rf,x5,100,-0.014054434506078116,0.0002466186589567055,-0.014318901899032973,-0.01379705992344621
friedman1,expanding,rf,x5,200,-0.014056323166668135,0.00014519552702156358,-0.014203416312252002,-0.01387622809148404
friedman1,expanding,rf,x5,500,-0.013952571858651223,4.871262370940818e-05,-0.014001129414765875,-0.013912779765459795
friedman1,expanding,rf,x5,1000,-0.013963696233859627,5.332190114339703e-05,-0.013988428003671512,-0.013959133826383674
friedman1,expanding,rf,x6,3,-0.0004983744029891565,5.707782040784249e-05,-0.0005455363183455089,-0.00043913770110118365
friedman1,expanding,rf,x6,6,-0.0004504806806299536,3.4966145531682744e-05,-0.0004679546368223371,-0.00041094461776966117
friedman1,expanding,rf,x6,8,-0.00044808035533144483,3.655311418171495e-05,-0.0004726094665492725,-0.00041393723857714336
