,base_contribution,fred_rpi,fred_w875rx1,fred_dpcera3m086sbea,fred_cmrmtsplx,fred_retailx,fred_indpro,fred_ipfpnss,fred_ipfinal,fred_ipcongd,fred_ipdcongd,fred_ipncongd,fred_ipbuseq,fred_ipmat,fred_ipdmat,fred_ipnmat,fred_ipmansics,fred_ipb51222s,fred_ipfuels,fred_cumfns,fred_hwi,fred_hwiuratio,fred_clf16ov,fred_ce16ov,fred_unrate,fred_uempmean,fred_uemplt5,fred_uemp5to14,fred_uemp15ov,fred_uemp15t26,fred_uemp27ov,fred_claimsx,fred_payems,fred_usgood,fred_ces1021000001,fred_uscons,fred_manemp,fred_dmanemp,fred_ndmanemp,fred_srvprd,fred_ustpu,fred_uswtrade,fred_ustrade,fred_usfire,fred_usgovt,fred_ces0600000007,fred_awotman,fred_awhman,fred_houst,fred_houstne,fred_houstmw,fred_housts,fred_houstw,fred_permit,fred_permitne,fred_permitmw,fred_permits,fred_permitw,fred_amdmnox,fred_amdmuox,fred_businvx,fred_isratiox,fred_bogmbase,fred_totresns,fred_nonborres,fred_busloans,fred_realln,fred_nonrevsl,fred_conspi,fred_s&p 500,fred_s&p div yield,fred_s&p pe ratio,fred_fedfunds,fred_cp3mx,fred_tb3ms,fred_tb6ms,fred_gs1,fred_gs5,fred_gs10,fred_aaa,fred_baa,fred_compapffx,fred_tb3smffm,fred_tb6smffm,fred_t1yffm,fred_t5yffm,fred_t10yffm,fred_aaaffm,fred_baaffm,fred_exszusx,fred_exjpusx,fred_exusukx,fred_excausx,fred_wpsfd49207,fred_wpsfd49502,fred_wpsid61,fred_wpsid62,fred_oilpricex,fred_ppicmm,fred_cpiappsl,fred_cpitrnsl,fred_cpimedsl,fred_cusr0000sac,fred_cusr0000sad,fred_cusr0000sas,fred_cpiulfsl,fred_cusr0000sa0l2,fred_cusr0000sa0l5,fred_pcepi,fred_ddurrg3m086sbea,fred_dndgrg3m086sbea,fred_dserrg3m086sbea,fred_ces0600000008,fred_ces2000000008,fred_ces3000000008,fred_dtcolnvhfnm,fred_dtcthfnm,fred_invest,soc_ics,soc_ice,soc_icc,ar
rf_cv,0.00255257816031401,-9.479822093610357e-06,-5.031798723982265e-06,-7.097218926540195e-06,-5.859652926139775e-06,-3.4041665156358885e-06,-6.841560557860321e-06,-4.588363279588158e-06,-6.97275383327139e-06,-3.7152554949665814e-06,-4.602410151081439e-06,-4.134574615269315e-06,-1.6516160260020507e-05,-6.9267139612206955e-06,-5.787046310652872e-06,-9.158481600744706e-06,-6.9313081459755925e-06,-3.4350819663252115e-06,-1.1890089959598884e-05,-4.770453840748172e-06,-4.474819511308407e-06,-7.77997312189808e-06,-2.1008150328282913e-06,-2.82671855732244e-06,-1.817840478610458e-06,-8.58627057078658e-06,-2.175235383622654e-06,-2.0029785359093257e-06,-7.041105276204857e-06,-3.5426825932854237e-06,-6.093243868990801e-06,-6.8607713844292255e-06,-6.5660425219678816e-06,-5.301171843291809e-06,-1.0378735008369379e-05,-3.62716565674299e-06,-6.507765161805678e-06,-4.1052384589831686e-06,-8.312637793251615e-06,-6.927432085364331e-06,-5.103749228636214e-06,-8.105167039478726e-06,-3.517398880343215e-06,-7.960211352818336e-06,-4.448574196677048e-06,-1.5147537489166311e-05,-8.159633991175372e-07,-1.5349080784428604e-05,-5.920532835103194e-06,-1.5079474424046736e-05,-7.992283082435565e-06,-9.603036977177108e-06,-6.580508654034173e-06,-5.025493449258055e-06,-3.7919073973224736e-06,-5.485114196681554e-06,-6.3941800884386516e-06,-3.772376825209916e-06,-6.98675092552657e-06,-4.176294980026711e-05,-1.8627819120675808e-05,-1.974019236445851e-06,-4.815255566019133e-06,-1.2359361135596338e-05,-3.1196592597186152e-06,-9.547299703653884e-06,-1.5156504328785827e-05,-4.12537652836503e-06,-4.1964988929945295e-06,-4.089604424379834e-06,-5.1667489737543384e-06,-5.581141555574226e-06,-1.410420672548604e-05,-7.701068999154544e-06,-7.911263868353558e-06,-5.356289894968029e-06,-4.138025604297504e-06,-6.644326517043926e-06,-9.273018777626366e-06,-1.3633543471642089e-05,-9.00787249105401e-06,-2.9841079997690656e-05,-1.6269828700336898e-05,-3.2657852292784467e-05,-1.1484038112679185e-05,-3.5128460570324303e-05,-3.883538106970994e-05,-0.0001410338116509146,-5.156639755532926e-05,-5.0126503886153384e-06,-7.843447495209316e-06,-6.71757571534299e-06,-6.487418760454404e-06,-4.938532964657531e-05,-2.936652001175944e-05,-7.067757241670678e-05,-1.9828967404739345e-05,-3.0318034080521733e-05,-1.0951192832551451e-05,-6.183585278709456e-06,-3.7548795702168646e-06,-5.848573646283811e-05,-2.700089276830038e-05,-2.587678526176177e-05,-4.0191315300660074e-05,-2.8419267626660105e-05,-2.652201786475321e-05,-4.124715543020272e-05,-6.04431795930321e-05,-9.560433902390167e-05,-1.846814304404865e-05,-3.199363111596397e-05,-5.396623284156604e-05,-7.71665031040945e-06,-5.854403896779505e-05,-1.3258526573319637e-05,-8.475967626415564e-06,-8.495267727740977e-06,-2.184796840427815e-05,-2.5986998382613657e-05,-8.981108434023946e-06,-0.0001696129583018837
xgb_cv,0.002552740405999967,-1.6340525841039026e-05,-4.813397413673057e-06,-9.853901503735962e-06,-2.3362627163430804e-06,-1.2447100323328345e-06,-5.737703992212895e-06,-1.1623705919020005e-06,-3.7650255021635357e-06,-2.599953818404758e-06,-2.4040084822911683e-06,-4.953676837944263e-06,-2.608125375462583e-05,-3.882302775711716e-06,-4.267358287192787e-06,-8.91474688223681e-06,-2.609029912478498e-06,-5.523883392542735e-06,-3.129260918327082e-05,-3.2959356488024157e-06,-8.694279049772152e-06,-1.3623393814302922e-05,-4.428580527724702e-06,-3.010302213914762e-06,-7.63881718763713e-07,-9.715648123305444e-06,-3.3421828266525374e-06,-3.324777787997433e-06,-3.884707446500932e-06,-3.0904207700474625e-06,-2.2179689440928087e-05,-1.4086219084018326e-05,-2.0998252103799273e-06,-3.8463405394052524e-06,-5.542531532182322e-06,-5.085795012974277e-06,-3.423899448759308e-06,-1.9564584269536075e-06,-3.644294538789185e-06,-3.920558147337956e-06,-2.6137154201541554e-06,-1.5714238169834307e-05,-2.484577648671399e-06,-5.790454925825364e-06,-1.1370843583449278e-05,-8.855855537844859e-06,-4.0208703777349835e-06,-1.3577899777087299e-05,-3.3722250900376513e-06,-1.4911623496316575e-05,-7.5236892754816964e-06,-2.241548385805207e-06,-3.175167181920164e-06,-4.025263846303376e-06,-1.0242380781197676e-06,-8.414143792773382e-07,-6.966865323325955e-06,-3.0169884116321124e-06,-1.0035064145311148e-05,-6.983529863506015e-05,-1.199175621096955e-05,-7.465774899815298e-07,-8.028266735377541e-06,-1.632838911722135e-05,-2.192865132745313e-06,-4.95533155412963e-06,-2.300772216825013e-05,-4.923354089661396e-06,-3.332156216417272e-06,-1.4195744522887764e-06,-1.423157427197759e-06,-2.5223144506773516e-06,-2.076023631665655e-05,-1.0917345833471398e-06,-4.35448511279126e-06,-1.5356846505819264e-06,5.401003105881349e-07,-2.664479507535055e-06,-2.8771107473285543e-05,-1.1040917315357655e-05,-5.490016304689527e-06,-6.757090856886365e-05,-7.218072651511963e-06,-2.8237044748207544e-05,-6.596938894535884e-06,-2.582029727293515e-05,-9.231671438604532e-06,-0.00016009422083124096,-8.189299977055892e-05,-4.0931138413192285e-06,-2.0085640801098333e-05,-8.298921317203422e-06,-6.9744826141056e-06,-6.601840147506488e-05,-6.427743606658744e-06,-0.0001343066362701578,-2.7503934258188465e-05,-8.051944602858103e-05,-7.452785666554714e-06,-5.502249557365806e-06,2.2452378876969404e-06,-7.378727542244591e-05,-1.7700889042585583e-06,-6.147637590782278e-05,-1.3121294126057733e-05,-9.11007155679902e-06,3.8252681627549155e-06,-2.2617302101840875e-05,-9.590102891108738e-05,-8.343941827120505e-05,4.403799787885762e-06,1.512128810838405e-06,-2.9393531965196426e-05,-4.878400468924161e-06,-7.135135997236194e-05,-1.70460056070608e-05,-7.894227747889847e-06,-7.62723458023935e-06,-1.4426664355686152e-05,-1.5451955544498353e-05,-5.6724591175135765e-06,-0.00031869878392869574
nn_comb,0.002584707065229873,-1.8390582433730582e-06,1.1336001246076113e-06,2.293762878983254e-06,2.6725746518372837e-06,-6.098311289003197e-07,-1.9885107630468404e-06,-2.286462992854611e-07,-5.707014322589056e-07,-8.082549027565457e-07,1.1112608814491586e-06,-4.004155847594679e-06,-4.022313873174567e-06,-2.6246550809083528e-06,-7.628548851105822e-09,-8.536516779094272e-07,-6.464849845207892e-07,-3.2521491565825102e-06,-5.2765371972572705e-06,-9.228515653107781e-07,1.569908099688784e-06,9.415729265513385e-07,-1.1093731910606924e-06,-4.752715124820234e-07,1.484996831366129e-06,-1.1571964214133253e-06,7.190229597597134e-08,8.468943408515234e-08,-5.496212232728988e-07,-8.49718757637793e-08,-1.0340914052852301e-06,-3.1111271483761745e-06,-9.051588567730406e-08,-8.662713939908593e-08,-4.2528332985689163e-07,-2.1721144111663073e-07,-4.993007731482046e-07,-4.797433595717342e-07,5.900196434278265e-07,-1.1521765827007064e-06,-5.605381391374622e-07,-1.8303716470933964e-05,-6.907050725754278e-07,-8.54779467686005e-06,-9.893379223320845e-07,-2.1205550920306822e-05,-1.3525262801344332e-06,-2.2057520302081593e-05,3.9185767152297374e-07,-5.220075067913046e-06,-3.0456668193311005e-06,4.3094686042717265e-06,-4.40882734413812e-06,-2.8918241877293756e-07,-1.193510273304741e-06,7.039691437746223e-07,-3.0547320614371638e-06,-4.000400465011696e-06,-4.664875768496237e-06,-3.632849139985582e-05,-1.1342982217690909e-05,-9.811986400477063e-07,-2.6290944891609395e-07,-1.8417750604650482e-06,3.186649487533588e-07,-4.804642452933082e-06,-1.1493993258109445e-05,-3.2488036998068786e-07,-5.029149607231779e-06,2.5606571667472317e-07,-2.0097782207736375e-06,-2.6006621825650216e-06,-6.318467233962118e-06,-1.2893203423994736e-06,-4.4302108680223265e-06,-3.052833394369102e-06,-2.3161928783910147e-06,-4.849491156891082e-06,-7.499614777895386e-06,-5.122706913454065e-06,-3.230704966349952e-06,-1.2532780983685628e-05,9.852052882351716e-06,-1.3764115831098452e-07,-4.493187062650341e-06,-4.0477125672367124e-05,-3.429076607879716e-05,-4.344577387786107e-05,-6.262798004188195e-05,-2.676196806707144e-06,-1.6328539654244807e-05,-6.238910357392833e-07,-7.333316770064488e-08,-2.238342665945021e-05,-1.8854803538133997e-05,-1.67295373068274e-05,-9.371736469668503e-06,-1.5279331626813345e-05,-1.4901093773512601e-05,-4.906501319176616e-06,6.1645338714242845e-06,-3.713156143785521e-05,-2.8382111366399354e-07,-5.191691845134466e-05,-8.38489954119338e-06,-1.0711355356301652e-05,7.745976547775242e-06,-1.838859163428345e-05,-1.1840169945796454e-05,-2.3988159614968694e-05,1.8757394010731796e-06,-1.6036771838664034e-05,-8.74361662241406e-06,-3.173287469268854e-08,-1.301883051150236e-05,1.4400189634465209e-06,-4.9664181566622025e-06,6.592430214533998e-07,-4.889509312698361e-05,-7.241222509605147e-05,-9.7992234151979e-06,-0.0001538990917716269
enet,0.0025527614055405826,-1.6400599995964132e-05,0.0,-2.0825295779545527e-07,4.662562540750023e-06,0.0,0.0,0.0,-1.5796234780239625e-07,0.0,1.3025541837605225e-08,-9.9389101306713e-07,-2.026473663963319e-06,7.554475706712197e-08,0.0,2.1158251134402623e-08,0.0,-2.136072813885826e-06,-2.173716675468293e-06,0.0,6.602609974050422e-07,-1.8949223838640988e-06,2.2225473574238485e-07,0.0,6.335366311727695e-08,2.754036997298123e-07,-7.678740032536339e-08,6.887616421755345e-10,-8.975462513272081e-07,0.0,1.5012981360490386e-07,0.0,0.0,1.0296344794101389e-08,1.6101258700168628e-09,0.0,0.0,0.0,0.0,-4.6172158085109595e-07,0.0,-9.808206615730467e-06,0.0,-4.373122873127641e-06,-1.7896341669095893e-07,-4.271681981747476e-06,-5.568480411280701e-09,-2.703121619595057e-06,0.0,-2.424480230683835e-07,-1.2554882071628232e-06,-3.6669528803614635e-09,0.0,0.0,0.0,-8.454354292751596e-07,-9.94523341532735e-08,-1.1106016418778041e-05,-1.9261715502515076e-06,-5.854015254334918e-05,-1.2752271472958512e-06,-5.701428472593345e-07,-5.03972280508513e-07,-3.6549757965378916e-05,-4.7475571294534304e-07,-3.682196296299822e-08,-1.6984199615132029e-06,-7.977272724048689e-08,-3.483848640834354e-07,-1.2139058137427476e-07,-1.3789782682389332e-06,-9.017691326056947e-07,-4.887419719652574e-06,0.0,-3.785293201141206e-07,0.0,-1.4544226227997288e-09,-1.0038057439371484e-07,-9.540673241512791e-06,-1.5689108185941507e-05,-2.0590126855493033e-07,-4.5068778727144284e-06,-1.2237717819390506e-06,-1.7726525180372406e-06,-1.0386633363685327e-06,-9.231976203248673e-06,0.0,-2.511783023450328e-07,-0.00012176216206514942,-1.5093877304610064e-06,-1.5322844327040656e-05,0.0,-9.106623894690297e-08,-1.8698671733103592e-05,-1.626093376091935e-05,-3.832546172666288e-05,-5.266978226456284e-06,-6.244812389982358e-05,-9.329741826702314e-06,-2.99608253873242e-06,1.2335271398841264e-07,-4.256032258593352e-05,1.60958662670526e-07,-4.5400073096233363e-05,-9.536655498633634e-06,-7.417998754119482e-07,-2.4706600139597947e-08,-2.8960240279800435e-05,-1.3297885896834503e-05,-7.034737341549527e-05,6.174676254266953e-08,-6.134763729554935e-07,-3.432860205170377e-10,-3.9029675069230655e-08,-2.7597765838855582e-05,-3.958548059936362e-06,-4.019512107077258e-07,-3.591684898723402e-07,0.0,-0.00010489254171786238,0.0,-0.0002754911434704814
pca,0.002552761405540582,-4.745689372149979e-08,-3.873321030693809e-07,3.144740700438981e-08,-1.3519611607988245e-07,-1.4954236379620107e-06,-6.912951618253207e-07,-3.0256334805556536e-07,-5.163148946843932e-07,-1.2343986170222305e-06,-1.9630963553196296e-07,-2.2769625981914286e-06,-1.7420144533464494e-06,-4.893613324870641e-07,-4.2381866833068513e-07,-7.793091277832562e-07,-2.3364402753248614e-07,-8.899300782410973e-07,4.508959386685739e-07,-2.0694708079067305e-07,-3.641792449279348e-07,3.850788505296648e-07,-1.0669625382579998e-06,-9.909941981390572e-08,1.6773502768315463e-07,-1.1685388909242261e-07,6.342515214637025e-07,1.4483217958657338e-07,-6.270201250151284e-07,-4.4556073959435e-07,-4.335062722971212e-07,1.3745651751489757e-06,-8.457332258136062e-08,-1.2285275204127615e-07,-3.765130483562025e-06,-2.106968416467443e-08,-2.2671626677042008e-07,-3.8497310415819534e-07,-4.5529775786725106e-07,-7.095509588487203e-07,-8.649624887947197e-07,-4.906267112658386e-06,-1.4634490046573896e-09,-2.6894442912554133e-06,-1.460889091421093e-06,-1.0186622743205956e-05,3.579165781069586e-07,-9.9918630702717e-06,-1.797342642367917e-06,-1.2247411269896638e-06,-1.8249563127334628e-06,-1.550603487519319e-06,-3.103440614227298e-06,-2.5331643981366355e-07,-6.03100365669212e-07,-6.743484772624132e-07,-4.886289185607542e-07,-1.4395584120823238e-06,-1.3972189171160038e-06,-1.3098565556124968e-05,-1.3686327463826994e-05,-8.558696794114891e-07,-2.9878431800160626e-07,-4.3578037298647955e-06,-2.6566831804486184e-07,-8.21752023791552e-06,-6.267889016664821e-06,8.969424695839316e-08,-3.045892859069631e-06,9.509202357421003e-07,1.2226764211386145e-06,1.5509454247431747e-06,-8.287155122007945e-06,-7.013734397483332e-06,-8.222888708276016e-06,-7.127143180610634e-06,-6.235479846714008e-06,-5.181060732895652e-06,-5.152530672819666e-06,-6.3639548170313464e-06,-8.71015122524101e-06,-1.264312746453119e-05,-1.5472181357496217e-05,-1.5886163684694152e-05,-1.123733596406292e-05,-2.0866230838795646e-05,-2.077030861056578e-05,-2.4624076614260597e-05,-2.092278196456496e-05,-1.4510846626009913e-06,-1.0402928505674215e-07,-1.7224206344962596e-06,-2.4343117678365045e-06,-2.0590370991409608e-05,-1.613713230817612e-05,-2.0827882419720704e-05,-5.8876576544532205e-06,-2.4732422159276207e-06,-4.797576814822133e-06,-8.102249033071972e-06,-6.9033077904609605e-06,-1.689447350960155e-05,-1.8143360870516523e-05,-2.7186238987618798e-05,-2.605784083132941e-05,-2.5010371570778106e-05,-2.172595030387719e-05,-2.7550820567238546e-05,-3.110620279925544e-05,-2.8181686788209128e-05,-1.3522626518835003e-05,-2.930719545912336e-05,-2.069303167302011e-05,-7.534286630508702e-06,-2.0697182437269764e-05,-3.1611354618477236e-06,1.1716331750184231e-07,9.038872598061975e-07,-1.80865927337542e-05,-1.8084383445737407e-05,-1.296201377296458e-05,-0.00013642331898365177
lin_comb,0.002552761405540582,-9.549834103670593e-06,-2.3579813596342993e-07,-1.4070568577253562e-07,2.3453599489071973e-06,-9.635512740874176e-07,-4.682911458258883e-07,-3.0878328778433975e-07,-5.005441092459113e-07,-7.719132786721515e-07,-1.5699430625419857e-07,-1.7064356284841767e-06,-1.8480516267961155e-06,-2.705827262256791e-07,-2.6088080392118596e-07,-5.072429319621365e-07,-2.3269555344376302e-07,-1.6049493396507972e-06,-1.2623392074341522e-06,-1.745511333541797e-07,1.0808102706269772e-07,-9.611373150770454e-07,-5.495074358761965e-07,-1.625624443610512e-07,9.049883820517113e-08,1.5691689729271058e-08,2.4040399319448516e-07,3.9727995273825415e-08,-7.748184076965086e-07,-2.5077989386605065e-07,-1.5201202876886575e-07,5.813526725417556e-07,-1.524715207807802e-07,-1.2155348656190312e-07,-2.0344428410078023e-06,3.0942993390389434e-09,-1.8798664853444536e-07,-2.6027618045583217e-07,-3.072451539286292e-07,-6.999055971023587e-07,-5.899319112046204e-07,-7.548947872819205e-06,-1.3393562287087006e-07,-3.5133581123738784e-06,-9.252261836455882e-07,-7.423034158534889e-06,1.1038480475620552e-07,-6.687587954557569e-06,-1.1216201278704537e-06,-8.648495226488192e-07,-1.5685755408902061e-06,-1.0907625117066623e-06,-1.7102805882156627e-06,-1.8664915107473248e-07,-3.407925615366231e-07,-7.657985177572006e-07,-3.73101585139662e-07,-5.700583977653847e-06,-1.7706543425187677e-06,-3.575726149928199e-05,-7.865653220679492e-06,-8.673161189760055e-07,-4.273022278979252e-07,-2.1012791400974164e-05,-4.691228652477068e-07,-4.4971376929176565e-06,-4.199359423218933e-06,-1.1727499763961448e-07,-1.8743265923990776e-06,2.486160866990056e-07,-3.387515148700062e-07,2.1243569270077906e-07,-6.928520137666567e-06,-3.8714665383074955e-06,-4.7410537139940266e-06,-3.982505888511723e-06,-3.5405288787830745e-06,-3.087378567634908e-06,-7.698576861557942e-06,-1.1365488276117164e-05,-4.984496316001234e-06,-8.962333759766169e-06,-8.834089693411566e-06,-9.420463716093647e-06,-6.554320345071506e-06,-1.554266391593792e-05,-1.1064910292385081e-05,-1.324998444718606e-05,-7.017008724738152e-05,-1.6169725529552074e-06,-8.297092056422928e-06,-9.083859737044856e-07,-1.324985216602687e-06,-2.008402630552491e-05,-1.6500827609821865e-05,-2.952278974420758e-05,-5.594997597804582e-06,-3.53517627559221e-05,-7.249827327014622e-06,-5.892861492155303e-06,-3.8632247584941446e-06,-3.062765794309241e-05,-9.699296168375055e-06,-3.681646785652805e-05,-1.8191481300450703e-05,-1.3738143950203973e-05,-1.1725314047599222e-05,-2.8546580633164332e-05,-2.2699934362428094e-05,-4.9106688488096484e-05,-7.369700784146987e-06,-1.6086670685136722e-05,-1.1166619884071273e-05,-4.130476799789272e-06,-2.4601493765678562e-05,-3.7976124111535756e-06,-2.874186831028911e-07,8.676249133750952e-08,-9.330347557133271e-06,-6.241709064563779e-05,-6.847935079852642e-06,-0.00021022061437042978
nonlin_comb,0.0025608791987299594,-8.087384994961625e-06,-2.176992965180055e-06,-3.506711260842986e-06,-8.371242422087441e-07,-1.5028796280887888e-06,-4.4322550758527094e-06,-1.5057313631973364e-06,-3.2088987136360334e-06,-2.0092747630691916e-06,-1.2328105237560248e-06,-4.61872212287428e-06,-1.4238631067030675e-05,-4.301059685067522e-06,-2.9035511508164716e-06,-5.621146943431411e-06,-2.8129573559407482e-06,-4.3016601180183664e-06,-1.4763776190509076e-05,-2.576086731414078e-06,-2.925301176219648e-06,-5.412478576104819e-06,-2.3210529333923033e-06,-1.7893790238171558e-06,5.385370064276318e-08,-5.391557723468839e-06,-1.4038408165203385e-06,-1.0564415599278749e-06,-3.182934004950442e-06,-1.7983833627242123e-06,-8.451537909977394e-06,-7.70920963593002e-06,-2.448992128286803e-06,-2.4540998857479066e-06,-4.204609803291507e-06,-2.3692394181245466e-06,-2.9872020142293302e-06,-1.7928907523955234e-06,-2.9442355316912076e-06,-3.764130744122658e-06,-2.4686069718153687e-06,-1.6714755011787868e-05,-1.92922878826622e-06,-8.413549524151048e-06,-4.5741856834383235e-06,-1.7458233829869842e-05,-2.013176526754704e-06,-1.9182322098408604e-05,-2.4884558187772743e-06,-1.0696941996428395e-05,-5.680112872954435e-06,-8.05591670135258e-07,-5.080941370484369e-06,-2.786376449847792e-06,-1.9723692792733185e-06,-1.52548432536594e-06,-5.149887780939448e-06,-3.977559126061045e-06,-7.216453193226589e-06,-4.813515063195677e-05,-1.3818864168161809e-05,-1.1717283180756745e-06,-3.774979353434634e-06,-9.148573792271553e-06,-1.2880891664591337e-06,-6.144556974917831e-06,-1.564240591743829e-05,-2.614478340046341e-06,-4.398198352275539e-06,-1.3753429327726913e-06,-2.8911222756221404e-06,-3.61220101248671e-06,-1.2197930073221485e-05,-2.7950520294724797e-06,-5.259539338169544e-06,-3.2514952449298747e-06,-2.104142703377804e-06,-4.918071066629943e-06,-1.3938254101197004e-05,-9.331161140616183e-06,-5.561517166021533e-06,-3.350076348271697e-05,-2.425016542312227e-07,-1.5864810932816712e-05,-6.956327248557534e-06,-3.6428572319699835e-05,-3.024102057207901e-05,-9.561016769454913e-05,-6.497044563384436e-05,-3.904493549093599e-06,-1.6113410233077265e-05,-4.458015086800606e-06,-3.7450783266790382e-06,-3.924489016933387e-05,-1.884103480872728e-05,-5.6347097746419175e-05,-1.770138729004903e-05,-3.8870133839803985e-05,-1.2632021629168387e-05,-5.5828603984258705e-06,2.914361011026259e-06,-5.418069239797981e-05,-6.944648170072231e-06,-5.000674514653392e-05,-1.7409365813611335e-05,-1.4706604750311383e-05,-1.0577491139971302e-06,-2.5286324914683335e-05,-4.215799366197595e-05,-5.751635280556369e-05,-2.215473671197129e-06,-1.5975716518474072e-05,-2.4847357834728446e-05,-3.166034205148231e-06,-3.891380782693701e-05,-7.644282774313391e-06,-6.860461796064641e-06,-3.919886901514595e-06,-3.5172493107346284e-05,-4.9525089013039464e-05,-8.540941974302214e-06,-0.00020467977912512792
all_comb,0.002556431470353084,-9.050423384336013e-06,-1.687545640161477e-06,-2.455607079910483e-06,1.9052703309379792e-07,-1.4512276152454745e-06,-3.2721045293123775e-06,-1.2324546981980732e-06,-2.4550210189390173e-06,-1.6562863302811843e-06,-9.88804310125559e-07,-3.7395915417914298e-06,-1.0204209516850222e-05,-3.0507104353146724e-06,-2.1314861689160946e-06,-3.992392656559527e-06,-2.0930947949279905e-06,-3.5463019890587982e-06,-1.047331727547149e-05,-1.8705211595284405e-06,-2.024868479515939e-06,-3.989686877468035e-06,-1.8967709002568836e-06,-1.294700499166947e-06,5.594047703760255e-08,-3.83513037078814e-06,-9.728244957745867e-07,-7.492517425467839e-07,-2.4814009161397854e-06,-1.297450211996757e-06,-5.776711186416089e-06,-5.092616438451699e-06,-1.741452768906684e-06,-1.7216594023160802e-06,-3.618144531810333e-06,-1.661258397208865e-06,-2.0314979916862356e-06,-1.2854170625867116e-06,-2.1363700657423923e-06,-2.7593798790554508e-06,-1.8931715821362041e-06,-1.3761066780997005e-05,-1.4815140362747692e-06,-7.06479413735569e-06,-3.4601727798851926e-06,-1.416138592041749e-05,-1.3800374771013928e-06,-1.5059348079299192e-05,-2.234765911072233e-06,-7.57167023739364e-06,-4.535130509257765e-06,-1.1977565743422547e-06,-4.078176740709957e-06,-2.0454697048048612e-06,-1.4694656287167247e-06,-1.3497299130322452e-06,-3.7431967772028454e-06,-4.725832502759106e-06,-5.450977088898606e-06,-4.469930556036965e-05,-1.1939604485073473e-05,-1.0856231396427794e-06,-2.9152617578052064e-06,-1.430258048324628e-05,-1.0326362059511113e-06,-5.807853655454061e-06,-1.2090726739950483e-05,-1.8339681470804727e-06,-3.6273427564921275e-06,-9.670952363528656e-07,-2.217746326505669e-06,-2.359690776004229e-06,-1.0870434301479056e-05,-3.29659331639208e-06,-5.270582611342446e-06,-3.639848887736587e-06,-2.7229491085727595e-06,-4.425682006332469e-06,-1.2082494536408356e-05,-1.043672510199231e-05,-5.635372428389687e-06,-2.5060405212593044e-05,-3.5447559857533386e-06,-1.419348055302317e-05,-7.043223106887393e-06,-2.9709723381529593e-05,-2.4021234420195633e-05,-6.824728182521976e-05,-6.785241036925969e-05,-3.3421137647032556e-06,-1.3837457078797459e-05,-3.3469489820579965e-06,-3.1235765098833375e-06,-3.304188648043277e-05,-1.840018059136751e-05,-4.7775111804498964e-05,-1.3830042624901921e-05,-3.8696255784650835e-05,-1.1055595707490933e-05,-5.903765794723685e-06,2.999717838720792e-07,-4.709416519237844e-05,-8.288078343601023e-06,-4.6260751958797564e-05,-1.7939067559136635e-05,-1.4623987942646913e-05,-5.0684810531656725e-06,-2.668789146665314e-05,-3.585917766956809e-05,-5.559466383279788e-05,-4.295883875026821e-06,-1.6361159387323182e-05,-2.0661958873019964e-05,-3.5916877271053725e-06,-3.4409080473458974e-05,-6.619920018300376e-06,-4.7518018188456375e-06,-2.741424171604228e-06,-2.6657877111550443e-05,-5.471731842628466e-05,-8.044222747674278e-06,-0.0002102926506430863
