horizon,model,base_contribution,full_loss,empty_max_diff,full_max_diff,efficiency_residual
1,rf_cv,0.003064964445284903,0.0008166130130133345,0.0,0.0,1.0842021724855044e-19
1,xgb_cv,0.0030650186741871814,0.00039137018034673835,0.0,0.0,-1.0842021724855044e-19
1,nn_comb,0.0030950918643289087,0.0019223043807353331,0.0,0.0,0.0
1,enet,0.0030650514417208097,0.00177387150118172,0.0,0.0,0.0
1,pca,0.0030650514417208097,0.002230217349109181,0.0,0.0,0.0
1,lin_comb,0.0030650514417208097,0.00195440437465591,0.0,0.0,0.0
1,nonlin_comb,0.0030690758744952055,0.001198601444916702,0.0,0.0,0.0
1,all_comb,0.003065285260143085,0.0014176831945368698,0.0,0.0,2.168404344971009e-19
