,base_contribution,y_t-1,y_t-2,y_t-3,y_t-4,y_t-5,y_t-6,y_t-7,y_t-8,y_t-9,y_t-10,y_t-11,y_t-12,fred_rpi,fred_w875rx1,fred_dpcera3m086sbea,fred_cmrmtsplx,fred_retailx,fred_indpro,fred_ipfpnss,fred_ipfinal,fred_ipcongd,fred_ipdcongd,fred_ipncongd,fred_ipbuseq,fred_ipmat,fred_ipdmat,fred_ipnmat,fred_ipmansics,fred_ipb51222s,fred_ipfuels,fred_cumfns,fred_hwi,fred_hwiuratio,fred_clf16ov,fred_ce16ov,fred_unrate,fred_uempmean,fred_uemplt5,fred_uemp5to14,fred_uemp15ov,fred_uemp15t26,fred_uemp27ov,fred_claimsx,fred_payems,fred_usgood,fred_ces1021000001,fred_uscons,fred_manemp,fred_dmanemp,fred_ndmanemp,fred_srvprd,fred_ustpu,fred_uswtrade,fred_ustrade,fred_usfire,fred_usgovt,fred_ces0600000007,fred_awotman,fred_awhman,fred_houst,fred_houstne,fred_houstmw,fred_housts,fred_houstw,fred_permit,fred_permitne,fred_permitmw,fred_permits,fred_permitw,fred_amdmnox,fred_amdmuox,fred_businvx,fred_isratiox,fred_bogmbase,fred_totresns,fred_nonborres,fred_busloans,fred_realln,fred_nonrevsl,fred_conspi,fred_s&p 500,fred_s&p div yield,fred_s&p pe ratio,fred_fedfunds,fred_cp3mx,fred_tb3ms,fred_tb6ms,fred_gs1,fred_gs5,fred_gs10,fred_aaa,fred_baa,fred_compapffx,fred_tb3smffm,fred_tb6smffm,fred_t1yffm,fred_t5yffm,fred_t10yffm,fred_aaaffm,fred_baaffm,fred_exszusx,fred_exjpusx,fred_exusukx,fred_excausx,fred_wpsfd49207,fred_wpsfd49502,fred_wpsid61,fred_wpsid62,fred_oilpricex,fred_ppicmm,fred_cpiappsl,fred_cpitrnsl,fred_cpimedsl,fred_cusr0000sac,fred_cusr0000sad,fred_cusr0000sas,fred_cpiulfsl,fred_cusr0000sa0l2,fred_cusr0000sa0l5,fred_pcepi,fred_ddurrg3m086sbea,fred_dndgrg3m086sbea,fred_dserrg3m086sbea,fred_ces0600000008,fred_ces2000000008,fred_ces3000000008,fred_dtcolnvhfnm,fred_dtcthfnm,fred_invest,soc_ics,soc_ice,soc_icc,fred_rpi_ma3,fred_w875rx1_ma3,fred_dpcera3m086sbea_ma3,fred_cmrmtsplx_ma3,fred_retailx_ma3,fred_indpro_ma3,fred_ipfpnss_ma3,fred_ipfinal_ma3,fred_ipcongd_ma3,fred_ipdcongd_ma3,fred_ipncongd_ma3,fred_ipbuseq_ma3,fred_ipmat_ma3,fred_ipdmat_ma3,fred_ipnmat_ma3,fred_ipmansics_ma3,fred_ipb51222s_ma3,fred_ipfuels_ma3,fred_cumfns_ma3,fred_hwi_ma3,fred_hwiuratio_ma3,fred_clf16ov_ma3,fred_ce16ov_ma3,fred_unrate_ma3,fred_uempmean_ma3,fred_uemplt5_ma3,fred_uemp5to14_ma3,fred_uemp15ov_ma3,fred_uemp15t26_ma3,fred_uemp27ov_ma3,fred_claimsx_ma3,fred_payems_ma3,fred_usgood_ma3,fred_ces1021000001_ma3,fred_uscons_ma3,fred_manemp_ma3,fred_dmanemp_ma3,fred_ndmanemp_ma3,fred_srvprd_ma3,fred_ustpu_ma3,fred_uswtrade_ma3,fred_ustrade_ma3,fred_usfire_ma3,fred_usgovt_ma3,fred_ces0600000007_ma3,fred_awotman_ma3,fred_awhman_ma3,fred_houst_ma3,fred_houstne_ma3,fred_houstmw_ma3,fred_housts_ma3,fred_houstw_ma3,fred_amdmnox_ma3,fred_amdmuox_ma3,fred_businvx_ma3,fred_isratiox_ma3,fred_bogmbase_ma3,fred_totresns_ma3,fred_nonborres_ma3,fred_busloans_ma3,fred_realln_ma3,fred_nonrevsl_ma3,fred_conspi_ma3,fred_s&p 500_ma3,fred_s&p div yield_ma3,fred_s&p pe ratio_ma3,fred_fedfunds_ma3,fred_cp3mx_ma3,fred_tb3ms_ma3,fred_tb6ms_ma3,fred_gs1_ma3,fred_gs5_ma3,fred_gs10_ma3,fred_aaa_ma3,fred_baa_ma3,fred_compapffx_ma3,fred_tb3smffm_ma3,fred_tb6smffm_ma3,fred_t1yffm_ma3,fred_t5yffm_ma3,fred_t10yffm_ma3,fred_aaaffm_ma3,fred_baaffm_ma3,fred_exszusx_ma3,fred_exjpusx_ma3,fred_exusukx_ma3,fred_excausx_ma3,fred_wpsfd49207_ma3,fred_wpsfd49502_ma3,fred_wpsid61_ma3,fred_wpsid62_ma3,fred_oilpricex_ma3,fred_ppicmm_ma3,fred_cpiappsl_ma3,fred_cpitrnsl_ma3,fred_cpimedsl_ma3,fred_cusr0000sac_ma3,fred_cusr0000sad_ma3,fred_cusr0000sas_ma3,fred_cpiulfsl_ma3,fred_cusr0000sa0l2_ma3,fred_cusr0000sa0l5_ma3,fred_pcepi_ma3,fred_ddurrg3m086sbea_ma3,fred_dndgrg3m086sbea_ma3,fred_dserrg3m086sbea_ma3,fred_ces0600000008_ma3,fred_ces2000000008_ma3,fred_ces3000000008_ma3,fred_dtcolnvhfnm_ma3,fred_dtcthfnm_ma3,fred_invest_ma3,soc_ics_ma3,soc_ice_ma3,soc_icc_ma3
rf_cv,0.00255257816031401,-2.3280527476807764e-05,-7.813378356527796e-06,-6.726153332641432e-06,-1.005652157059696e-05,-1.0206731083344867e-05,-1.3632925948048238e-05,-1.9697999064725945e-05,-2.3048019947290232e-05,-3.784273696515144e-05,-1.0703748926638381e-05,-4.5328042031361836e-06,-2.0714114269744758e-06,-8.970174246786407e-07,-1.0141652863807786e-06,-2.3173224356712694e-06,-1.938118216897489e-06,-1.5067966445595762e-06,-3.617343022600878e-06,-2.7785462229908027e-06,-3.4111160625732125e-06,-6.582817505184702e-07,-1.4587530216504468e-06,-7.909857051587765e-07,-4.597429387464494e-06,-3.336433553787546e-06,-2.3315757153723726e-06,-1.7888426565465585e-06,-3.839397312443044e-06,-9.629061495805004e-07,-4.299199271652082e-06,-2.8800453260312312e-06,-1.8840449173889953e-06,-1.5675458340940535e-06,-8.082835875899785e-07,-1.0226509171239532e-06,-7.205587741414635e-07,-7.270633299068848e-07,-1.1687573384300752e-06,-8.639491821971928e-07,-2.6750676809329916e-06,-1.1031667322377974e-06,-1.2805097479061704e-06,-1.2029000543431148e-06,-2.3885195051724674e-06,-2.157640891292814e-06,-4.180562168400897e-06,-1.4425013513693969e-06,-2.82518532003847e-06,-1.8168320747519471e-06,-2.7162310046267304e-06,-2.829873072399132e-06,-2.183578203148606e-06,-3.2706152670499945e-06,-1.1729435239645419e-06,-3.831471915862248e-06,-1.6583606320276154e-06,-5.124891374172967e-06,-3.034062260331359e-07,-5.155139244275996e-06,-2.683981673163582e-06,-7.931554649169743e-06,-2.9999266355653174e-06,-3.840732668078924e-06,-2.234262697336326e-06,-5.025493449258055e-06,-3.7919073973224736e-06,-5.485114196681554e-06,-6.3941800884386516e-06,-3.772376825209916e-06,-6.988982499567915e-07,-1.3126591592550712e-05,-6.793054663732399e-06,-5.356507055409295e-07,-2.5514230081837666e-06,-7.125384437444603e-06,-8.750616624762759e-07,-3.88459780142187e-06,-4.410998555149647e-06,-1.411640831242245e-06,-1.6949118821523242e-06,-1.8656189699141231e-06,-2.38814078996666e-06,-2.8654994319619576e-06,-3.779580329384229e-06,-2.1448979655746654e-06,-2.347976283157478e-06,-1.7305062758594627e-06,-1.4785273019406012e-06,-2.0919012895426467e-06,-2.143291458635761e-06,-2.321904773683445e-06,-2.2413907371309975e-06,-1.474126199887981e-05,-7.978073454478554e-06,-2.0112663601318034e-05,-6.022827485120219e-06,-2.2375068493816144e-05,-2.6203512786448913e-05,-0.00011761094560448033,-3.2254468566546505e-05,-2.220153697762415e-06,-2.4228003788498064e-06,-3.950643535982334e-06,-3.731575138949538e-06,-1.2023023623485467e-05,-8.413870570508783e-06,-1.8803067183114777e-05,-9.557323014233893e-06,-2.552198262247782e-05,-5.1310497674100515e-06,-1.8014422195657218e-06,-1.7961088607689575e-06,-8.12567649900372e-06,-1.1529119404536322e-05,-1.0280639419306196e-05,-1.9142879526147897e-05,-1.275304980410535e-05,-1.2473161692722504e-05,-1.6532341035913953e-05,-1.729721533591423e-05,-5.868427082070679e-06,-6.436298731702029e-06,-9.4948000778887e-06,-3.907779347382745e-06,-1.5763611199583627e-06,-3.0352335297569156e-06,-3.825285771308566e-06,-2.3730624290682914e-06,-4.747838528494161e-06,-1.0786535832366141e-05,-1.1092291235870982e-05,-4.809880390365167e-06,-8.582804668931717e-06,-4.017633437601486e-06,-4.779896490868926e-06,-3.921534709242286e-06,-1.8973698710763123e-06,-3.224217535259443e-06,-1.8098170565973548e-06,-3.561637770698178e-06,-3.056973744448111e-06,-3.143657129430992e-06,-3.343588910110539e-06,-1.1918730872556012e-05,-3.5902804074331497e-06,-3.4554705952804996e-06,-7.3696389441981485e-06,-3.0919108335325485e-06,-2.472175816744711e-06,-7.590890687946802e-06,-1.8904085147169407e-06,-2.590774593919412e-06,-6.212427287804027e-06,-1.2925314452383129e-06,-1.8040676401984867e-06,-1.0972817044689945e-06,-7.859207240879694e-06,-1.006478045192579e-06,-1.139029353712133e-06,-4.366037595271865e-06,-2.439515861047626e-06,-4.812734121084631e-06,-5.657871330086111e-06,-4.177523016795415e-06,-3.143530951998995e-06,-6.198172839968482e-06,-2.184664305373593e-06,-3.682579841767208e-06,-2.288406384231221e-06,-5.596406788624885e-06,-4.097559012965199e-06,-2.9201710254876087e-06,-4.834551772428733e-06,-2.344455356378673e-06,-4.128739436956089e-06,-2.7902135646494325e-06,-1.0022646114993344e-05,-5.125571730844013e-07,-1.0193941540152608e-05,-3.2365511619396118e-06,-7.147919774876993e-06,-4.992356446870247e-06,-5.762304309098183e-06,-4.346245956697847e-06,-6.287852675569779e-06,-2.86363582077164e-05,-1.183476445694341e-05,-1.4383685309049218e-06,-2.2638325578353664e-06,-5.233976698151735e-06,-2.2445975972423392e-06,-5.6627019022320145e-06,-1.074550577363618e-05,-2.713735697122785e-06,-2.5015870108422053e-06,-2.223985454465711e-06,-2.7786081837876785e-06,-2.715642123612269e-06,-1.032462639610181e-05,-5.556171033579879e-06,-5.5632875851960796e-06,-3.6257836191085664e-06,-2.6594983023569034e-06,-4.552425227501279e-06,-7.129727318990606e-06,-1.1311638697958644e-05,-6.7664817539230115e-06,-1.5099817998810844e-05,-8.291755245858344e-06,-1.2545188691466434e-05,-5.461210627558966e-06,-1.2753392076508156e-05,-1.2631868283261027e-05,-2.342286604643428e-05,-1.931192898878276e-05,-2.7924966908529236e-06,-5.420647116359509e-06,-2.7669321793606557e-06,-2.755843621504865e-06,-3.736230602308984e-05,-2.0952649441250657e-05,-5.187450523359201e-05,-1.0271644390505452e-05,-4.796051458043913e-06,-5.820143065141399e-06,-4.382143059143734e-06,-1.958770709447907e-06,-5.0360059963834386e-05,-1.547177336376406e-05,-1.5596145842455576e-05,-2.1048435774512177e-05,-1.5666217822554755e-05,-1.4048856172030704e-05,-2.4714814394288766e-05,-4.3145964257117866e-05,-8.973591194183099e-05,-1.2031844312346619e-05,-2.249883103807527e-05,-5.0058453494183294e-05,-6.140289190451087e-06,-5.5508805438038135e-05,-9.43324080201107e-06,-6.102905197347271e-06,-3.7474291992468157e-06,-1.1061432571912007e-05,-1.4894707146742675e-05,-4.171228043658779e-06
xgb_cv,0.002552740405999967,-7.324640161184088e-06,-6.954320610056937e-07,1.7078472614071615e-06,-1.3375271068900097e-05,-1.2112745015621625e-05,-2.723628972648804e-05,-5.9192435259625094e-05,-7.558318164445101e-05,-0.00010401955762071946,-1.675414219293736e-05,-3.4622915117308866e-06,-6.506449274394926e-07,-9.993599480319896e-07,-1.8795435012606798e-06,-3.6576333474995687e-07,-2.2714991330468492e-07,-9.35637252592723e-07,-4.2285454173229975e-06,-6.278254035664828e-07,-2.2457659951215574e-06,-1.505074338053309e-06,-8.77550043088209e-07,-1.0256336689134284e-06,-6.933620264478426e-06,-6.86094435901595e-07,-2.028544688758073e-06,-2.6573279683002264e-06,-1.1644783548924592e-06,-1.927411301694523e-06,-1.6877417049230548e-06,-2.3468457379235573e-07,-2.5178123989038106e-06,-1.9009058805901798e-06,-3.2881158366083464e-06,-1.314921955915349e-06,-4.3843415100556475e-07,-2.3386850978613663e-07,-2.3872921948738007e-06,-1.775154730579787e-06,-2.653531297153273e-06,-1.0225476864049878e-06,-1.5303404410429372e-06,-7.704091147671792e-07,-2.2834709064968937e-07,-1.2220894391008738e-06,-2.588990076700324e-06,-1.2825346617799338e-06,-1.7458604984690751e-06,-5.757987520264789e-07,-1.0334829425677053e-06,-3.0603819287333506e-06,-1.2668162921245705e-06,-9.463475505342397e-06,-2.721744983229867e-07,-2.157974672324197e-06,-4.248052687111925e-06,-2.978282512057748e-06,-1.250339576694178e-06,-3.5490396861268216e-06,-1.4974281512135457e-06,-8.974269645176077e-06,-1.8681282199593905e-06,3.3856306265368447e-07,-2.293164728312829e-06,-4.025263846303376e-06,-1.0242380781197676e-06,-8.414143792773382e-07,-6.966865323325955e-06,-3.0169884116321124e-06,-1.1934496901843223e-06,-2.3445606724901043e-05,-3.7171701286322523e-06,-1.4163833298553903e-06,-4.007556926584074e-06,-1.1052716978184888e-05,-8.429592079525978e-07,-1.7613910800597413e-06,-5.195676420699688e-06,-1.2326256611516133e-06,-2.4280855830137706e-06,-4.5842728854684544e-07,-3.4581466298002355e-07,-3.290407595075524e-06,-3.974849825681359e-06,6.302207989115983e-07,-7.963097155494223e-07,-9.797981686322159e-08,9.8843020024413e-08,-9.861019328444997e-07,-1.2178787040098885e-06,-1.782390474128678e-06,1.0051655978736547e-06,-2.6804558011469828e-05,-9.401297669530494e-07,-2.4432975834501216e-05,-4.133141998135155e-06,-2.463094911315312e-05,-5.307640915303452e-06,-0.00015623004207784928,-8.026973092838393e-05,-2.558452805574215e-06,-1.0869125248123728e-06,-5.050958436059587e-06,-4.3634990059378776e-06,-8.004942308735668e-06,-7.028021807114082e-06,-4.173683156261834e-06,-1.6452690927120727e-05,-7.591711022706645e-05,-2.8163652737219236e-06,-1.4159414071708205e-06,1.1117065534307637e-06,-7.181830016395476e-06,-9.678210196671043e-07,-4.0409035020506364e-05,-6.031245792550331e-06,-5.536167976752961e-06,2.731259812513507e-07,-6.020032217351149e-06,-9.765652602790196e-06,-2.443579239934684e-06,6.755675347024786e-07,-3.3686770047826587e-07,-8.457467016495943e-07,-1.5347284189169763e-06,1.8286574334057563e-06,-3.539770267689695e-06,-4.3618063937904224e-07,-4.788911243449752e-06,-3.3468824173340128e-06,-2.1605128717635156e-06,-6.107882346373269e-06,-1.5341165893007035e-05,-2.933853912412377e-06,-9.488138168986006e-06,-2.1091128030383954e-06,-3.090727797401115e-07,-1.5091585748898976e-06,-5.345451883355178e-07,-1.5192595070419785e-06,-1.0948794803514492e-06,-1.5264584392029593e-06,-3.928043169030835e-06,-1.9147633490147402e-05,-3.1962083398101204e-06,-2.2388135984347143e-06,-6.257418913936583e-06,-1.4445515575860386e-06,-3.5964720908482116e-06,-2.9604867478347764e-05,-3.06125107501006e-06,-6.176466650868343e-06,-1.1722487933712742e-05,-1.1404646911163561e-06,-1.6953802579994126e-06,-3.254475677581483e-07,-9.481779613519308e-06,-9.548906317787368e-07,-1.5496230574176462e-06,-1.2311761493476595e-06,-2.0678730836424745e-06,-2.064934899988515e-05,-1.3315809969251147e-05,-1.8714781197302378e-06,-2.6242511003043784e-06,-2.9535414554819976e-06,-3.803260351194344e-06,-1.6780389502902328e-06,-1.3806596749271286e-06,-2.61081159622148e-06,-8.601762186046056e-07,-1.3468991280295847e-06,-6.25076266449191e-06,-2.2124031503484126e-06,-3.6324802535011667e-06,-7.122790896337353e-06,-5.87757302578711e-06,-2.7705308010408056e-06,-1.0028860090960478e-05,-1.8747969388241056e-06,-5.937353851140497e-06,-5.6555610555223055e-06,-2.5801114484588916e-06,-8.820024536073352e-07,-8.841614455126825e-06,-4.6389691910159104e-05,-8.274586082337297e-06,6.698058398738605e-07,-4.020709808793468e-06,-5.275672139036461e-06,-1.3499059247927154e-06,-3.193940474069889e-06,-1.781204574755044e-05,-3.6907284285097833e-06,-9.040706334035017e-07,-9.61147163741931e-07,-1.0773427642177355e-06,7.680931443981723e-07,-1.678538649097519e-05,-1.7219553822587382e-06,-3.5581753972418373e-06,-1.4377048337187048e-06,4.4125729056372185e-07,-1.6783775746905553e-06,-2.7553228769275654e-05,-9.258526841228978e-06,-6.495181902563182e-06,-4.076635055739382e-05,-6.277942884558914e-06,-3.804068913706329e-06,-2.4637968964007294e-06,-1.18934815978203e-06,-3.9240305233010795e-06,-3.864178753391679e-06,-1.6232688421749992e-06,-1.5346610357450134e-06,-1.899872827628596e-05,-3.2479628811438347e-06,-2.6109836081677226e-06,-5.801345916632921e-05,6.002782004553382e-07,-0.00013013295311389595,-1.1051243331067738e-05,-4.6023358015145815e-06,-4.63642039283279e-06,-4.086308150194986e-06,1.1335313342661765e-06,-6.660544540605042e-05,-8.022678845914539e-07,-2.106734088731642e-05,-7.090048333507401e-06,-3.573903580046059e-06,3.5521421815035648e-06,-1.6597269884489726e-05,-8.613537630829719e-05,-8.099583903127037e-05,3.7282322531832833e-06,1.8489965113166708e-06,-2.854778526354683e-05,-3.3436720500071853e-06,-7.318001740576769e-05,-1.3506235339371106e-05,-7.458047108510805e-06,-2.8383233367895986e-06,-1.1079781938352138e-05,-1.3291442672734837e-05,4.35423228859693e-07
nn_comb,0.002584707065229873,-3.1118433947132425e-06,-3.5200564675998006e-07,1.0041385364389194e-06,-6.323179663867616e-06,-2.074147063651907e-05,-1.4671608539270731e-05,-2.5917061596185935e-05,-2.961541830195169e-05,-3.7093637955276515e-05,-1.8109009843027542e-05,-3.532299524721199e-06,4.564304794227698e-06,-3.8627231636228274e-08,-1.2311810158938726e-07,1.2336662819931535e-06,1.0458579582048701e-06,1.387799779889909e-07,-9.026063255204427e-07,-1.3672381629138285e-07,-9.441587956690827e-08,-2.0564928921868613e-07,-1.8092230331058415e-08,-1.3439102374355703e-07,-1.0748944784681887e-06,-8.969918933178641e-07,-1.680410855541437e-07,-2.1658991496744545e-07,-4.5016441585462684e-07,-1.2502907688542675e-06,-1.6769793032626032e-07,-5.422656045607911e-07,1.7410416153574128e-06,7.71048243634623e-07,-3.9047387286654524e-07,9.863484966799504e-08,8.257349039279426e-07,-3.401462450916787e-07,-7.594644499427301e-07,-6.265293010761935e-07,8.720617273389667e-08,2.0311068533167385e-07,-3.65599645111228e-07,-1.2201212780300939e-06,8.516422654314837e-08,-2.8248421578956236e-07,-5.116784891686353e-07,4.663728675191332e-07,-2.484024197820932e-07,-3.9331458436963064e-07,2.557737413013978e-07,9.2579701266519e-08,4.6515940803332496e-07,-9.659322471446142e-06,-3.0967577052482745e-07,-3.8007054450774125e-06,-9.580321367304408e-07,-5.160148378344186e-06,-1.0007678872008442e-07,-5.833538874532827e-06,-1.3369051644770545e-07,-1.2500109355156744e-06,-1.6811687108754233e-06,1.5229519777478016e-06,-1.2956724662278288e-06,-2.8918241877293756e-07,-1.193510273304741e-06,7.039691437746223e-07,-3.0547320614371638e-06,-4.000400465011696e-06,-4.6335165971811703e-07,-7.884469193621422e-06,-2.400164692008071e-07,-7.483105022268574e-07,-3.933662274496503e-07,-8.548015205154537e-07,5.431087369930704e-08,-4.190789613072687e-06,-3.3995802653831896e-06,9.519726991553913e-08,-1.1467457459593294e-06,1.1067750004769226e-06,9.639768893810167e-07,6.828666678266985e-07,-2.912810133969154e-06,-8.306040841089032e-07,-1.4517258731337822e-06,-1.3519106445432761e-06,-1.507362622619904e-06,-1.9791796237920477e-06,-1.2947757787929066e-06,1.2472415567719942e-06,5.88127493751045e-07,-9.640476454702876e-06,9.165323527591434e-07,-4.477018644988023e-06,-6.066103127673663e-06,-2.12466917678544e-05,-1.97463412107298e-05,-2.388386133665883e-05,-3.2955107316883636e-05,-6.638318538620231e-07,-1.7931275590748986e-06,-5.651600914699408e-07,-2.1157144240140828e-07,-1.186576713894702e-05,-8.637760041162799e-06,-6.331542080664706e-06,-3.2198827407280214e-06,-1.153502734270066e-05,-4.560232785047431e-06,-4.7139463460013826e-07,1.0003411687182607e-06,-1.166178493004298e-05,-1.3012648330528093e-06,-2.9005523838011902e-05,-4.663952119591347e-06,-7.800999195913863e-06,3.996574497727578e-06,-1.2004839063451484e-05,-3.956015671018035e-06,-7.16411179841193e-06,-5.459522141548312e-07,-9.263591939545927e-07,-1.9202711295259963e-06,-4.7531323378858917e-07,-1.6488694741934202e-06,-1.2483624302394918e-08,-3.854497624387345e-07,5.1020362275048e-07,-1.9573035177420046e-05,-2.8617889607679243e-05,-6.132875446299017e-06,-1.80043101173683e-06,1.2567182261969985e-06,1.0600965969901006e-06,1.6267166936324136e-06,-7.486111068893107e-07,-1.0859044375263977e-06,-9.192248299407825e-08,-4.7628555269199733e-07,-6.026056135378596e-07,1.129353111780217e-06,-3.869764823851122e-06,-2.9474193947063782e-06,-1.7276631875904887e-06,1.6041253670303788e-07,-6.370617629419817e-07,-1.9632056866616237e-07,-2.0018583877282427e-06,-5.10883926693101e-06,-3.8058596074998706e-07,-1.7113351566862885e-07,1.705246829167154e-07,-7.188993181941471e-07,-5.739063621500184e-07,6.592619274381863e-07,-8.170501763216467e-07,8.313667459187014e-07,7.112187351613459e-07,-6.368273960067955e-07,-2.8808256109545314e-07,-6.684917601740021e-07,-1.8910058703460808e-06,-1.7568011222045243e-07,1.9585707639047643e-07,8.639515931174367e-08,-6.835843086357639e-07,-2.5089835336611137e-07,-8.642877520210361e-08,3.3424590212642864e-07,-1.2447562839672255e-06,-1.0256975471707871e-06,-8.644393999487821e-06,-3.810293020506004e-07,-4.747089231782638e-06,-3.130578560164355e-08,-1.6045402541962636e-05,-1.2524494914143487e-06,-1.6223981427548768e-05,5.255481879706792e-07,-3.970064132397371e-06,-1.3644981084556774e-06,2.786516626523925e-06,-3.113154877910291e-06,-4.20152410877812e-06,-2.8444022206234394e-05,-1.1102965748490101e-05,-2.3288813782084902e-07,1.3045677853355635e-07,-9.869735399495945e-07,2.643540750540518e-07,-6.13852839860395e-07,-8.094412992726254e-06,-4.20077639896227e-07,-3.88240386127245e-06,-8.507092838021995e-07,-2.973755110154654e-06,-3.28352885039172e-06,-3.4056570999929646e-06,-4.587162582905704e-07,-2.9784849948885443e-06,-1.7009227498258255e-06,-8.088302557711109e-07,-2.870311533099034e-06,-6.204838999102479e-06,-6.369948470226059e-06,-3.818832460100997e-06,-2.8923045289827523e-06,8.935520529592572e-06,4.339377486677039e-06,1.5729160650233224e-06,-1.9230433904512727e-05,-1.454442486806736e-05,-1.9561912541202245e-05,-2.9672872724998324e-05,-2.012364952845121e-06,-1.4535412095169907e-05,-5.8730944269342515e-08,1.382382747007634e-07,-1.0517659520503192e-05,-1.0217043496971198e-05,-1.0397995226162693e-05,-6.15185372894048e-06,-3.744304284112685e-06,-1.034086098846517e-05,-4.435106684576478e-06,5.164192702706024e-06,-2.5469776507812233e-05,1.0174437193888157e-06,-2.2911394613332755e-05,-3.720947421602032e-06,-2.9103561603877885e-06,3.7494020500476647e-06,-6.383752570831963e-06,-7.884154274778419e-06,-1.6824047816556765e-05,2.421691615228011e-06,-1.511041264470944e-05,-6.823345492888062e-06,4.4358035909590063e-07,-1.136996103730894e-05,1.4525025877489159e-06,-4.580968394223468e-06,1.4903939870291974e-07,-2.9322057949563562e-05,-4.379433548837223e-05,-3.666347968898883e-06
